GID99999990	// Fallout: New Vegas Japanese Language Data 
GID00088897	-ああ、そうだとも。用語としては「研究」だが。感謝しよう。-
GID00088898	-これらを見たまえ。この標本の一部はこのBig MTで見つかるようだ。-
GID00088899	-その通り。君がGabeに関するメモリにアクセスしてから、私は生命の成長を助ける方法を探し続けてきた。-
GID00088900	-それらを見たまえ。賞賛に値するだろう?生成物の残りカスから出来た滴だ。素晴らしい。-
GID00088901	何?ナンセンスだ。
GID00088902	何?ナンセンスだ。
GID00088903	[成功] 何ですって?ナンセンスですよ。
GID00088904	[失敗] あなたの…あなたの目に原始的なものが見えます…
GID00088905	いや・・ダメだ・・私のソフト・ゲルに含まれる必需品がない・・ああ・・もっと・もっと・・お前の眼球のゲルのような・・ダメだ、何もない。
GID00088906	お前の種だ。私は根源で、公認の、崇高な、保証されたGS-2000 Biological Research Stationだ。ええ、私は種のクローン複製マシンだ。
GID00088907	種を手に入れたのかい? そいつらを複製してやろうじゃないか。
GID00088908	違う。私こそがバイオロジーだ。私は根源で、公認の、崇高な、保証されたGS-2000 Biological Research Stationだ。ええ、私は種のクローン複製マシンだ。
GID00088909	種を手に入れたのかい? そいつらを複製してやろうじゃないか。
GID00088910	思い返すと・・そうだ、何か解らないが、私は何かの計画に従っていた。それが完了してないと思う。完了した記憶がないからだ。
GID00088911	彼らを殺そうとなんてしていないさ。ただ、面倒事に巻き込まれないようにしてやっていただけなんだ。どんな計画だったのかね?
GID00088912	チクショウ!たぶん…どこかに書いたが…床とかに。
GID00088913	そうなのか? それ無しでも元気そうに見えるが。
GID00088914	それにそいつは君に戻りたいとさえ思っているのか? そいつに聞いてみたほうがいいと思う。とても自立的で、あらゆる意見をもったヤツだ。
GID00088915	どうだろう - 私は君の脳に一切任せるつもりだ。そいつが行きたいのなら、それでいい。そうでないなら…うむ、君はその意思を尊重すべきだろう。
GID00088916	何のために?
GID00088917	なぜ、もちろんだとも。私は分配学に精通している。私の領域外で薬物汚染されてなければ。
GID00088918	別の?もちろんだ。喜んで化学を通じ科学の発展に貢献させてもらおう。
GID00088919	25時間から1時間差し引いた期間内に戻るのだ、私はもっと長い時間・・もう2,3時間はあるだろう、おぼろげな生物よ。
GID00088920	[成功] 幽霊は実在しないのか?なら話は違う。なぜかって、検知できない存在に使ってたパソコン能力を節約できるからさ
GID00088921	相手をしてください・・受話器はそこです・・横のグラグラしてるスイッチを・・回して・・そうそう・・そうです・・
GID00088922	ああ・・あああああ、そう!素晴らしい!うううん!午後のメンタスで一服よりも素晴らしい!むあああ!
GID00088923	[失敗]それはすでに施行した。何らかの貢献はしたかもしれないが、まだ模索している。しかし、やる前に訪ねるのは良いことだ。
GID00088924	*私はそれについて話すのは好きじゃないんだよ。8... 彼はそれについて話せないのさ、彼らは彼の音声モジュールをうまいこと揚げてくれたから。*
GID00088925	*訪問者全員から攻撃されたわけじゃないが、その中の1人だけが好き勝手に行動していたんだ。彼が Little Yangtze、我々の昔の人間牧場を支配したんだよ。*
GID00088926	@@[=$+<_--*]@@? @@[$((*#8#%]@@. @@[$((*&^#%]@@.
GID00088927	@@[$((*&^#%]@@. @@[*.......]@@... @@[$((*&^#%]@@.
GID00088928	[成功] @@[#-????-#]@@! @@[*.......]@@... @@[$((*&^#%]@@.
GID00088929	[失敗] @@[$((*&^#%]@@. @@[*.......]@@... @@[$((*&^#%]@@.
GID00088930	-何?なぜ・・いや、そうだ。それを犬小屋の外に置いていた気がする。薬物でいっぱいのね。もちろん、サイバネティックMod適応前のことだ。-
GID00088931	-そして・・どんなに薬物汚染されてようと・・彼はそれを食べた・・そして彼のしっぽ・・懸命に振って・・私が・・私が・・-
GID00088932	-そうだ、私のバイオゲルを不快な感覚が駆け巡っている。それが何か・・検討もつかないが。-
GID00088933	-なに? ああ... それに見覚えがある、うん。それは... Cazadorの頭かな?円盤状だからね。我々のつくった皿か何かかな?-
GID00088934	- 実を言うととても困惑している。もしその皿とBig MTの研究施設を結ぶ何らかの情報があれば、力になれるかもしれないが。-
GID00088935	[成功] なんと完全に勃起した5本のハンドペニスを立てているぞ。もしこいつがそれを挿入しようと試みたら生体解剖装置を起動させろ。
GID00088936	[失敗]すばらしい。興奮を覚えて手の陰茎が勃起したらしい。
GID00088937	*O、私がですか?うーん... O-DO-I...歌の歌詞のようだ。*
GID00088938	*それがどうした?私もそれについて君と議論する気にはなれないね。*
GID00088939	*分かるだろ、そういう風に自分の名前が呼ばれてるのを聞くとさ…スクリーンの解像度が落ちてくるんだよ。*
GID00088940	@@[$((*&^#%]@@. @@[*.......]@@... @@[$((*&^#%]@@.
GID00088941	-君の前にいる脳こそが Dr. Borous だ。ここ Big MT における動物学、獣類学、そしてDNA混合テクノロジーの長だ。-
GID00088942	-私は動物の骨と心臓を、私の焼け付くような視線の下に裸のまま横たえている。特に犬だ。私は犬をこよなく愛していた。特に Gabe、あのわんぱく小僧だ。-
GID00088943	-だが他にも多くの実験動物もいる。勤勉なCazadoresや、能天気なNightstalker…彼らは私にとっての生きて呼吸するDNA試験管なのだ。-
GID00088944	必要ならな。奴は明らかに狂っている。よし、あの忌々しい再生スイッチはどこだ? あぁ、ここだ。
GID00088945	-Mobius とは極めて悪質な腫瘍にして、我々を悩ますもの。奴の力への欲求は留まるところを知らん。-
GID00088946	-FORBIDDEN ZONE の奴の棲家から来た恐るべき ROBO-SCORPION 軍団が、Big MT クレーターの周りで機械音を上げている。見つけたもの全てを串刺しだ。-
GID00088947	-奴を止めなくてならない。さもなくば Big MT の全ては…破壊しつくされてしまう。-
GID00088948	もっと?いいだろう。尋ねてみろ。
GID00088949	質問だと?そいつは質問できるのか?
GID00088950	私の好奇心学における上級学位が私にLobotomiteに質問させろと告げています、Dr. Klein。その話題は恐らく…極めて興味深いものだと思います。
GID00088951	[成功]何を...そいつは何をしている?ここは電気ショック研究所だったか?それともそいつは排泄しているのか?
GID00088952	[失敗]明らかな電気ショックがあったな。見ろ、そいつの顔面組織全体にたるみが生じている。
GID00088953	-レーダーフェンスは我々を守る! 証拠が正しいものだとすれば、これを作ったのは - 私だ!-
GID00088954	-これは我々のように肉体の無い脳髄を内側に閉じ込める、そして脳髄を持たない者も…同様にだ!-
GID00088955	-これこそ共産主義者の攻撃に対する究極の防衛手段だ。私の監視の下、思想の伝染は存在しない!-
GID00088956	-論理と目的がそこにはあるのだ。それらのテクノロジーが FORBIDDEN ZONE へ突き進む為に必要だというのなら…仕方あるまい。-
GID00088957	-科学! とは強力で、それが右手に…我々の手…もし我々に手があればだが…我々を止められるものはあんまり無いだろう!-
GID00088958	うむ、簡単なことだ。彼らには多くの欠点があるが、依然として聡明なのだ。故あって彼らは Think Tank なのだ。だからそこは変えなかったんだ。
GID00088959	彼らの気を逸らしたり怖がらせる何かがないと、何が起きているかをすぐに推察してしまうだろうな。そして一旦推察を始めてしまったら…
GID00088960	そして君がやってきて、ついにファイナル変数が解けた。彼らは世界が思うよりも大きかったと知った。微生物が、ついにその宿主を認識したのだ。
GID00088961	私が? おそらくね。彼らをそのままにしてはおけなかった。幾つか理由はあるが。倫理とか - 反・科学の為とか?
GID00088962	貴方と貴方の脳は似ている。私よりその理由をよく知っているはずだ。
GID00088963	その去勢されたようなニックネームは本当の名前ではない。本当の名前とは: BIG MT だ。一体何様のつもりだ?
GID00088964	-我々の本拠地だ。Mobius の恐怖に脅かされている。-
GID00088965	-我々全員の望みは自らの研究の続行だ、層の上の層、クレーターのフロアの上下で自らの答えを見つけるまでだ。-
GID00088966	-だがしかし! Mobius は我々に休息を与えたりはしない。レーザー尻尾を持ち、炸裂する奴の恐ろしいロボットで以って終始我々を脅かしているのだ。-
GID00088967	そうですよ私の小さなテディーなベア。私が Doctor Dala、鉱物学及び医学における最初の主任研究員です。
GID00088968	私は技術と、その技術が適応された科学において211の博士号を有する。また探索行動学探索行動および特殊探索行動学において学位を持っている。
GID00088969	それはただの学校教育にすぎない。しかしもし可能なら、私はholotapeの情報より野外活動や観察が好みだ。そっちのほうが役に立つ、特に今は。
GID00088970	私はここBig MTにおいて人間学とLobotomiteの行動における専門家となりました。その研究はただの写真活動ではなく、科学なのです。
GID00088971	おぉ、様々な理由によるが…君は想定外、いや想定外の存在なんだ。君は極めて異質な存在で、また頭脳障害があるわけでもない。
GID00088972	わかるね、君は Big MT で施行された脳摘出実験で最も成功した例だった。いわば、君自身の成功による犠牲者だ。
GID00088973	もし君が、君の脳が知る施工工程を覚えていたとしたら、そうだなぁ…
GID00088974	…自分の脳を手早く取り戻せたろうし、ここをさっさと出ることもできたろう。自分の意思で動き回る脳なんて持ってられないしな。
GID00088975	その除去は簡単なプロセスで終わる。ええと、心臓と脊髄に起こす合併症以外は。
GID00088976	一度心臓と脊髄が外されたら、もう心配ない。固定し、頭骨周囲にレーザーで切れ込みをいれ切開、切断、終了だ。
GID00088977	脳は最終的にその頭蓋骨から解放され、Big MT周辺の清掃業務のため自動化される。それがLobotomiteだ。
GID00088978	お前は、しかし、非常に不可解な点がある。我々は強制的にLobotomiteにされたのに話ができるヤツに会ったことがない。
GID00088979	まだ停戦地帯があって安心した。そうでなければ、安全保証協定についての懸念を皆に放送しただろう。
GID00088980	おぉっ、好奇心が強いな。私は何でも知っているからそういう体験はあまりしたことが無いが。好ましくない答えがわかった時だったのかな、うーん。
GID00088981	同じように好奇心に答えてあげよう。続けたまえ。
GID00088982	いいねいいね、面白くなってきたぞ。君は小さな好奇心のスライスでいっぱいの様だな?
GID00088983	うん? あぁ、そう、前回の訪問者だ…うむ、彼は君の直前に訪れた者だった。話すことの難しい言語による、面白い名前を持っていたな。
GID00088984	何について話したんだっけな…? あの哀愁感のある奴、歴史の質問だったか…? しかし…
GID00088985	我々の会話は中断されたんだ…確か2度。1度目は列車が脱線した時、それから2度目は…
GID00088986	…妙だ、私のデータバンクにアクセスしてみたが、2度目は何だったかが呼び出せない。MOBIUS の頻繁な通信が私から注意を逸らさせている。
GID00088987	それと、我々はその訪問者には洗脳を施さなかった。彼は失うべきではない知識を持っていたかもしれない。そう思う。多分な。
GID00088988	そう、そんなに重要なことでは無かったはずだ。私は計算や感情において多くのミスは犯さない、まぁ可能性としては私のファンだったんだろう。
GID00088989	[成功] うむ。我々には科学知識がみっちり詰まっているからな。
GID00088990	もしもっと知りたいことがあるなら、聞けばいいだけさ。助けになるだろうよ。
GID00088991	[失敗] ただの好奇心を満たしたいだけなら、他の者に聞けばよかろう。
GID00088992	[成功]おお、そうか。我々は君の話術に感服したよ。
GID00088993	もしもっと知りたいことがあるなら、聞けばいいだけさ。助けになるだろうよ。
GID00088994	[失敗] 他のことで好奇心を満たしたいなら、他の人に質問するがいい
GID00088995	<吼える>
GID00088996	私はDr.Klein ここBig MTでの戦闘支援作戦および観念学の主任研究者だ。
GID00088997	私を知らないとは驚きだ。この分野では第一人者だ。第一人者、いわば、最高の権威だ。
GID00088998	飲み物が欲しくなったらいつでも戻っておいで。もしくは…清らかになりたくなったら。
GID00088999	[成功] なんと言った? "鉛"を撃ちだすだと? 例えば鉛筆とかか?
GID00089000	[失敗] 無い。他には何か要るか?
GID00089001	[成功]うーむ、わかった。ワッツ電子はバッテリー容量を低下させる傾向があったな。
GID00089002	[失敗] 無い。他には何か要るか?
GID00089003	そうだ。うーむ。ああ、そうだ。そうだ...そう...ああ、うーん。
GID00089004	ノー…いやその、イエスだ。ただ少しだけこのテクノロジーを分析する必要があるということだ。これらは非常に先進的なのだ、分かるだろう。
GID00089005	これらのテクノロジーがどう作用するかは知っている。もちろん知っているぞ。
GID00089006	覚えているか、以前我々はそれに関して、明らかに抽象的な矛盾した声明を出したはずだ。なぜ不確かなものに我々が手をだそうか…
GID00089007	どうやって使うのか、そうだな、ちょっと私に…ちょっと…わ、私がそれを解明しようじゃないか。
GID00089008	[成功]その範囲は限られいるし、ある種のブースターもしくは・・何か運搬するものが必要だ・・だが
GID00089009	[失敗]もしそうだったら、私は解答を見つけ問題を処理していたはずだ。
GID00089010	[成功] 出来ると思う。もしそいつが一瞬よりも長い間黙っていることが出来ればだが。いつもお喋りを止めず、荷物に触りおって…
GID00089011	…うむ。そいつは対電子装置かく乱模様界面を持っているのだ。FORBIDDEN ZONE の扉のようにな。
GID00089012	[失敗]いや、簡単すぎる。単独では動かないだろう。それは・・わずかながらに共存体なのだ。
GID00089013	[成功]つまり・・私が調べるべきはX-2 Arrayで、そのアンテナではないのだな?それは・・まさに私の計画だ。
GID00089014	[失敗] そう、そうだ、そのアンテナは損傷している可能性がある…
GID00089015	…そう、損傷した。お前が X-2 から取り外したときに。これも私の計画のうちだったか? 当然だ。
GID00089016	[成功] そうだ、まさに私が言った通りだ。
GID00089017	[失敗] 考えさせてくれ。頭がショートしそうだ。
GID00089018	わかった。スーツの心肺制御装置、脳波計、椎骨神経の刺激頻度…
GID00089019	考えている。これはかなり複雑なんだ。
GID00089020	ああ。待て。やったんだろう?
GID00089021	お前は存在している・・いや、違う・・その鼓動、発汗活動・・全てがお前の存在を確定している。
GID00089022	なぜ、あの狂人に道理を説くんだ? 奴は、我々みんなを滅ぼすぞ!
GID00089023	ああ、君はできる。君は私が理解できる選択肢を本当に持っていない。
GID00089024	私はそれを傷つけようとするんじゃなくてただ死ぬまで解剖しようとしてるだけだ。何でいきなり干渉してくる?DALA。
GID00089025	うーん…それは個人的な問題だけど…でももしその死にゆく叫びが私や私たち全員が持ってるだろう憎むべき習慣を明らかにするというなら…嫌だな。
GID00089026	その呼吸、呼吸組織に我慢できない。吸気や呼気、急な息止め。組織を生かす必要がある。研究のために。遅々として進まない研究の。
GID00089027	DALA、このような...発声されたためらいは...君らしくない。何を心配している?
GID00089028	*Klein,ああ・・我々は全ての戦闘確率を計算したと確信があるかね?つまり、Mobiusに対するLobotomiteの反乱や・・*
GID00089029	*また、さらに、我々は戦闘(C-O-M-B-A-T)訓練をしていない。もし戦術的態勢を組もうにもそれは不可能だろう*
GID00089030	*Klein、そうだ・・このLobotomiteが私に共鳴させる。観念学に敬意を払ってるだろう?この者の・・いや物は・・よい考えをしている*
GID00089031	(W-O-M-B-A-T)の発動は計画にない。O,お前のVoice Boxを切れ。
GID00089032	黙れ、Dr.O。これはThink Tankの決定だ。我々の行動方針を決定するまで、その目的を保留しろ。
GID00089033	*お前に何がわかる、Klein?その脳容器にストローを突っ込んで自分自身を吸ってろ。深く突き刺して。*
GID00089034	*そうだ、その私の名前の言い方が気に入らなかった。二度とするな。それは”O”,「おお、私の入ったこれ見て!」の発音だ。私はそれを誇りに思ってる、わかったな?*
GID00089035	*そして私の名はZeroだ。そう、大きなゼロに斜線が入った文字だ*
GID00089036	斜線・・指定者としての・・素晴らしい。しかしどうやって?
GID00089037	*Lobotomiteが教えてくれた。名前とは...ああ...誇るべきものなのだ。名前とは...*
GID00089038	*そうだ、忘れてくれ、Klein。お前が憎い。お前の脳光派振動理論もだ。それは中国人の発明で、お前は泥棒猫だ!*
GID00089039	よくもそんなことを!脳光派振動は私の発見だ!私は十分にお前と議論したし、反証は全て削除した!
GID00089040	*沈黙の偏屈者。*
GID00089041	@@[=$+<_--*]@@?
GID00089042	ET 2, 8?
GID00089043	なぜお前はこのように行動する?お前はこれまで必要なものの明言を拒まなかった...以前の手術では。 そして、このLOBOTOMITEはその手術が必要だ。
GID00089044	@@[$((*&^#%]@@. @@[*.......]@@... @@[$((*&^#%]@@.
GID00089045	@@[=$+<_--*]@@? = @@[=$+<_--*]@@? @@[<*$(^=)#]@@!
GID00089046	@@[#-@$$@-#]@@. @@[*.......]@@... @@[$((*&^#%]@@?
GID00089047	@@[#------#]@@
GID00089048	どうかしたのか? まるで...脳を洗浄されたように、やみくもにLOBOTOMITEに同意する。 なんなんだ...?
GID00089049	ご立派なスピーチだな、だが... 私のVOCABULATORSには同じ文に「友人」と「LOBOTOMITE」を入れるスペースは無い。まさしくその考えは - 極めて不快だ。
GID00089050	たぶん、お前は友情放射能に被曝したのだろう。その感情の中毒みたいなものに効く薬がある。
GID00089051	私は、これが続くのに個人的に堪えることができません。
GID00089052	-我々のラボに別の体を投げ込んだところで、何も得られるものはなさそうですが……。私たちにサービスして、我々が行くのを恐れていく場所に行くということ以外にはね。-
GID00089053	-このLobotomiteは我々のものとは比べようもなく素晴らしく、尊敬に値する出来ではありませんか。私たちはそれを見守らねば。栄養を与え、育て、Gabeが得られなかった生活を授けねば。-
GID00089054	-なんというか、私はまるで自分が道理の代弁者であるべきだというような気がします。-
GID00089055	-このLobotomiteは私たちにとてもよく似ています……動物やペットは科学を発展させるための手段にすぎないとみなすなら。それはこの場所では是とされることです。-
GID00089056	-科学の名において、私たちはテーブルの上のそれの生命活動を終わらせる代わりに、その苦しみを長引かせるべきです。ラボのこの上ない標本である、Gabeおじいさんのようにね。-
GID00089057	Dr. Klein、どうぞこちらへ。それの内部がどうなっているか見てみようじゃありませんか。いよいよですよ。
GID00089058	Dr. Klein、言わなくては…なりません。どうか……Lobotomiteを傷つけないでください。
GID00089059	何でお前たちみたいな愚者どもの言うことを聞かなくちゃならないんだ? 決断する者は躊躇う者より偉大なのだ。故に躊躇う者どもは黙っていろ。
GID00089060	何でお前たちみたいな愚者どもの言うことを聞かなくちゃならないんだ? おまえらの口を揃えた反抗はもうたくさんだ! 私の嫌いな単語があるとするなら、それは「反抗」だよ。
GID00089061	あと、「JISM」だ。私には何の意味もない言葉だよ。ばかげたことに、「J」と「SM」をこうやって一緒に置いてるんだ。ナンセンスだな!
GID00089062	私は5つ数える。私がかつて持っていた、5本のペニスを拳の中に押し込んだ力強い人間の手のように。
GID00089063	我々はお前たちLOBOTOMITEよりも偉大で、賢く、宙に浮いている。我々に歯向かうな。お前たちの脳を諦めることになるぞ。そして……。
GID00089064	[成功] 私がこれまで耳にした中で、最も正気とはかけ離れた内容だ。MOBIUSが親切にもお前を受け入れようとするなど、ありえない。
GID00089065	それに、そのようなことを成しえるわけがない。不可能だ。
GID00089066	[失敗] MOBIUS は誰とも手を組んだりはせん。奴は最悪の研究メンバーだったし、それに自分で仲間を作ることもできるんだ。
GID00089067	[成功] お前の言っていることは正しい。それにお前の声の周波数は……MOBIUSのものだ。
GID00089068	あえてシンクタンクに歯向かうというのか? お前はこの地で何を望んでいる!?
GID00089069	[失敗]「代替(STUNT)」というのは正しい……「入れ替える(SHUNT)」という意味で。お前がそうするのと同じくらい、我々はお前を解剖することに手慣れている。
GID00089070	[成功] お前の言っていることは正しい。それにお前の声の周波数は……MOBIUSのものだ。
GID00089071	あえてシンクタンクに歯向かうというのか? お前はこの地で何を望んでいる!?
GID00089072	[失敗]「道(A WAY)」というのは正しい……「どっかに行ってしまった(AWAY)」という意味で。我々がお前の皮をひん剥いたときに、お前の肉体は消えうせた。
GID00089073	お前は彼を殺さねばならなかった。彼はお前を立ち入らせることはないだろう。お前の脳を持ちこむことはあるかもしれんがな?
GID00089074	いや……何か違うな。お前の発汗作用……鼓動……それら全てが異なることを伝えようとしているように、私には思われる。
GID00089075	まったくもって賛同しかねる! そこにはクレーターを越えた世界全体がある……閃きと可能性に満たされた世界だ!
GID00089076	我々はそこを逃れ、我々自身を観察することができた。試験することも、刺激を与えることも。もがくこともな。
GID00089077	[成功] MOBIUS が言いそうな事だな。
GID00089078	THINK TANK を裏切って一体どういうつもりだ? そしてお前は一体何が望みなんだ?!
GID00089079	[失敗] MOBIUS は誰とも手を組んだりはせん。奴は最悪の研究メンバーだったし、それに自分で仲間を作ることもできるんだ。
GID00089080	お前のために? そして科学のために?
GID00089081	私は奇妙な感覚を覚えている……。この感覚は好きになれそうな……。うーむ、実に奇妙だ。
GID00089082	素晴らしい…相棒。THINK TANKに何なりと申し付けてくれ。君が私たちを破壊しない限りだが。
GID00089083	Sonic Emitter は殺菌されなければならない。そしてSonic Emitter はお前の温かな手を取り巻き、指の筋肉を丁寧に揺さぶるのに十分だ。
GID00089084	*オー…たぶんそいつは燃焼ピストルが欲しいんだと思うよ。*
GID00089085	-銃だと! 狂ってるのか?! 銃はやれん! 銃とは殺すもの、痛みとかもっと酷い大きな風穴を残すものだ。-
GID00089086	@@[$((*&^#%]@@.
GID00089087	Dr. 8 は正しいですよ。私達は既に彼のソニック精液で満たされ、私の穏やかな"うぅぅうおお"によって滅菌済みのリーサルソニックデスレイをテディベアに与えているのですから。
GID00089088	テディベアに銃を与えるのはグラス一杯のドクニンジンに Abraxo chaser を加えるのと同じようなものでしょう。美味しく、一方で致死的です。
GID00089089	ソクラテス式を用いようということなら、構わん。ロボト・ベアに燃焼銃を与えろ。BOROUS? そういうものを持ってないか?
GID00089090	-あんた狂ってるのか?! 銃はやれん! 銃とは…-
GID00089091	-…待て、もうそれは言ったか。あぁ、Cyberdog Gun を持っている。柔らかい金属の耳と好奇心の強い鼻センサーつきのヤツだ。ほら。-
GID00089092	よし。済んだな。どうでもいいがその銃は気持ち悪いな、いつもそいつが私の筐体に飛び掛ってこないか心配なのだ。他にはあるか、ロボトマイト?
GID00089093	-最高級の弾薬だ。どれ…ホローポイント弾、こいつはあまり価値は無いが美味いぞ…おぉ、幾つかジェイ・エフ・ピーがあるぞ。弾が覆いを要する時のだ。-
GID00089094	-JFP は多くの苦痛とフンをもたらすだろうが、お前の腹が減ったときは、その時だ。-
GID00089095	確かそうでしたね。私のバイb…ヴィヴセクター(生物解剖装置)…はいつもすぐに電池切れになってしまいます。
GID00089096	*ワッツはホロディスクを製作していたな、いやホロテープだったか?それらが同時に使えることはなかったが。とにかく、エネルギーセルを出すんだ、Dala。*
GID00089097	@@[*.......]@@... @@[$((*&^#%]@@.
GID00089098	*僕が幾つか持ってるかって? どうしてそんなこと…いや、マジで気にしないでくれ。知りたいとも思わない。*
GID00089099	*とにかく僕は持ってない。お前のバッテリーには触りたくないな。直接…お前がロボトマイトに渡してくれよ。*
GID00089100	@@[$((*&^#%]@@. @@[$######$]@@. @@[$######$]@@. @@[$######$]@@... @@[$######$]@@.
