GID99999990	// Fallout: New Vegas Japanese Language Data 
GID00077163	Sounds like I smoked a mile of cigarettes.
GID00077164	Feels like the Cloud crawled in my mouth and died.
GID00077165	Chris-tine. Chris-tine. Hello. Hello. Hello.
GID00077166	[Christine makes a sweeping motion of the room, does a deep inhalation, then gives a thumbs up.]
GID00077167	[Christine sniffs the air, then gives a thumbs up.]
GID00077168	[Christine's breathing quickens, and her eyes dart around the walls.]
GID00077169	[Christine seems to be sweating heavily, and her hand is twitching slightly. She looks ready to bolt.]
GID00077170	[Christine nods at the ground, points at her eyes, then points at the ground again, as if in warning.]
GID00077171	[Christine motions at ground, makes a snapping motion with her hand, then taps her eyes and pantomimes walking slowly, looking in front of her.]
GID00077172	[Christine scans the area. She seems on edge, checking the arcades and arches for movement.]
GID00077173	[Christine makes a motion of loading a fake gun, then suiting up.]
GID00077174	Can't believe I came all this way to have my voice stolen.
GID00077175	Guess the Sierra Madre healed me. It doesn't matter, and to be honest, I miss my voice.
GID00077176	I've had enough of you and Elijah running the show. Now it's my turn.
GID00077177	The elevator to the casino vault is here. In the starlet's room? That seems intimate.
GID00077178	Too long. Thought I might have had a chance to settle it before this event happened, but then the chance slipped away again.
GID00077179	He... cut me off from someone I cared about a long time ago. He used his status to break us apart. So I had to find a new purpose, same banner.
GID00077180	Then he became unstable, left a trail of crimes across the wasteland. Once word reached us, I was ordered to kill him.
GID00077181	Do I? It sounds off to my ears... hard to tell. Not to mention it... hurts like hell to swallow.
GID00077182	Might be why I got moved off to this suite... it's hers. That's her over there, got trapped by security like I did. Just took a different way out.
GID00077183	Those are my orders. I've seen what he's done, and I believe in those orders.
GID00077184	[Christine shakes her head, more insistently this time. She points at the elevator, then downwards, then holds herself tightly and shakes her head.]
GID00077185	[She looks at you, blinks again, then opens her mouth - but nothing comes out.]
GID00077186	[She touches her throat, then traces the scar beneath the chin, and her eyes widen in alarm.]
GID00077187	[She looks shaken. As she glances at the Auto-Doc, she recoils, and her mouth opens - but again, nothing comes out.]
GID00077188	[She looks back at you, and her hands clench into fists - her eyes narrow, and she takes a step back, studying you.]
GID00077189	[The woman opens her mouth again, winces, then frowns and drags a finger across her throat in a slow motion. She looks more angry than pained now.]
GID00077190	[Frowning, she touches her throat again, gently, then her hand brushes her collar, then her frown deepens.]
GID00077191	[Her eyes narrow as she traces the edge of the collar until she finds the lock. She begins to press it with her fingers.]
GID00077192	[She looks surprised. Then notices your collar, and raises an eyebrow.]
GID00077193	[She frowns, narrows her eyes, then slowly shakes her head.]
GID00077194	[She shakes her head again and draws a line in the air between the two of you.]
GID00077195	[She shakes her head - once, then crosses her arms.]
GID00077196	[Christine glances straight up, frowns, then turns back to you and taps her wrist.]
GID00077197	[She looks exasperated, then waves her hand in a circle in front of her.]
GID00077198	[She raises an eyebrow, then tilts her head slightly.]
GID00077199	[She frowns, then cups her hand to her ear.]
GID00077200	[She shakes her head... then pauses, and shakes her head again, then looks exasperated.]
GID00077201	[Christine looks blankly at you. Then touches her head, smiles, then shakes her head.]
GID00077202	[She waves her hand, then shakes her head - she then nods in the direction of the casino.]
GID00077203	[She nods with an exasperated look, then makes a circle with her hands, repeats it twice more, then raises her hands and waves them like wings.]
GID00077204	[She puts both hands in front of her, then makes a motion with her hands as if writing something.]
GID00077205	[She nods. She looks impressed.]
GID00077206	[She shrugs. Then she points to you and shrugs.]
GID00077207	[She shakes her head.]
GID00077208	[She touches one of the scars on her cheeks, shakes head. Then touches the scar on her neck, and nods.]
GID00077209	[Christine nods.]
GID00077210	[She shivers slightly, and shakes her head.]
GID00077211	[SUCCEEDED] [She nods, looks impressed.]
GID00077212	[FAILED] [She shakes her head, then nods in the direction of the casino again.]
GID00077213	[She moves her finger in a wider circle, then raises her hand over her eyes.]
GID00077214	[Her eyes widen, and her eyes gauge yours. She then touches her wounds, and her expression crumbles into anger, as if defeated. She slowly nods.]
GID00077215	[Christine narrows her eyes slightly. She slowly nods, then steps slightly behind you.]
GID00077216	[Christine glances at your follower, shakes her head, then points at you, her, and nods in the direction of the fountain.]
GID00077217	[Christine's defeated expression vanishes into a stone-faced glare.]
GID00077218	[Christine gives a brief nod, then turns and begins to walk.]
GID00077219	[She frowns, glances at the collar, looks back at you. She makes a circle with her hands, puts her hand over her eyes and squints.]
GID00077220	[She nods at you, then lowers her hand from her eyes, shakes her head. She draws a slow line between you.]
GID00077221	[She studies you again, then her expression softens slightly. She shakes her head slowly, and gives a silent sigh.]
GID00077222	[She nods at you, then raises an eyebrow and nods at the door.]
GID00077223	Should be able to rewire them, failing that, shoot them, although that'll alert the others, they're on a linked patrol pattern.
GID00077224	He saw me, before the scars, at a place far from here. It's where he found some of the technology he uses now.
GID00077225	It's a place called the Big Empty. The name's deceptive - if you know where to look.
GID00077226	Almost got trapped there. There was someone else, though, who came along. Knew about Elijah.
GID00077227	No idea. A courier. Wore an Old World flag on his back. He was the one who pulled me out there, told me where Elijah had gone.
GID00077228	Helped me heal up, listened to my story. He... sympathized.
GID00077229	He said he understood what it meant to track someone who had such a... impact on his past life.
GID00077230	He said people were like couriers, sometimes never understanding the messages they brought. That's who he was hunting for... some courier.
GID00077231	Try and reason with him, see what happens. He's so lost in his technology, I don't think he even understands why anymore.
GID00077232	So come on and get me, jackass. I'll have this floor's security dissect you like an Auto-Doc.
GID00077233	So come on and get me, bitch. I'll have this floor's security dissect you like an Auto-Doc.
GID00077234	Leaving me in that goddamn elevator in the dark? You'll beg me to do the same to you while the Holograms are tracing lasers across your face.
GID00077235	[Christine motions to you, points at the door uneasily, then makes a pulling motion with her hand. She seems hesitant to go near it.]
GID00077236	All doors are locked down, security's activated - and emitter signals are lighting up all over this floor. I'll do what I can from here.
GID00077237	You'd think it was Spring the way tourists keep rolling in.
GID00077238	That one's got a head on their shoulders. For now.
GID00077239	Hope that tourist is hurrying, haven't got all day.
GID00077240	At least this one seems like a straight shooter. Or sucker.
GID00077241	That tourist crosses me, they'll regret it. Even if they don't, they still might.
GID00077242	Should never have set that radio signal on repeat.
GID00077243	There's a picture, a bunch of headless saps all waiting for the pearly gates. Whoever did this... messed up.
GID00077244	Oh, looks like you already forced the gate. Now, everybody and their mother can walk right in, thanks.
GID00077245	What are we doing in here? Planning to toss me in a cell?
GID00077246	Going to be sad to leave the Residential District. Well... not really.
GID00077247	Sure left a lot of traps around. Sometimes I forget where they are.
GID00077248	As worse as the other places are? This section of town is the most dangerous.
GID00077249	We need to get out of here - come alone if you want, don't drag me here.
GID00077250	Hear there's a belltower and church to the North... filled with Ghost People.
GID00077251	The cafe survived? How about that. Had great coffee - and one of the waitresses? Rhonda? Piece. Of. Work.
GID00077252	Do not leave me here.
GID00077253	Never liked the Chief here, real stickler for "policy."
GID00077254	Made off with a lot of mines, shotguns, and explosives from here... wasn't easy with the Ghost People around.
GID00077255	Got a worse grease smell down here than Danny Parker's hair on Opening Night.
GID00077256	What are we doing here for? This place is... well, it's haunted.
GID00077257	Seriously, we should get out of here. The Security Holograms... shoot on sight, and you can't even hurt them.
GID00077258	Salida del Sol - "Sunrise." Not much to look at now.
GID00077259	You sure came a long way to rob this place. Guess greed is in the blood.
GID00077260	Breath of fresh air in here... literally. If you need to take a breather from the Cloud, this is a good spot.
GID00077261	Might be a nice place to hole up for a while.
GID00077262	Check the fountains, might have some wishes... er, chips we can snag.
GID00077263	Watch the ground for bear traps and any openings for tripwires.
GID00077264	Ghost People.
GID00077265	If I ever had to come here, I stuck to the overhangs and roofs - like sidewalks up there.
GID00077266	Like a toxic ashtray down here.
GID00077267	Find a way to get this place hopping again... would clean all the toxic gas out of Puesta del Sol.
GID00077268	Stinks down here. And I can barely smell anything.
GID00077269	Sure glad one of us knows what you're doing.
GID00077270	You know, this used to be a nice town. Well, nice enough.
GID00077271	When in doubt, step quiet - and watch where you step.
GID00077272	Where there's a bear trap, Ghost People aren't far behind.
GID00077273	Watch out if you see a prize lying around - the Ghost People leave "supplies" as traps.
GID00077274	Getting real tired of tourist season - no offense, but you guys are lowering the bar.
GID00077275	Cloud wasn't always here. Grew over the years, even without cars or factories.
GID00077276	Sierra Madre may wait. Not me.
GID00077277	Sierra Madre's not getting any younger.
GID00077278	What's next?
GID00077279	Might be a bit rude, but that chair you're sitting in - it's got a shaped charge in the seat cushion.
GID00077280	[SUCCEEDED] Sounds like you've done some blue collar construction work in your life, your Ma must be proud. Still...
GID00077281	[FAILED] "Butt" is right. That heart-shaped charge in the stuffing will cause just the right amount of bleeding.
GID00077282	Great, a moron - just what I need. Look? That seat you're sitting in? It's a bomb. Go boom.
GID00077283	Get up without my permission, I'll blast your ass so far through your head, it'll turn the moon cherry pie red.
GID00077284	So - let's keep this sweet and polite, and finish our conversation with no misunderstandings.
GID00077285	Just because I work in entertainment, doesn't mean I'm a moron.
GID00077286	I heard my necktie beeping, I know what that means - I'm part of this somehow. I want out of this contract.
GID00077287	And if you put me in it, I'm not going to be too happy. So whatever's going on here, if you're part of all this? You're taking orders from me.
GID00077288	I'm not an idiot. I know the reason I'm in here now is because of the old guy - and you.
GID00077289	And you're wearing a collar, so I trust you a little more than the old guy. He's more controlling than I'd like.
GID00077290	Thing is, here's where being my partner pays off. See, I know how to get into the casino vault.
GID00077291	So here's the short of it - piece together Little Miss Vera Keyes' song in the right order? Sierra Madre opens its legs, we're in business.
GID00077292	[SUCCEEDED] And that's what I've missed - a rapt audience.
GID00077293	[FAILED] You don't listen too good, do you? Makes me think whatever you have to say isn't worth my time.
GID00077294	Oh, of course you do. Now, it's like we're married with these big wedding rings around our necks.
GID00077295	So why don't you hear my proposal first, before you start talking about what you need.
GID00077296	Christ, if that collar blows, I don't know if you'd know the difference, you'd probably still keep walking around with that dumb, blank look.
GID00077297	Just because I work in entertainment, doesn't mean I'm a moron.
GID00077298	Good, good - then we're in business. I may be a betting man, but I like it when the odds are in our favor.
GID00077299	If you're here with who I think, then I'd rather have you on my side than his. An... ace in the hole.
GID00077300	You want to live, I want what's in the Madre. Real simple.
GID00077301	That so?
GID00077302	Tried talking to them, bribing them, leaving food - nothing. In the years since, they haven't changed their approach, but I sure have.
GID00077303	They catch you, they drag you into the Cloud, and you're not coming back out. After that, having your necktie go off would be mercy.
GID00077304	My advice? Stay out of their way, they don't die easy.
GID00077305	That's an interesting clause. That's a real bad contract you have. We have.
GID00077306	[SUCCEEDED] What are you talking about?
GID00077307	[FAILED] The hand's been dealt, that's the deal. You going along with my terms, or do you want your brains to be wallpaper?
GID00077308	Just like all the rest. Strolling in here, thinking you own the place. I've been here longer than any of you tourists.
GID00077309	Trust me, I'm letting you off easier than the Sierra Madre ever would. Nobody's going to miss you... whoever you are, you're old news.
GID00077310	All right, all right... looks like marriage finally caught me.
GID00077311	I'm listening... partner. What's next, if we're death-til-we-part?
GID00077312	Not leaving me much choice. The Fountain, huh? Hope the Hologram's still working and the battery's running strong.
GID00077313	I'll follow you, I'm not going alone, trust me. Not like I'm a coward or anything, I'm not running around town without an escort.
GID00077314	I'm serious. One of the locals catches us, we aren't coming back - and I'd like to keep an eye on you.
GID00077315	You shoot them, they get back up. You stab them, they get back up.
GID00077316	That's why I have explosives all over this place - unless you blow them up, chop them up, disintegrate 'em, the Ghost People don't go down.
GID00077317	Not enough bullets in the town to spend on them. So unless you're a real good shot, save one for yourself right before they catch you.
GID00077318	[SUCCEEDED] Well... you seem like you know how to handle yourself. All right.
GID00077319	Once, I fired a lucky shot, hit a gas tank one was holding. Blew his arm off at the shoulder... and he didn't get back up after that.
GID00077320	So if you're that good, don't aim for the head - aim for their bombs. And if you can wait until his buddies are close by, even better.
GID00077321	[FAILED] Yeah, well, "probably" is something a gambler says, not a survivor. I'd keep your pistol where it belongs - in the holster.
GID00077322	Friend... "there's more mysteries in heaven and earth..." wait, no, "there is more between heaven and earth..." oh, forget it.
GID00077323	I'd sooner ask what makes me an undying son of a bitch than spend any thought as to why they crawled to life here.
GID00077324	I'm counting myself lucky I still have my faculties - they sure don't. Then again, they may not have had the... focus I do.
GID00077325	Wait, wait... wait just a minute. I'm not walking out there on my own.
GID00077326	Always had the Sierra Madre to keep my mind occupied.
GID00077327	Most folks, they don't have the same drive, the same need. Not worth my time. Pretty much Ghost People before the Bomb, now Ghost People after.
GID00077328	I know what's out there. It's why I've planted a mine field, shotguns, and explosives all the way on the road to my little boudoir here.
GID00077329	So we go together, or we're not going at all. I'll split my hand in Blackjack when the time's right, I'm not splitting up in this town, trust me.
GID00077330	All right... partner.
GID00077331	All right, all right... but you already got company, so tell you what - I'll meet you at the Fountain.
GID00077332	That's... a good point. All right, let me grab some smokes, and I'll meet you at the Fountain.
GID00077333	All right, keep it short, we don't have a lot of time.
GID00077334	Of course you do. Let's hear 'em.
GID00077335	It's your time, and if you want to spend it chatting, not much I can do about it.
GID00077336	Whatever we do - don't rile them up. Normally, there's only a few, maybe a pack. There's more out there, a lot more.
GID00077337	If they find out someone's trespassing, it'd be shaking a hornet's nest. Don't want to think how many of them could fill these streets.
GID00077338	Yeah, well, machines like those weren't unusual before the Bomb. Maybe to you, they're amazing, to me, they're grifters without the personality.
GID00077339	Sinclair made sure if you spent money here, it went one direction - although that's not how he described it.
GID00077340	Called it "self-sufficient." Like he was doing the residents a favor. Right.
GID00077341	If it's an emergency, you can get chems for any... uh... condition. Sinclair left that for doctors and trained professionals, not the common folk.
GID00077342	Even security and maintenance could get special supplies out of them. Staff had codes on little cards they could use to unlock them.
GID00077343	Around. Don't have much use for them myself, not worth the risk to get them.
GID00077344	I got all the basics covered, as long as I have the chips to pay for them. I don't need much.
GID00077345	There's a private elevator, Sinclair's elevator. It's up in the Executive Suites, in Vera's room. Not a coincidence.
GID00077346	Vera. She was... my other partner, before the Bomb. Took some legwork. Some convincing, made it happen.
GID00077347	Elevator's up in the Executive Suites. Voice-activated. Speak the right phrase, in the right tone of voice, and it's open sesame.
GID00077348	I was able to snag the voice, or thought I had. The right tone and phrasing... well, that may take some time.
GID00077349	Yeah, the woman, the Starlet, Vera - her voice. Didn't realize there was so many holotapes of her still around, otherwise... eh, never mind.
GID00077350	No, that I still had to figure out - still do. Sinclair wrote stuff down, was obsessive about it. Just got to find where.
GID00077351	Go knock yourself out. I'm just going to catch my breath a bit. That performance... well, more pressure than I was expecting.
GID00077352	Sinclair was already puppy-eyed, so all I had to do was the introductions. She smiled, fluttered her eyes, showed a little leg...
GID00077353	...and he built this whole place for her. Made her the key to his vault, like a joke, cause of her name. Her fake Hollywood name.
GID00077354	Except Sinclair didn't know I'd been there first. I could twist her whatever direction I wanted.
GID00077355	All she had to do was get inside the Sierra Madre for the Gala, then use her voice to open the door. After that... smooth sailing.
GID00077356	Would have been the biggest heist in history. Sinclair left holding the bag. Ruined.
GID00077357	The Bomb. Vera got sealed in here. A few hundred years go by, give-or-take. Almost the end of the story - then you came along.
GID00077358	Now we finish the job. Rob the Sierra Madre, rip out its heart. Last chapter of Frederick Sinclair, close the book.
GID00077359	Problem? All high-and-mighty. Lording it over everyone. Acting so self-righteous, like nothing could touch him. He was the one with the problem.
GID00077360	Never got mad at anything. Nothing seemed to shake him. Even after... his life kept getting dragged through the dirt.
GID00077361	Always kept looking for the bright, shining future in everything. So... I decided to take everything from him.
GID00077362	Do to me? What, weren't you listening? He thought he was better than me. Don't believe me? Look around.
GID00077363	This big casino, this big colossal monument - think it was for some woman? No, all ego, all self-righteous-in-lights, fit him perfect.
GID00077364	Had to take him down a few pegs, bring him down to my level. "Begin again?" Some things you don't get up from... I was going to prove it.
GID00077365	I only saw her yesterday. Well, a few yesterdays.
GID00077366	I didn't know at first. Then the old man showed up. You showed up. Then... that woman showed up, covered in scars.
GID00077367	The one who makes all the hand signs, a little tight around the corners of her mouth.
GID00077368	I put her in the Clinic, tuned her like an instrument. If she heals up, it's not going to be her voice speaking any more.
GID00077369	That is, if the Sierra Madre didn't get her. If it did... well, there's enough of Vera around for me to spend a few years piecing a book together.
GID00077370	Then she can make some beautiful music. I'm not banking on it.
GID00077371	No... you're not the type, but accidents happen, good intentions or no.
GID00077372	Really? That wasn't the "we're both bomb-married" talk you gave me when we first met.
GID00077373	Look, you could offer me a steel clad contract for a world tour of all major cities with Imperial Records, I still wouldn't stay here.
GID00077374	Sure, nice words, nice promises... not worth a dime out here in the shadow of the Sierra Madre.
GID00077375	You say you wouldn't leave me here, I know better. And you leave me here, this Gala Event isn't going to happen, I can feel it.
GID00077376	Holy Mary, Mother, and Joe - now there's a show.
GID00077377	Not much time to get to the gates before they shut the door and turn folks away.
GID00077378	All right, now - I'm out of here.
GID00077379	If the Ghost People didn't know we were here before, they know now.
GID00077380	Someone struck up the band. A band of tortured cats.
GID00077381	What kind of casino has two Grand Openings?
GID00077382	This is your last hurrah, Sinclair, I promise you.
GID00077383	Just my luck.
GID00077384	Luck's finally shining down on me.
GID00077385	You wait, beautiful. Keep that gate open for me, Dean'll be there soon.
GID00077386	Sierra Madre, sweetheart, Dean's coming home.
GID00077387	We'll see who's holding the cards in the end...
GID00077388	Didn't come all this way to get conned by some tourist.
GID00077389	The joke's on you, "partners." You aren't getting to the prize without me.
GID00077390	This is a fine how do you do.
GID00077391	Should have blown up that seat cushion right when they sat down, would've been a better end than this.
GID00077392	Just finish the last job, Dean. It's all you've wanted, just hang in there.
GID00077393	Keep your head down, Dean, don't let the locals see you.
GID00077394	Town's going to be filled with Ghosts when the sky lights up.
GID00077395	Sinclair, you better appreciate all I do to screw you over.
GID00077396	That tourist is better than most. Eh... probably won't matter.
GID00077397	The linked collars is a new trick. Can't say I like it much.
GID00077398	Waiting for the fireworks. Just like last time.
GID00077399	Can't wait to see their faces when they find out what the lock is. Just gotta wait 'em out.
GID00077400	Place is going to be swarming with the masks when the sky lights up.
GID00077401	Don't have to take the long way back - there's a shortcut across the way, you see.
GID00077402	It's through the Cloud - but if I'm with you, I can help you through it. If you didn't already force the lock to the gate, that is.
GID00077403	Have a seat - came all this way, least I can do is let you rest your feet for a second.
GID00077404	Just sit there on my little casting couch - more a chair, really, but I prefer up-and-comers to relax when I interview them.
GID00077405	You're my guest. If you're going to be rude, you can show yourself out. Probably won't tap-dance no more when you leave, but that's on you.
GID00077406	You standing there is making me nervous. Sit down, will you?
GID00077407	Have a seat.
GID00077408	Hey... guess who finally showed. You weren't on the guest list. Guess I'll need to call security, have them show you the door.
GID00077409	You... partner, are you a sight for sore eyes. Unfriendly crowd tonight, in a lethal way - if you could calm the house down, I'd be grateful.
GID00077410	Now, now... that's my room. You want your own dressing room, you have to work for it.
GID00077411	What the blazes... piece of junk! You rigged that terminal, didn't you. Didn't want security showing you out, eh? We'll see.
GID00077412	So... can't leave well enough alone, have to enter Vera's room. Some things are better left in the past, "partner."
GID00077413	Don't do it. Leave that projector alone - I'm warning you.
GID00077414	So... you think you have what it takes to beat me, on my stage, in my town? Come on down, we'll see.
GID00077415	Hey, you found my old room. I mean, it's a little small... and hey, watch the hands in there, I remember where I left everything, got it?
GID00077416	Hnh. Maybe I can shut down these ghosts using the Stage Manager's old termin... dammit! Well, so much for that idea.
GID00077417	Hey, you're making real progress, good. Uh, look that's... Vera's room, so careful what you touch in there, be respectful.
GID00077418	All right, now calm the audience down and let's go home. And when my part plays, no cracking jokes - that was the hairstyle back then, all right?
GID00077419	Oh, man... nice job. Good thing I was distracting them while you flicked them off. We're a good team - I run the show while you run the box office.
