GID99999990	// Fallout: New Vegas Japanese Language Data 
GID00094470	Didn't think I'd be breathing to hear you say that. Message isn't important, meaning is.
GID00094471	Had to speak of it, in case the words got lost in paper, ink, or other's voices. Maybe even yours, in time.
GID00094472	Still, meant for you. Courier to Courier. Belongs to you now, or history. Doesn't matter.
GID00094473	House spoke, acted through machines. Sometimes can judge a man by his messengers. Sometimes the messengers judge him.
GID00094474	Wonder what happens to Vegas now. The tribes - families. We'll see.
GID00094475	<Confirmatory beeping>
GID00094476	Nothing but wind, sand... ash. More may reveal itself in time, not now.
GID00094477	If you're determined, return, might be something new surfaces.
GID00094478	Wind and blood has uncovered more beneath the soil.
GID00094479	If you want these Old World relics, they're yours... better you carry them than the Marked Men.
GID00094480	Walk there sometimes, keep the walks short. Still... it's important to see. Something else to answer for.
GID00094481	Occasionally sift through the dust, the buildings... see if I can find some history. Marks of America.
GID00094482	If you want them, keep them... you've earned it. Nothing to be gained by me holding them, and more will surface in time.
GID00094483	[SUCCEEDED] Words aren't the only way couriers meet... sometimes it's the paths we walk. But no... we've never spoken before now.
GID00094484	[FAILED] I know you. What we have in common, though, isn't in the words we traded.
GID00094485	<Happy beeping>
GID00094486	Careful, Tommy - I've never seen a robot like that before. It might be dangerous.
GID00094487	I don't know, son... what if someone comes looking for it?
GID00094488	All right, boy. But if he breaks anything, it's coming out of your allowance!
GID00094489	<Evasive beeping>
GID00094490	<Apologetic beeping>
GID00094491	<Expository beeping>
GID00094492	<Expository beeping>
GID00094493	<Happy beeping>
GID00094494	<Happy beeping>
GID00094495	<Happy beeping>
GID00094496	<Happy beeping>
GID00094497	<Happy beeping>
GID00094498	<Sad beeping>
GID00094499	<Angry beeping>
GID00094500	<Sad beeping>
GID00094501	<Lonely beeping>
GID00094502	<Evasive beeping>
GID00094503	<Satisfied beeping>
GID00094504	<Embarassed beeping>
GID00094505	<Happy beeping>
GID00094506	<Sly beeping>
GID00094507	<Happy beeping>
GID00094508	[SUCCEEDED] <Scared beeping>
GID00094509	[FAILED] <Expository beeping>
GID00094510	<Sad beeping>
GID00094511	<Happy beeping>
GID00094512	<Pained beeping>
GID00094513	<Scared beeping>
GID00094514	<Scared beeping>
GID00094515	<Happy beeping>
GID00094516	<Happy beeping>
GID00094517	<Wistful beeping>
GID00094518	<Happy beeping>
GID00094519	<Confirmatory beeping>
GID00094520	<Sad beeping>
GID00094521	<Proud beeping>
GID00094522	<Sad beeping>
GID00094523	<Happy beeping>
GID00094524	<Reassuring beeping>
GID00094525	<Coy beeping>
GID00094526	<Proud beeping>
GID00094527	<Sad beeping>
GID00094528	<Sad beeping>
GID00094529	<Happy beeping>
GID00094530	<Scared beeping>
GID00094531	<Happy beeping>
GID00094532	<Sad beeping>
GID00094533	[SUCCEEDED] <Happy beeping>
GID00094534	[FAILED] <Sad beeping>
GID00094535	<Proud beeping>
GID00094536	<Determined beeping>
GID00094537	<Happy beeping>
GID00094538	<Happy beeping>
GID00094539	<Expository beeping>
GID00094540	<Sad beeping>
GID00094541	<Negatory beeping>
GID00094542	<Confirmatory beeping>
GID00094543	<Determined beeping>
GID00094544	<Resigned beeping>
GID00094545	<Dramatic music>
GID00094546	ED-E? What are you doing in here all alone? And who left these old videos playing? Come on, let's get you into your recharge bay.
GID00094547	We've got a big day tomorrow.
GID00094548	<Explanatory beeping>
GID00094549	<Declarative beeping>
GID00094550	[SUCCEEDED] <Confirmatory beeping>
GID00094551	[FAILED] <Negatory beeping>
GID00094552	<Happy beeping>
GID00094553	<Happy beeping>
GID00094554	<Pained beeping>
GID00094555	<Happy beeping>
GID00094556	<Happy beeping>
GID00094557	<Wistful beeping>
GID00094558	<Wistful beeping>
GID00094559	<Sad beeping>
GID00094560	You may not know my voice, but we've walked the same places. The Long 15 to Primm... that wasn't the only road you ever walked.
GID00094561	I've been to your home, the place you kept returning to... may not be the place you were born, was the place you gave life to, same thing.
GID00094562	People forget couriers can keep communities alive... until the day they're gone, and their breath catches in their throat.
GID00094563	For now, eyes alert, watch the streets below. There's still life in the Divide - threats other than the storms and wind... new inhabitants.
GID00094564	RALPHIE, hurry! If mean old General Winters catches you, you'll never make it home!
GID00094565	No! RALPHIE, fly far! Fly fast!
GID00094566	<Hopeful beeping>
GID00094567	<Frightened beeping>
GID00094568	<Happy beeping>
GID00094569	<Wistful beeping>
GID00094570	<Determined beeping>
GID00094571	<Happy beeping>
GID00094572	<Ecstatic beeping>
GID00094573	<Hopeful beeping>
GID00094574	<Happy beeping>
GID00094575	<Melancholy beeping>
GID00094576	<Apologetic beeping>
GID00094577	<Confirmatory beeping>
GID00094578	[SUCCEEDED] <Sad beeping>
GID00094579	[FAILED] <Worried beeping>
GID00094580	<Determined beeping>
GID00094581	<Sad beeping>
GID00094582	<Happy beeping>
GID00094583	<Confused beeping>
GID00094584	<Worried beeping>
GID00094585	<Sad beeping>
GID00094586	<Apologetic beeping>
GID00094587	Heard tales of you walking the Mojave. Casting off your disguise... yet you carried that Chip, determined to take it to Vegas... not Caesar.
GID00094588	You and that Chip deserve each other, 29 fewer coins than other traitors have carried, by history's mark.
GID00094589	For now - find the trigger for the warheads, buried in Hopeville. Use it to keep moving... and keep alive.
GID00094590	They'll start emerging throughout the Mojave in time, might be years. Probably less.
GID00094591	They breed fast, hunt in groups, more than enough to bring down the strongest in the Mojave. Once they draw blood...
GID00094592	Seen them tear apart Deathclaws... Deathclaw might get some, but the rest will swarm it, tear it apart, like Denver hounds.
GID00094593	Walked the East, too, before the Bull came. Then... much like the Mojave before the Bear... tribes, towns, clutching to life. Bull did a better job.
GID00094594	[SUCCEEDED] <Pleased beeping>
GID00094595	[FAILED] <Confused beeping>
GID00094596	I'm a courier. Courier Six... was Courier Six. Like you - and not like you, in all the ways that matter.
GID00094597	Spent too many years looking for you - now, letting you come to me.
GID00094598	Thought carrying that Chip would end you, no... you got lives in you, hard to kill. Storms, bullets... sand and wind, yet still you walk. For now.
GID00094599	The idea of a machine bearing a message new to you? Thought that was how House relayed all his messages... through his robots.
GID00094600	The machine... the robot. No, not Legion... less history than that.
GID00094601	The robot with you... all of them are machines - radios, Old World tech reshaped with new hands. Historians. Couriers, carrying messages.
GID00094602	Seen them as I've walked the Divide, tending other machines. That one... sealed inside the Hopeville silo. Sign America is waking up.
GID00094603	It will follow you, obey you. Carry it until we are face to face, then there'll be no more need for it to carry my words.
GID00094604	[SUCCEEDED] America sleeps in the Divide - giants, beneath the earth. You saw one locked in the silo beneath you. There's more.
GID00094605	Only takes a few of them, locked below ground, to tear apart the earth... and cast dust, sand... ash... into the skies above.
GID00094606	[FAILED] Wasn't always like this. Old World wreckage's nothing new... after that, something you had your hand in - you'll walk it soon enough.
GID00094607	The Divide... this place is a slice of it. Old military. Can still smell the pride - and the fear.
GID00094608	Hope of the Old World, wrapped in fencing, covered in storm. Got new inhabitants now other than ghosts, more recent... recruits.
GID00094609	If you saw their corpses, you saw mercy. Got what they deserved, coming to the Divide.
GID00094610	The Bear and Bull - NCR, Legion - came in waves. Before. And after. Right into the invisible fires... the wind, ground... collapsing beneath them.
GID00094611	Once under different flags, now they are equal in their hatred of the trespassers. You and I.
GID00094612	America sleeps ahead of you, its nightmares filled with quakes, storms. You'll need to find your own path.
GID00094613	That means waking America's spears up from their slumber. There's ways - warheads set off the collapse, warheads could open the gates again.
GID00094614	You're resourceful. That machine, robot with you - can help you find the warheads you need to destroy... and their trigger, the detonator.
GID00094615	The way ahead is below. The tools are there. The rest - up to you.
GID00094616	Tunnelers. Predators that make their own roads beneath the ground here.
GID00094617	Divide broke their sky, showed them the world above - and the scent of new prey.
GID00094618	Be a slower death for the Mojave than bombs and fire... but they'll come for its people, from where they least expect - below.
GID00094619	No Courier would go to the Divide... but you will. And that's what sets us apart - we walk roads no other Courier will walk.
GID00094620	And for you... you'll want to see your home one last time, see what happened.
GID00094621	You're curious. You walk, leave ruin in your path... you can't leave alone. Still, the choice is yours... what I offer, it's the last I offer you.
GID00094622	I don't care if you walk the Divide. Turn, walk the Mojave, fight beneath the flags... but you'll wonder.
GID00094623	If you don't, the Divide will come to you, and the Mojave. That will be my message to you, like the message you had for me.
GID00094624	The Divide will send its worst against you - it may break you. We'll see if you're stronger.
GID00094625	Road gets rougher from here... Courier. Left marks for you, colors'll tell the way - if you're smart.
GID00094626	They'll lead you to your home one more time, lead to the ending of it - maybe remind you why you wander.
GID00094627	You haven't seen enough of the Legion yet to see what they worship... what they hold on to, even after what happened to them.
GID00094628	They bear false versions of Legate Lanius' mask, the one Caesar fashioned for him. Thought it was an insult at first.... know better now.
GID00094629	It's shaped from Divide metal, not with care and strength, but with hate. Keeps them anchored.
GID00094630	Crude, effective - like the blades they carry, distant mirrors of their Legate. A symbol they can hold on to - while the Divide tears at them.
GID00094631	You see true. Not scavengers... it's what they wore before this all happened.
GID00094632	Pain makes for strange allies... the hate the Bear and Bull shared across the battlefield, now turned against the Divide. Few survived... intact.
GID00094633	Many NCR were already here when the destruction happened. Keeping the route East open, in fear of Caesar. Fear of the Legion.
GID00094634	At the end of the High Road lies Ashton - its silo.
GID00094635	That machine with you, it can open it, wake it up, like it did the one in Hopeville.
GID00094636	[SUCCEEDED] Death'll come from below. In the Divide, need to watch the sky and ground... Mojave'll be easy prey for them.
GID00094637	[FAILED] Mojave needs to survive itself first... does that, Tunnelers will be next on the list.
GID00094638	[SUCCEEDED] Maybe not. Who's to say.
GID00094639	You, perhaps. Found them, heard them after I cast them aside - maybe there was purpose in that.
GID00094640	If they matter... if history matters... we'll see at the end of the road.
GID00094641	[FAILED] Words lost to history. Wouldn't have left them on the road otherwise.
GID00094642	I know that now. Doesn't change what was done. The Legion who died here.
GID00094643	Even if you were Legion, you would answer for those deaths by Caesar's law.
GID00094644	As I said before... it's of no consequence. Never intended you to find them, never intended you to hear them.
GID00094645	Questions in those tapes I still haven't found answers to. You won't be the one to give them.
GID00094646	Should've died there... but now that I know you live... the machines here... saved me. I was the only survivor, or thought I was.
GID00094647	Your package, the message inside, awoke medical machines... close to the one that shadows you... began to build themselves, then others.
GID00094648	They only take what parts they find in the Divide, never roam beyond it - can't even leave the silos without a human to shadow, like hounds.
GID00094649	Maybe they saw the flag on my jacket, thought I was of America. If so, history saved me. A sign.
GID00094650	At the end of the Divide, through the trenches and wreckage - that's where you'll find me. My new home, here, amongst dead men.
GID00094651	You and that machine, keep your eyes on the tower that cuts the horizon... you'll find your way. Made it this far... not much farther to go.
GID00094652	You delivered a package. Had markings that matched those in the Divide. Not all... but enough.
GID00094653	Military markings, from some place the Bear had savaged in the West. Maybe seeing those markings on it reminded you of home... made you carry it.
GID00094654	An ending. To this road, you and I. First, you need to find your way. At the end, I'll be waiting.
GID00094655	These new inhabitants... not natives... most of them. Came with duty, purpose... ready to kill each other. The Divide was stronger.
GID00094656	Left marks on them, too. Not Bear, not Bull - now... radiation's marked them, made them equal in history's eyes.
GID00094657	As vicious as the storms are, these shadows of Legion, of NCR - silhouettes of things to come.
GID00094658	Might have been. Once. To the Divide they came... in the Divide, they rest.
GID00094659	Might have been. Once. To the Divide they came... in the Divide, they rest.
GID00094660	Meant to? No. Never. Your burden.
GID00094661	Weigh you down long enough to let death catch up to you... but you survived.
GID00094662	There was death in that package, and while the Chip is important to Old World ghosts... no, you are more dangerous than that Chip ever could be.
GID00094663	Maybe why you found each other, little piece of the Old World, speaking to you, waiting for you to wake something else up with it.
GID00094664	We all have death following us, only a question of how close. You dodged it - for a time. You're good at that, talent for it.
GID00094665	With that Chip weighing you down... a burden, lets death move a little faster without me pulling the trigger.
GID00094666	Promises to keep. To others. And the Mojave's dangerous enough - left to the land, the land has its way.
GID00094667	If I wanted you dead, we would have met sooner. Not sure that's the way this ends.
GID00094668	Might be that history needs to have its say. If not, then messages will do.
GID00094669	Even as the fires here burned them from within... the winds of the Divide tore their skin, exposed them... screaming... to the sky.
GID00094670	And just as the Divide tears at them, so they tear at each other, for sport - like some tribal scarification. Falling back to their history, maybe.
GID00094671	No matter what they suffer... the radiation, fire of the Divide, sustains them. Makes them stronger.
GID00094672	[SUCCEEDED] There's truth in your words, in what I've seen of their tactics, movements - recovery. Those wounds - they couldn't live otherwise.
GID00094673	The Divide winds have torn the skin from many of them - may be the radiation is the only thing keeping them walking.
GID00094674	Make camp near silos... warheads. No way to cleanse the radiation - makes them hard to kill there, have to draw them out.
GID00094675	[FAILED] They're more beasts than men now. They clutch at their pain as they clutch at their weapons... anchors them.
GID00094676	[SUCCEEDED] There's truth in your words, in what I've seen of their tactics, movements - recovery. Those wounds - they couldn't live otherwise.
GID00094677	The Divide winds have torn the skin from many of them - may be the radiation is the only thing keeping them walking.
GID00094678	Make camp near silos... warheads. No way to cleanse the radiation - makes them hard to kill there, have to draw them out.
GID00094679	[FAILED] They're more beasts than men now. They clutch at their pain as they clutch at their weapons... anchors them.
GID00094680	[SUCCEEDED] America sleeps in the Divide - giants, beneath the earth. You saw one locked in the silo beneath you. There's more.
GID00094681	Only takes a few of them, locked below ground, to tear apart the earth... and cast dust, sand... ash... into the skies above.
GID00094682	You'll see the extent - the miles of it, soon enough. You need to see it... walk it.
GID00094683	[FAILED] Wasn't always like this. Old World wreckage's nothing new... after that, something you had your hand in - you'll walk it soon enough.
GID00094684	For the two-headed Bear... NCR... they don't have symbols in the same way Legion does.
GID00094685	They revere their mines and explosives, guns... that is their religion - death from afar, take pride in it.
GID00094686	Not my given name, close enough.
GID00094687	Took it from history, found it in a book. It's an Old World name.
GID00094688	Ulysses lived a long time ago, long before the Old World set fire to itself. He made a mark without being myth.
GID00094689	Had to fight during a time when his world had two flags, and he had to make them one.
GID00094690	[SUCCEEDED] History. Yes.
GID00094691	Ulysses walked a hard road. A general, like Caesar and Oliver. He was Brahmin-stubborn, gave him strength on the battlefield.
GID00094692	He led his side to victory, turned two flags into one. That's when he lost - when the fighting was done, the sickness took hold.
GID00094693	Lesson there, if history's to be believed. One you should heed.
GID00094694	[FAILED] Search history, might find meaning in it.
GID00094695	It's just a name - you have no idea who I am. You'll know by the end.
GID00094696	[SUCCEEDED] War. Call it that. Our part in it.
GID00094697	Ulysses wasn't made for the flag he followed. He wasn't made for peace. That's the lesson.
GID00094698	If you follow a symbol to the end, ask yourself what that means. More important, ask what happens after the end.
GID00094699	[FAILED] Fighting? Yes... but different weapons than you're used to.
GID00094700	You're wasting time. Stalling. Won't help you.
GID00094701	What kind of world would this be if Courier killed Courier.
GID00094702	You've got enough distance ahead of you - save your breath for the road, don't waste it on words.
GID00094703	All right... Courier. If the why of it matters to you.
GID00094704	I hold Legion to be my brothers... even as misguided as they are. And you... more so than most.
GID00094705	It's not Legion - the Legion I know, but they change, even in small ways as they march West, with every tribe they break.
GID00094706	But yes... last I heard, you needed a weapon between your legs to carry one for Caesar.
GID00094707	What do you m... I see the way of it. Have fight in you, at least. Save it for the road ahead.
GID00094708	Power isn't strength. Power can wall off someone, when they believe it's freed them.
GID00094709	House's power... you've seen the wall around Vegas. He gains more power, that wall will grow. The Mojave'll become Vegas.
GID00094710	But it's more lights than strength. You'll see the way of it soon enough.
GID00094711	No... not new. And not new among all those in the shadow of the Bear.
GID00094712	You know their flag, a bear with two heads. Symbol's an Old World one, had one head then, better off for it.
GID00094713	Their flag speaks to their spirit. They're split like any two-headed animal, trying to go in different directions, ending up nowhere.
GID00094714	In the Mojave, that'll only get you sand between your fingers - or over your grave.
GID00094715	Yes. And any Courier could tell you the same, see it everywhere. The Bear...
GID00094716	...Bear's too busy carving up the Mojave with knives, roads, borders, and how things should be to see how it is.
GID00094717	They're stretched thin, can't protect their frontlines, their towns, think paper's power, radio means control - all of it, useless.
GID00094718	Trying doesn't hold much weight with me. Legion doesn't try to kill people, they do it. The Bear kills people trying to protect them.
GID00094719	Irony's sharp. And Legion... their flag may be old, but it's not at war with itself.
GID00094720	No matter now. Bear couldn't hold the Divide.
GID00094721	You and that machine, are all that remains of NCR here... rest fell to radiation, fire... and what burrows below.
GID00094722	Maybe that's why you chose Vegas... the lights can blind, make people forget themselves. Their convictions - vows.
GID00094723	Not going to waste time trying to make the blind see. Took a chance coming here - same as I did. Now we'll see how it plays out.
GID00094725	Not going to convince a deaf man with words. Shown strength coming in here - if strength's what you respect, then you belong East of the Colorado.
GID00094726	Your future with House has two roads. The road the tribals in Vegas walked... their spirits crushed...
GID00094727	...or your face on a robot servant, smiling forever in a dead casino. There's future in neither.
GID00094728	Vegas is Old World, filled with Old World ghosts. And ghosts need the living to do their work.
GID00094729	That's why the families are there, why the Bear stumbles there to lose itself. It's a dance, I don't know its purpose.
GID00094730	You've been, you've seen the Wall. It's what's inside that worries me.
GID00094731	That's the wrong word. "Theater" is better - the families, the Bear all on a stage.
GID00094732	House. He's the one watching. The why... you'd know better than I would. If you don't - you will.
GID00094733	You've been, you've seen the Wall. Safe? No... what's inside - that's what worries me.
GID00094734	Inside, Old World's waking up. No facts or history I've heard tells me that city ever went to sleep, and that makes me think.
GID00094735	The blue of the Mojave skies - isn't like the rest of the world. Don't hear a Geiger ticking there, more to fear from predators than rads.
GID00094736	The city - the whole Mojave, wasn't hit by bombs. Been my call, Vegas would be one of the first pieces of the Old World to burn.
GID00094737	Someone protected it. Wasn't chance, wasn't luck. Something larger - yet they let the rest of the world suffer. And they'll do it again.
GID00094738	Families of Vegas were once tribes. Got drunk on the Vegas lights, the spirit bled out of them. Old World history, under a different flag.
GID00094739	Whatever traditions or rituals they had, most likely squeezed out of them by now, turned into something else.
GID00094740	And if not, then I'm afraid what's going to happen when they come creeping back.
GID00094741	Believe that. Vegas runs, I've seen what it's done to those who oppose it. And I've seen its messengers.
GID00094742	No... only seen his works. Those he's broken with light and gold. His messengers.
GID00094743	But everything in Vegas speaks of someone who can't let go.
GID00094744	House takes a shovel to history's graves, props up the dead, then puts words in their mouths. The tribes don't even know how they were broken.
GID00094745	Not a world I want to be part of, going through motions until we're all smiling faces on some robot's screen.
GID00094746	The High Road... not the Divide yet, many more miles to walk. But you got this far. You and that machine that shadows you.
GID00094747	Wasn't sure if both of you'd make it - above, then below the underpass.
GID00094748	[SUCCEEDED] "Who are you, who do not know your history?"
GID00094749	You came all this way for answers. Only currency I have, nothing else to be gained - could turn around, walk away at any time.
GID00094750	If history matters to you... you'll need to earn it. Any logs of mine I have already cast away in the Divide, they're lost to you.
GID00094751	[FAILED] You want to know more, keep walking.
GID00094752	I'll give answers as you go. Not before.
GID00094753	Mojave and the Divide aren't the only places I've walked.
GID00094754	[SUCCEEDED] Mojave and the Divide aren't the only places I've walked.
GID00094755	[FAILED] Another city fallen to nations, in the east... not important. Doubt you'll ever walk that far, you'd need the land to sustain you.
GID00094756	[SUCCEEDED] Makes sense. Truth favors that, matches the history of this place.
GID00094757	Were signs they were here for a long time, before Marked Men, before what happened to the Divide cracked their sky.
GID00094758	If so, they were buried deep. Might have been born the day America's embers started to settle. Seen worse things twisted by radiation.
GID00094759	[FAILED] Don't know the history of them - only their patterns, how they hunt.
GID00094760	Still, takes a long time for such patterns to develop. A longer history than what happened here.
GID00094761	Home isn't where you're born into this world. You taught me that. Part of your message, whether you meant it or not.
GID00094762	Can be a place of mind, a moment where you know who you are, the history of it. And they can be places you breathe life into.
GID00094763	Never would have known the Divide had it not been for you. The road you made with your tracks, again and again.
GID00094764	You were the only one willing to make the journey to and from here... a hard road. Kept the land before the Divide alive through seasons, storms...
GID00094765	...can't have been just a job. Was something more to you. Don't feel for a place that hard unless it's home.
GID00094766	Want to hear the answer of it. Not just history's answer... your answer for what happened here.
GID00094767	It means everything - even if you deny it, cast it aside, that speaks to what you are, proves what happened here.
GID00094768	And you've forgotten. Forgotten everything. Careless, as careless with futures then as you are now in the Mojave.
GID00094769	Wrong? No, I know the truth of it.
GID00094770	It was you walking that road that kept the Divide alive. It grew from what you did. Settlers... camps... filling that Old World city.
GID00094771	Chance for a new nation, new beginning. New way of thinking.
GID00094772	Could've breathed new life into the Mojave, bridging East, West. Like Hoover Dam... but not Old World, something you made. Road was a supply line.
GID00094773	No, recounting history.
GID00094774	Not any more. If one existed, the two-headed Bear would have claimed it. And it tried to.
GID00094775	NCR saw the worth in that road you made. Staked a claim, whether it was wanted there or not - true elsewhere in the Mojave.
GID00094776	And where the Bear tries to cling to life, the Legion comes... bearing messages. Some brought by blade. Others... by Couriers.
GID00094777	You knew what was coming, as sure as I know what's coming for you.
GID00094778	This time you carry the burden. Walk west into the sun, and keep walking until it dies. There - I'll be waiting.
GID00094779	Mojave and the Divide aren't the only places I've walked.
GID00094780	It was a device, a detonator. One I'd never seen before - or heard before.
GID00094781	You carried that thing to the Divide. I know because I followed you as you walked the road, watched you do it.
GID00094782	You brought it here, to the community you built. And you are responsible for what happened after - when the device opened, started to speak.
GID00094783	When it did, the Divide answered back. Those missiles you've seen, buried in their silos.
GID00094784	They exploded beneath the ground, cracked the landscape. Sand, ash... the dead... the Divide skies became a graveyard.
GID00094785	It was from the West. From deep in NCR. Whether made by them or not... it came here. Through your hands.
GID00094786	All these roads, you walked. These packages you carried. Think it wasn't your choice?
GID00094787	Of course it was your choice. You could have stayed in the Mojave. But you chose to come, couldn't let be - not in you to let go.
GID00094788	Came for no other reason than you were curious, restless - always have been. Had to know the why of it - now, I'll show you.
GID00094789	If you had been there when it happened. If you had seen the Divide break, you would know it.
GID00094790	You carry death wherever you go - if the Mojave doesn't know it yet, it will.
GID00094791	No... I'm certain. What I hadn't known was that you still lived after the Divide.
GID00094792	You will. I'll show the Mojave, Bear and Bull the way of it. How Couriers can break nations.
GID00094793	What happened here... can happen again. You've already proved it, what you did in Ashton. The silo there.
GID00094794	Didn't stop you, though. Like carrying the Chip to Vegas, Old World death in your hand.
GID00094795	Pieces of the Old World like that just need someone careless enough to take them where they need to go, to do their killing.
GID00094796	No, you are. Cut off your retreat, your supply line. Ashton missile, turned Hopeville into a furnace.
GID00094797	You could walk back. Still can - but the Divide will mark you, sickness will set in.
GID00094798	Not immediate, maybe, but in time. Slow burn, a little faster than before.
GID00094799	The way ahead and below - leads to the heart of the Divide.
GID00094800	And there... you and I, we'll have an ending to things.
GID00094801	Spent years looking for you. If you head back to the Mojave, it's like nothing's changed. Can live with that. Had to.
GID00094802	Wasn't sure if history would matter to you. If it doesn't, that answers my question.
GID00094803	If you turn your back on your home, so be it. I'll remain here in the Divide for you to return. And you will.
GID00094804	Your road's not done. Haven't walked it full yet, not nearly enough.
GID00094805	The two-headed Bear made its claim, dug its claws into the trail you made. For once, it seemed like it might succeed - cut a route to the Mojave.
GID00094806	Couldn't let NCR stay in the Divide. Trade route, road the military could use... can't have two roads into the Mojave.
GID00094807	Not after the work we'd done to cut off New Canaan, other routes, killing caravans... all we'd done to make the West bleed.
GID00094808	Already heard you once, long ago and loud enough for history to hear. Tired of your messages.
GID00094809	Still - curiosity drove you this far. Let's see what else it can do.
GID00094810	Caesar's orders. Every supply line gets cut, every community that feeds the Bear... cut its throat, starve the Mojave.
GID00094811	Assassin? If killing needs to be done, I'll face my victims... not kill from a distance, like you.
GID00094812	No, when they come this far, they aren't Legion. They walk as Couriers. Like we do.
GID00094813	And the Divide is the reason no Legion has been seen. None belong to Caesar. Not in this place.
GID00094814	The ones that came... were following orders.
GID00094815	Bear made its shadow felt here, more than I could handle. Heavy guard, watchful. I watched, waited.
GID00094816	And as I watched, studied the people. The flag, markings. Thought perhaps... if I got rid of the Bear... what you had given life to might come again.
GID00094817	Waited too long. Hesitated. A Courier isn't meant to stay in one place for long. And then you came, with the package. History.
GID00094818	All right. Done with words, then, won't get you where you need to go.
