GID99999990	// Fallout: New Vegas Japanese Language Data 
GID00000548	[CRLF]あなたの散弾銃の精度は驚くべきものです。ショットガン使用時、通常弾を使用しているにも関わらず敵のDTを追加で10ポイント無視できます。
GID00000549	[CRLF]あなたは大雑把に同じ種類のアイテムから全てのアイテムを修理できるという、驚くべき修理の腕前を持っています。ハンティングライフルでトレイルカービンを修理する、レーザーピストルでプラズマディフェンダーを修理する、メタルアーマーでパワーアーマーを修理する。どうやっているのでしょうか?...それはあなた以外には分かりません。
GID00000550	[CRLF]浪費しない、したくない。Energy Weapons 使用時、使用済み弾薬をより多く発生させられます。また、作業台でより効率的なリサイクルレシピを使用できるようになります。
GID00000551	[CRLF]あなたはリロードベンチ周りに詳しくなり、良い薬莢を無駄にすることはありません。Guns 使用時に空薬莢をより多く残すようになります。さらにリロードベンチのハンドロード弾レシピが全て解禁されます。
GID00000552	[CRLF]あなたは戦前最大の謎の一つ「特別なヌカ・コーラの製造処方」を解き明かした!作業台の特別なヌカ・コーラのレシピが解禁されます。
GID00000553	[CRLF]あなたは人の側に近寄ることが大好きなようです。ピストル、リボルバーやサブマシンガンのような銃器からエネルギー武器にいたる全てにおいて、スニーキング中のクリティカルダメージが20%増加します。
GID00000554	[CRLF]あなたはプラズマに興奮しすぎて、(磁気的な意味で)自分を抑えきれません!すべてのプラズマ武器(プラズマ・グレネードを含む)のAPコストが20%削減されます。
GID00000555	[CRLF]敵の領域に深く侵入した際、あなたはグレネードを投げて最良の結果を望みます。全爆発物の有効範囲が25%拡大します。
GID00000556	[CRLF]軽量の防具を身につけているか、あるいはまったく防具を身につけていないとき、移動速度が10%上昇します。
GID00000557	[CRLF]武器に必要なStrengthを2ポイント下げることができます。
GID00000558	[CRLF]長距離運搬: あなたは山のような持ち物を長距離輸送するパッキング法を学びました。重量超過状態でもファスト・トラベルが可能になります。
GID00000559	[CRLF]Living Anatomy:目標の体力とDTが分かります。そのうえ人間とフェラル・グールでないグールに対し与えるダメージに+5%のボーナスが付きます。
GID00000560	[CRLF]Meltdown:あなたがエネルギー武器で殺した敵から有害なコロナを発生させます。注 コロナは連鎖します。
GID00000561	[CRLF]あなたは小物の丁寧なパッキング方法を学びました。重量2以下のアイテムの重さが半分となります。
GID00000562	[CRLF]あなたは素晴らしい腕力を持っています。全ての投射武器をより遠く、高速に投げることができます。
GID00000563	[CRLF]Run 'n Gun:歩行中または走行中に拳銃や片手持ちエネルギー武器で銃撃する際の命中率低下ペナルティを減少させます。
GID00000564	[CRLF]投擲武器を除く近接武器や格闘武器での攻撃時にターゲットをノックダウンすることがあります。
GID00000565	[CRLF]Piercing Strike:格闘武器や投擲武器も含む近接武器で15ポイント分のDTを無視して目標にダメージを与えることができます。
GID00000566	全ての武器はStrengthとSkillの2つの必要条件があります。それを満たしていない場合、(銃火器なら)命中率が下がり(格闘、近接武器なら)攻撃速度が低下します。
GID00000567	作業台において Science はエネルギー武器の弾薬の再生やスティムパックのような便利なアイテムの作成に役立ちます。
GID00000568	2277年、NCRはHoover Damの戦いにおいてCaesar's Legionを打ち破りました。その戦いから今までNCRはHoover Damを支配していますが、Legionによりその過程は容易なものではありませんでした。
GID00000569	Aaron Kimballは、大戦前の英雄でありNew California Republicの現大統領です。Hoover Damを防衛するという彼の強い意志によりNCRの兵士はここ数年の間Nevadaに駐留しています。
GID00000570	ここ数年で彼らの西部における勢力は大きく減少したにも関わらずBrotherhood of SteelはMojaveにある隅々まで強固に要塞化されたバンカーに潜伏しています。
GID00000571	大まかに歴史を紐解いた時、特に有名なGreat Khansは南西部における最も歴史あるギャング集団の一つです。
GID00000572	NCR の蹂躙により、かつて有名だった バイパー団 やJackals gang は日和見同然の、小規模な侵略者になりました。
GID00000573	The New California Republic Rangerは、志願兵のエリートからなる特殊部隊で、高度な偵察能力と戦闘時の勇猛さで広く知られています。
GID00000574	NCR軍の歩兵は志願兵と召集兵とで構成されており、その熱意も経験も基本装備も様々です。彼らは団結力に欠ける分、数で欠点を補っています。
GID00000575	Explorerは、Caesarの優秀な偵察兵です。軽量アーマーを身に纏って双眼鏡を手にする彼らは、Legionの伝令であるとともにMojaveを見張る目でもあります。
GID00000576	Caesarが最も信頼を置いているのが、centurionと呼ばれる指揮官たちです。彼らは最前線の戦闘で鍛えられた将校であり、殺した敵のアーマーをつなぎ合わせて着ています。
GID00000577	LegionariesはCaesar's Legionの標準的な兵士です。彼らの経験と全体的な強さのレベルは彼らの防具の色に注目することで測定できます。
GID00000578	一般に最前線では見られない、ベキシラウリスはCaesar's Legionの旗手です。戦場での彼らの存在はlegionariesをCaesarの栄光のために死ぬまで戦う気にさせます。
GID00000579	Mr. HouseはStripの謎に包まれた支配者です。二百年来誰も足を踏み入れないLucky38カジノの中から小さな帝国をコントロールしています。
GID00000580	Followers of the Apocalypseは旧NCRのBoneyardをルーツに持つ組織です。貧しい者を教育し病人を癒すことに専念しているので、多くの地位ある人々から無政府主義の革命家と考えられてもいます。
GID00000581	注目を集める派閥と関係している服の着用は効果的な変装となり得ます…または現在の友好相手に従い引き金を引くことも、良い方法です。
GID00000582	Mojave Expressの運び屋はいくつかの自治体に設置された便利な(Mojave Wasteland用)ドロップボックス間で定期的に素早く荷物を運びます。
GID00000583	.38 スペシャル弾は.357 マグナム弾を使用可能な武器ならどれでも発射できます。同様に、.44 スペシャル弾は.44 マグナム弾を使用可能な武器ならどれでも、.223 弾は5.56mm 弾を使用可能な武器ならどれでも発射できます。
GID00000584	旅行者はNew Vegas Stripへの入場方法は二つ:Freesideを通って行く、Camp McCarranのモノレールを経由する、あると言います。モノレールの使用はNCR VIPと軍人のみ許可されています。
GID00000585	ハードコアモードでは、脱水(H2O)や空腹(FOD)、睡眠不足(SLP)のメーターに注意しなければいけません。それらが高くなってしまうと深刻な(死を含む)ペナルティーを受けることになります。
GID00000586	アイアンサイトのオンオフは、ゲーム設定の項目で切り替えることができます。
GID00000587	Caravanはカジノではプレイされませんが、キャラバンガードやLong 15を通る旅行者達の間で親しまれています。
GID00000588	キャラバンではプレーヤーが見つけたどんなカードからでもデッキを作れるので、狡猾なキャラバンガードはしばしば不正なデッキと戦略を持ち出してきます。
GID00000589	キャラバンはあらゆる種類の通貨:キャップ、NCRドル、Legionコインを賭けて対戦します。時にプレーヤーが貧しいため、賭け金は低い傾向があります。
GID00000590	アイテム作成は任意の作業台、キャンプファイアやリロードベンチで行うことができます。wastelandにいるコンパニオンの中にはプレイヤーの技術を支援する能力を持っている者もいます。
GID00000591	あなたは最初から多くのクラフティングレシピを知っていますが、特別な能力を取得したりウェイストランド内で発見しないと知ることができないレシピも存在します。
GID00000592	あなたが良い人か悪い人か、どこの仲介者か、Mojave Wastelandのあらゆる自治体や組織はあなたの評判に注意を払います。
GID00000593	盗みを働いたり、誰かに怪我を負わせたり、その他迷惑な行動を働くとそのグループに悪い評判を与えてしまいます。
GID00000594	BoomersはGun Runnersより高火力に武装したよそ者嫌いの部族であると言われています。強固に防衛された彼らの土地の中やその周囲に足を踏み入れた者は誰一人いません。
GID00000595	DTは武器によるダメージを軽減します。もしDTが武器のDAMよりも大きければ、ほとんどダメージを受けません。
GID00000596	敵の体力ゲージの隣に赤い盾が見えたら、あなたの武器によるダメージが敵の防具のDTにより緩和されていることを意味しています。壊れた赤い盾はそのDTを無効にしたことを意味しています。
GID00000597	あなたの体力HUDの隣に盾が見えたら、それはあなたのDTが敵の攻撃を緩和していることを意味しています。壊れた盾はDTによる緩和が無効化されてしまったことを意味しています。
GID00000598	Long 15を行く旅行者はBlack Mountainの汚染された廃墟に住むSuper Mutantに悩まされ攻撃されたとNCRに訴えます。
GID00000599	NCR領北部からの旅行者はNew Vegasの西にある冠雪した山の高地にあるSuper Mutantsの小さな自治体について噂していました。
GID00000600	プレイヤーは賭けに勝ち続けることができますが、普通Stripのカジノは公然と武器を装備することやあまりにも運の強いギャンブラーを大目には見ません。
GID00000601	食料はスティムパックよりも回復速度が遅いですが、Mojave Wastelandではより一般的な回復方法です。Survivalのスキルを上昇させるとキャンプファイアで作成した物を含む全ての食料での回復効率が上昇します。
GID00000602	Unarmedのスキルが上昇すると、アッパーカット(Unarmed 50以上)やクロス(Unarmed 75以上)が使用可能になります。
GID00000603	ウェイストランドには、特殊な格闘術を教えてくれる人が何人か存在します。
GID00000604	コンパニオンが仲間にいる間あなたはボーナスperkを得ることができます。2人のコンパニオンを連れて2つのperkを得ましょう!
GID00000605	コンパニオンが倒した敵の経験値はプレイヤーに授与されます。
GID00000606	コンパニオンは機会があれば自分で回復します。しかし、彼らに長生きしてほしいならコンパニオンホイールで直接スティムパックを使ってあげましょう。
GID00000607	アメリカ南西部における世紀末後の社会の拡大で、Mojave Expressのような運び屋のグループは手紙や荷物を広大な距離にわたって運ぶという難しい仕事を引き受けるようになりました。
GID00000608	Charismaが高くなると、Nerveが高くなります。Nerveはコンパニオンに戦闘ボーナスを与えます。
GID00000609	”探鉱者”は”スカベンジャー”の丁寧な表現です。探鉱者はMojave Wasteland中で見つけられ、普通は放射能に汚染された鉱坑の底で珍しい未開の金庫を探しています。
GID00000610	New Vegas付近の人々は戦前の旅行者の小さな装身具にほとんど興味はありませんが、snow globeが好きなある有力な人物がいます…
GID00000611	雑誌はスキルに一時的なボーナスを与えますが、高価なスキル本よりもずっと見つけやすいものです。
GID00000612	Wild Wastelandの特質はいくつかの正常な”普通の”出来事を滑稽で風変わりな出会いに変換します。Falloutでの経験がいつもより少し間抜けになることを好まない限りこの特徴を取得しないでください。
GID00000613	Shotgun Surgeon の能力により、どんなものでもショットガンも使う間は敵のDTを10ポイント無効にします。[CRLF]いつも大粒の散弾を妨害する軽装の相手をやっつけるのに便利です。
GID00000614	Splash Damage の能力により、爆発の規模が大きくなり、あなたはより大きな範囲で絨毯爆撃をすることが可能となります。
GID00000615	悲しいことにあなたはマシンガンでターゲットに当てるには非力すぎるのではないですか?[CRLF]Weapon Handling の能力を取得すると武器を使うのに必要なStrengthを2減らすことができます。
GID00000616	コンパニオン達はあなたの弾丸やミサイルの中に走りこむことにうんざりしていませんか?[CRLF]Spray and Pray の能力を得れば、あなたがコンパニオンに与えてしまうダメージを劇的に減らすことができます。
GID00000617	現勢力におけるあなたの評判ははっきりしていますか?評判を得たなら、Pip-BoyのStats-Generalの項目から評判を確認できます。
GID00000618	特徴的な黒いranger combat armorはDesert Rangersの伝統的なトレンチコートとその下に着る戦前のライオットアーマーから構成されています。Ranger patrol armorはNCRで手作りされています。
GID00000619	Chief HanlonはNCR Rangersのヘッドであり、最も長く参加しているメンバーの一人です。彼はCamp Golfにある司令部からレンジャー達を統合しています。
GID00000620	Legate Lanius、またの名を東方の怪物、彼は戦場における全Caesar軍の司令官です。Caesarへの信仰とどんな軍の弱点でも感知できるという能力のために伝説的な人物となっています。
GID00000621	LegionがHoover Damでの戦いに敗れた後、Caesarはlegate、Joshua Grahamに、松ヤニを塗り、火を放ち、Grand Canyonへ放り投げました。迷信的なlegionariesと部族民は彼がBurned Manとして生き続けていると思っています。
GID00000622	KingはFreesideの独立と個人の自由を大儀として打ち込んでいます。彼のギャング、the Kingsは、Freesideの秩序のようなものを保とうとしています。
GID00000623	wastelandにおいて科学技術がどのように制御されるべきかについての意見の相違のために、Brotherhood of SteelとNCRは長く血なまぐさい戦闘を続けてきました。優れた装備と訓練にもかかわらず、結局Brotherhoodが退却することになりました。
GID00000624	数十年前Enclaveは西部で強大な軍勢を有していましたがここ数年Mojave Wastelandでは彼らの姿を見たり噂を聞いた人はいません。捕らわれなかったメンバーは東部に向かったとか、または上手くNCRと融和した、などと思われています。
GID00000625	ロボットのコンバット・インヒビターを無力化すれば、混乱して暴走し、敵味方見境なく攻撃し始めるでしょう。
GID00000626	消音器装着
GID00000627	消音器装着
GID00000628	頻繁に水を消費したことにより、水分摂取時の効果が向上しました。
GID00000629	武器のDAM は一発あたりのダメージを示し、武器コンディションや関係するスキルによって修正されます。
GID00000630	近接武器の威力増加
GID00000631	爆発物の威力増加
GID00000632	エネルギー武器の威力増加
GID00000633	銃器の威力増加
GID00000634	より多くの場所を発見
GID00000635	すり取る
GID00000636	格闘武器の威力増加
GID00000637	消音器装着
GID00000638	Mojave Wastelandの新しい捕食者であるカサドールはたびたび餌を巡ってナイトストーカーと争っています。
GID00000639	Great Khansはその荒々しい通過儀礼により非常に強靭です。彼らを簡単に倒せると思わないで下さい。
GID00000640	New VegasのFiendは過度の薬物により凶暴化しており、Mojave Wasteland中で最も大勢で面倒な侵略者です。
GID00000642	AgilityはGunsやSneakスキルだけでなく、V.A.T.S.で使用可能なAction Pointの量にも関係します。
GID00000643	高いCharismaはBarterとSpeechスキルだけでなく、あなたの仲間の度胸にもボーナスを与えます。
GID00000644	高いEndurance はHealth、環境への耐性、SurvivalとUnarmedスキルへのボーナスを与えます。
GID00000645	Intelligenceが高ければ高いほど、レベルアップ時に配分できるスキルポイントが多くなります。
GID00000646	Lockpickスキルは施錠された扉やコンテナを開錠するのに使います。
GID00000647	Luck を上げるとすべてのスキル値が上昇し、全武器のクリティカル確率が向上します。さらにギャンブルの結果にもわずかに影響します。
GID00000648	Unarmed スキルは武器を使わないか、Brass Knuckles, Power Fists, Displacer Glovesなどの格闘武器での戦いのためのスキルです。
GID00000649	Medicineスキルはスティムパック、スーパースティムパック、またドクターバッグ使用時の体力や四肢ダメージの回復量に影響します。
GID00000650	Melee Weaponsスキルは単純な金属パイプからハイテク武器のスーパースレッジまで、あらゆる近接武器使用時の威力に影響します。
GID00000651	Perceptionが高ければ、Explosives/Lockpick/Energy Weaponsの各スキルにボーナスがつきます。
GID00000652	Repairスキルは武器および服の修理を可能にします。さらにリロードベンチでアイテム作成や弾薬の作成も可能にします。
GID00000653	Scienceスキルは総合的な理系知識の高さを表していて、主にアクセス制限のかかっているターミナルにハッキングをかけるのに使います。
GID00000654	Gunsスキルは通常弾薬を用いる武器の威力に影響します。(.22LR弾、.357マグナム弾、5mm弾、10mm弾、5.56mm弾、.308弾、.45-70G弾等)
GID00000655	Lockpickスキルは施錠された扉やコンテナを開錠するのに使います。
GID00000656	Speechスキルは対話によって相手にどこまで影響を与え、通常なら教えてもらえないような情報を引き出すことができるかを決める要素となります。
GID00000657	Strengthは肉体的な力の指標となります。持ち運べる荷物の量、全ての近接攻撃の威力、そして大型武器使用時の威力に影響します。
GID00000658	キャラバンで勝利した
GID00000659	発射速度上昇
GID00000660	あなたの筋肉量はHypertrophy Acceleratorにより増強され、Strengthが1上昇します。
GID00000661	あなたの中枢神経はReflex Boosterにより強化され、Agilityが1上昇します。
GID00000662	あなたの視神経は光学エンハンサーにより強化され、PERが1上昇します。
GID00000663	あなたの神経系はNociception Regulatorにより強化され、Enduranceが1上昇します。
GID00000664	あなたの前頭前野はEmpathy Synthesizerにより成長し、Charismaが1上昇します。
GID00000665	あなたの大脳皮質はLogic Co-Processorにより成長し、Intelligenceが1上昇します。
GID00000666	あなたの前頭葉はProbability Calculatorにより成長し、Luckが1上昇します。
GID00000667	重量減少 (50%)
GID00000668	[CRLF]いくつかの会話の中で、敵の集団を脅し逃走している隙に戦闘を始めることができます。
GID00000669	発射速度上昇
GID00000670	状態改善 (+50%)
GID00000671	弾薬容量増加 (+110)
GID00000672	弾薬補充 (1/4発)
GID00000673	発射速度上昇
GID00000674	射程距離増加 (+100%)
GID00000675	発射速度上昇
GID00000676	弾薬容量増加 (+4)
GID00000677	拡散度減少、レーザー照準追加
GID00000678	近距離スコープ追加
GID00000679	状態改善 (+50%)
GID00000680	弾薬容量増加 (+10)
GID00000681	拡散度減少
GID00000682	弾薬容量増加 (+60)
GID00000683	長距離スコープ追加
GID00000684	発射速度上昇
GID00000685	弾薬容量増加 (+5)
GID00000686	弾薬容量増加 (+6)
GID00000687	発射音抑制
GID00000688	重量減少 (-5)
GID00000689	拡散度減少
GID00000690	発射速度上昇
GID00000691	長距離スコープ追加
GID00000692	ダメージ増加 (+3)
GID00000693	2つのビームを同時に作り出してダメージ増加 (+30%)
GID00000694	プラズマ弾速上昇
GID00000695	ダメージ増加 (+3)
GID00000696	重量減少 (50%)
GID00000697	拡散度減少
GID00000698	弾薬容量増加 (+60)
GID00000699	あなたの皮膚はNEMEAN Sub-Dermal Armorにより強化され、DTが4上昇します。
GID00000700	あなたの自己再生能力はPHOENIX Monocyte Breederインプラントにより増強され、ゆっくりとではありますがHPを自己再生することができます。
GID00000701	[CRLF]Wild Wasteland は核戦争後のアメリカの最も奇妙で愚かな要素を引き出します。気の弱い人や生真面目な人向きではありません。
GID00000702	サバイバル・プロフェッショナル:あなたはウェイストランドでのサバイバルについては誰よりも詳しく、その秘けつを人類にもたらしています。毒と放射能に対する耐性に6%のボーナスがつき、体力の最大値が15ポイント上昇しています。
GID00000703	サバイバル・エキスパート:あなたはウェイストランドの最も危険な地域での試練をくぐり抜け、生還したうえにいくつかの教訓を得ています。毒と放射能に対する耐性に4%のボーナスがつき、体力の最大値が10ポイント上昇しています。
GID00000704	サバイバル・ビギナー:あなたはウェイストランドの最も危険な地域での試練をくぐり抜け、見事生還しています。毒と放射能に対する耐性に2%のボーナスがつき、体力の最大値が5ポイント上昇しています。
GID00000705	中距離用スコープ追加
GID00000706	[CRLF]状態改善 (+50%)
GID00000707	発射速度上昇
GID00000708	弾薬容量増加 (+4)
GID00000709	重量減少
GID00000710	近距離スコープ追加
GID00000711	弾薬容量増加 (+7)
GID00000712	消音器装着
GID00000713	弾薬容量増加 (+3)
