GID99999990	// Fallout: New Vegas Japanese Language Data 
GID00087171	When you got fresh water and a trickle of geothermic power, always be some gang of assholes wants to kill you for it.
GID00087172	Spent more years and took more bullets than I care to admit protecting that hellhole from dangers, within and without.
GID00087173	If it wasn't the 80s or the White Legs raiding, it was someone from town drunk off his ass trying to win an argument with a shotgun.
GID00087174	Got tired of shooting the folks I was supposed to protect. So... now I do this.
GID00087175	Waking Cloud is my name. I am midwife to the Sorrows. It sounds ill-omened, no? "Midwife to sorrows."
GID00087176	Daniel is a wise man, and a great friend to the Sorrows. He taught me to speak the language of New Canaan - the English from the holy books.
GID00087177	Grand Staircase is farther east, deeper into the Colorado Plateau.
GID00087178	The White Legs were able to reach us here, but it's only because Zion is close to the Long 15. They can't pursue us east of here. It's too wild.
GID00087179	Throughout our history, we have called many places Zion. This valley is full of God's beauty, but it's just a place. Zion is more than this.
GID00087180	We cannot use any and all means available just to protect stone and water and a piece of sky. We have to hold on to our faith. Far more enduring.
GID00087181	If we sacrifice grace for a piece of land, we may live in this valley, but we will no longer dwell in Zion. It's better for us to leave now.
GID00087182	What can I tell you?
GID00087183	Sorry, the shit I do with it is so far over your head, be wasting my time to put it in words you could understand!
GID00087184	Basically, it makes me badass. More badass, I mean. It's totally mind-blowing shit. It ain't just some bracelet, know what I mean?
GID00087185	Jed says it's got maps and shit like that, so that's how I'm gonna guide this caravan where it needs to go! Not that I didn't know all that already!
GID00087186	What's the difference? Raiders is raiders.
GID00087187	Bunch of them swept in to town and dragged off two working girls. Deputies and me gave pursuit, straight into 80s territory.
GID00087188	By the time we caught up with the girls, there wasn't much left of them. So we turned for home.
GID00087189	Made it back to Caliente without further losses, but we was watched the whole way. Never seen so few people cover so much land. Goddamn creepy.
GID00087190	If the 80s had wanted to kill us, we would've been dead. Guess they figured we weren't worth the trouble.
GID00087191	We have dwelt in the Narrows since the End That Came In Fire, when the Father in the Caves punished the world and made us forget the holy tongue.
GID00087192	We have had good relations with the other tribes in the valley. At least, before Salt-Upon-Wounds brought his White Legs here.
GID00087193	We have Daniel to thank for our continued existence. His advice and help has kept the White Legs from overrunning us so far.
GID00087194	I do not know how long even he can protect us, though.
GID00087195	He is war chief of the White Legs, and the worst butcher of them all. The tribes he has crushed are many. The warriors he has slain, countless.
GID00087196	Well, I ain't never been inside, myself. Did some trading with the New Canaanites from their mission there, but that was all on the outskirts.
GID00087197	All the old ways in and out were destroyed after the War, but we got ourselves the location of a pass the New Canaanites use - that's our way in.
GID00087198	That's why I wanted someone with a Pip-Boy on the caravan - the map'll be helpful for checking the topography, keeping us on the trail.
GID00087199	That's great news. We can use anything you can offer.
GID00087200	They're hateful savages who live only to plunder and destroy. Their leader is a devil called Salt-Upon-Wounds.
GID00087201	War is what all he knows. Everything he has, everything that tribe has, was taken by force, raiding and scavenging.
GID00087202	It's said there's no man deadlier at close range, that that powerfist of his has smashed a hundred skulls.
GID00087203	Maybe that's true, but so what? It's a low form of leadership. A tribe that knows only war has no future. And so he'll lead them to Caesar.
GID00087204	Used to be they raided northeast of Caliente, time to time. But then the Desert Rangers fell apart ten years ago, absorbed into the NCR.
GID00087205	Soon enough the White Legs were swarming all over that stretch of I-15. Folks learned not to head north if they wanted to keep their scalps.
GID00087206	Eventually the White Legs destroyed the bridges across the Virgin River, over in Arizona. End of discussion.
GID00087207	Have you not heard of the god of the New Canaanites? He is our protector and our judge. He helped our ancestors find their place here in Zion.
GID00087208	He gave us many gifts, but we are not to seek him out. His caves are forbidden to us. Those who seek them out are taken from us.
GID00087209	If you could part with it, healing powder would be welcome. We have enough Stimpaks for now, but we can't rely on that small supply.
GID00087210	Broc and Xander plants can be found throughout the valley and you might even find some on White Legs you come across.
GID00087211	Sure, okay. I'll wait behind. Not like I'm not used to that.
GID00087212	As you wish. I will wait, but please do not be gone long.
GID00087213	Sorry. That's not going to happen.
GID00087214	Well, it ain't good, I'll tell you that. It's not like the Mojave or the NCR - hell, even Arizona under Caesar is safer.
GID00087215	You got raiders all over the damn place, tribes of degenerates that'll eat you as soon as look at you, regional warlords... the works.
GID00087216	Not too many decent places to stop and trade. New Canaan's one of the only ones left I know about.
GID00087217	You want to know what I do, Bud? Anything I fucking want!
GID00087218	You want to know what I do, Toots? Anything I fucking want!
GID00087219	I'm one of a kind! I been places, see? And done things - lots of them!
GID00087220	And when it's time to kill shit up? Hell yeah, I'm a fucking storm of death!
GID00087221	Something or someone make the mistake of crossing Ricky? I'll fucking deadeye him, her, or it!
GID00087222	In fact... yeah, in fact, that's my nickname! "Deadeye" Ricky - that's my name!
GID00087223	I used to help the Sorrows with various medical problems and general issues they were having, but my bishop sent me here as a missionary.
GID00087224	We New Canaanites believe that there is a path to salvation for everyone and it's important that we set people on that path if they are willing.
GID00087225	Oh man, yeah! Trigger finger is feeling itch-ay! Come on, assholes! Show yourselves and Deadeye Ricky'll blow your fucking heads off!
GID00087226	I ain't feeling good, man. I feel like shit! I got the shakes, got the sweats. This fucking sucks!
GID00087227	There's an old saying that goes, "If you want peace, get ready for war."
GID00087228	You've got me figured half-right. I'll shoot dead any White Leg that tries to creep into this camp, but it's only to protect the Sorrows.
GID00087229	The Lord helps those who help themselves, but the Sorrows don't know how. Joshua and I do. Since I got them into this mess, I need to get them out.
GID00087230	Caesar would never admit this openly, but he knows that I'm alive. I've killed enough of his frumentarii and assassins that have come looking.
GID00087231	I've heard one of them travels the Mojave as a courier. Most of Caesar's agents meet a fitting end in NCR territory, but maybe this one survived.
GID00087232	Nice job, Eagle Eye! Of course I got a Pit-Boy and a Vault suit! So what?
GID00087233	Father in the? Oh, right. He's some spirit the Sorrows used to believe in, watched over them from the caves in the valley.
GID00087234	They marked some of the caves around here because they think they'll be punished for going inside.
GID00087235	I think as more of them learn the teachings of the New Canaanites, they'll lose their old superstitions.
GID00087236	It's not a subject I'm fond of discussing. It's over and done with, anyway. Why are you so interested?
GID00087237	I think that would put him - and you - in a difficult position. Caesar has agents looking for me, but he won't admit I'm alive.
GID00087238	And even if you killed me, he can't acknowledge that. To do so would be to admit I had never died. That Caesar made a mistake.
GID00087239	No. He lives by his lies and shall die by his lies. There is no escaping it.
GID00087240	[SUCCEEDED] Hey hey hey! Fuck you! I didn't say nothing about using Psycho!
GID00087241	[FAILED] Yeah, Doc, I'm feeling great, fuck you very much. Asshole.
GID00087242	Right behind you.
GID00087243	I walk in your footsteps.
GID00087244	I'll take a look, boss! Keep me covered!
GID00087245	Ambush! Tribals, and they mean blood!
GID00087246	Shhhhh! Hold on, now... Could swear I heard something up ahead.
GID00087247	Goddammit, ambush! Cover, people! Watch yourselves!
GID00087248	Holy hell! Stay low, people, stay low...
GID00087249	Stella!... Oh no! Don't you die on me, woman, you hear?
GID00087250	On your feet! Keep fighting! Come on now, I got ya...
GID00087251	You want some, assholes? You just pissed off the wrong guy! And that means Ricky!
GID00087252	I don't deserve this! My Pip-Boy don't even work! Why the fuck you hire me?
GID00087253	Shut the hell up, Ricky! Might as well be waving at them!
GID00087254	Enough of this! We're sitting ducks here! Here I come! I was a sheriff once, goddamn it!
GID00087255	Well, all right then. Let's get moving. We've got a long road ahead of us...
GID00087256	Fair enough. Come on back when you're ready.
GID00087257	Hang on - ain't you the one that wiped out the Crimson Caravan's Vegas branch not too long ago?
GID00087258	Ought to thank you for that - knocking McLafferty out of the running gives Happy Trails a market to expand into.
GID00087259	Wait a minute, I recognize you. Yeah... you're Alice McLafferty's rising star, ain't you?
GID00087260	You sure you want to be here? McLafferty's non-competes are pretty rigid.
GID00087261	Damn good thing you came along, too. We had another prospect with a Pip-Boy, but he done skedaddled. Something must've spooked the boy.
GID00087262	Don't know much about the place, but I can tell you about the people. The New Canaanites were some kind of religious group from before the War.
GID00087263	They control the old city of Ogden, a ways north of Zion, and they got themselves a nice defensible mission in the canyon itself - or they did.
GID00087264	They trade a fair bit with the tribes in Zion - well, the ones that don't try and kill them, anyways.
GID00087265	Should have figured you for a player. All right, let's play.
GID00087266	Another one, huh? Sure, why not?
GID00087267	There's a chest over yonder, you can store your extra in that. It'll be safe as can be until you get back.
GID00087268	There's a chest over yonder, you can store your extra in that. It'll be safe as can be until you get back.
GID00087269	Without New Canaan's mission in Zion, the only ways to Salt Lake City are down the old I-80 or up through Ogden.
GID00087270	The highway's too risky - NCR's rangers are so busy here in the Mojave they don't have the manpower to keep the raiders off.
GID00087271	Ogden's just too far - we'd lose more in travel expenses than we'd ever earn.
GID00087272	[SUCCEEDED] You ain't wrong. Losing the Salt Lake City run really stung us. If we can't re-establish contact with this run, we'll be in real trouble.
GID00087273	[FAILED] We do all right, don't you worry about us. Got enough in the kitty to pay you, anyways.
GID00087274	I ain't a prayin' man myself. They paid for their goods and dealt square with us, that's all I ever cared about.
GID00087275	But don't think that just because they're religious that they're pacifists. They take care of their own, and they're damn fine marksmen too.
GID00087276	Nope - hence this caravan. If we don't make contact with the New Canaanites, Happy Trails might as well just shrivel up and die.
GID00087277	They're about what you'd expect - crazy, jacked up on chems, violent as hell, and not too bright.
GID00087278	The worst are the 80s, but we won't be passing through their turf on this run.
GID00087279	That's right. The folks that lived in Zion before the war, they didn't just get a little savage, they're downright feral.
GID00087280	Most of them don't even speak English any more - you got to get yourself a New Canaanite translator to talk to them.
GID00087281	The ones you really got to watch out for are the White Legs, from the Great Salt Lake. They'll attack just about anyone that ain't one of theirs.
GID00087282	Dangerous enough we won't be going near them if we can help it. I got no desire for my head to decorate some little gas station fort's walls, thanks.
GID00087283	Shoot.
GID00087284	No. Why? Why? Haven't you seen enough of what's going on here to see that the Sorrows don't need to butcher the White Legs for a piece of land?
GID00087285	What Joshua wants is more than an attack. He wants a slaughter. And he needs more than you and the Dead Horses to do it.
GID00087286	The Sorrows can't be pushed into this. You and Joshua don't have the right to force them into it. Please, consider what I'm saying.
GID00087287	It may be. I hope it is. To tell the truth, if something goes wrong, more Sorrows could die in the escape than in Joshua's proposed attack.
GID00087288	Even knowing that, it's a risk I have to take. With your help, and Joshua's, even if we're attacked, we can defend the Sorrows and escape.
GID00087289	We'll be traveling at night, in small groups, across the valley. With luck, the White Legs won't know what's happened until the next morning.
GID00087290	But if the White Legs realize what's happening... Joshua and I will need you to help us escape. Don't hold back. I promise you, the White Legs won't.
GID00087291	Once our path is clear, I'll give you everything you need to get back to the Mojave, but the Pine Creek tunnel must be collapsed behind us.
GID00087292	It's the only way to delay the White Legs' pursuit long enough for us to get a head start. Good luck, and may God be with us.
GID00087293	Even our Lord had doubts. Think it over, but listen to your heart. And do it quickly. We don't have much time.
GID00087294	Hurry! There isn't any time to waste! We have to get out of here and collapse the tunnel behind us!
GID00087295	Thanks. Even one dose can make a difference.
GID00087296	Your generosity is... well, I just can't thank you enough.
GID00087297	That's... I'm so sorry. That's terrible. We've been having a lot of problems with the White Legs here in Zion lately.
GID00087298	In fact, that's why I'm here. I'm Daniel, a New Canaanite missionary to this tribe, the Sorrows.
GID00087299	It's important that you speak to my colleague, Joshua Graham, at the Dead Horses camp at Eastern Virgin. We can speak again later.
GID00087300	Again, I'm very sorry for the deaths of your friends.
GID00087301	Okay. Can you do me a favor and "just walk" down to Eastern Virgin?
GID00087302	There's a group of Dead Horse warriors there with my colleague, Joshua Graham. I'd like you to talk to him about the route you took to enter Zion.
GID00087303	We've had a lot of problems with White Legs in the area and I'd feel more comfortable if you spoke with him about the situation here. Thanks.
GID00087304	I'm someone who's responsible for protecting a lot of innocent people from raiders and mercenaries who might try to take advantage of them.
GID00087305	I think you need a little perspective on what the heck is going on in Zion. There's a Dead Horse warrior camp at Eastern Virgin. Get there.
GID00087306	My friend Joshua Graham can fill you in on some of the trouble we've been having with White Legs in these parts. Listen to what he says.
GID00087307	Now if you'll excuse me, I've had enough of your sass for one day.
GID00087308	I appreciate the enthusiasm. There aren't a lot of people in the wasteland with kindness to spare for anyone who isn't kin.
GID00087309	Since you've been poking around the valley, you might see more activity from the White Legs.
GID00087310	One of the Sorrows hunters, Waking Cloud, has volunteered to help guide you through the valley. She has a special talent for staying out of sight.
GID00087311	After this, it's just a matter of getting everyone out of here safe and sound. And hopefully you can head back to the Mojave without any more trouble.
GID00087312	Listen, I understand that you want to go home. But we didn't ask you to come to Zion. As far as I'm concerned, you're an uninvited guest.
GID00087313	In better times, I'd drop everything to help you out, but I have to ensure the safety of the Sorrows first.
GID00087314	And don't think you're alone in this. One of the Sorrows, Waking Cloud, has volunteered to help you in the valley.
GID00087315	She's an experienced hunter and has a special gift for staying out of sight when she needs to. Should make things easier for you.
GID00087316	After that, all that's left is to evacuate the Sorrows safe and sound. I'll give you a map and supplies, everything you need to get back home.
GID00087317	Okay. You better listen close because I'm not going to repeat myself. You were not invited here. This is not your home.
GID00087318	We have what you might call a compulsion to help you on account of our beliefs, but if you continue to spit in our eye with insults and profanity...
GID00087319	You'll find out what happens when our patience wears out. People died at New Canaan because we bickered and debated about what to do.
GID00087320	That was a mistake. Complaining to me now, also a mistake. I'm not going to add sin upon sin by listening to your grumbling.
GID00087321	You want the map? Get out in that valley. Help us. One of the Sorrows, Waking Cloud, will go with you. She knows how to get around the valley unseen.
GID00087322	She's also a midwife and has three kids of her own, so she'll be more tolerant of your whining.
GID00087323	[SUCCEEDED] I understand. But I hope you can understand why it's so important for us to leave here as soon as we can.
GID00087324	I... we couldn't save New Canaan. This is a chance to make up for that, to start again. We can't fail.
GID00087325	[FAILED] Corrected action is the most sincere form of apology.
GID00087326	Fantastic.
GID00087327	You just don't learn, do you?
GID00087328	The New Canaanites interfered in their lives. We did that. And we've done it before, with others. Always with good intentions, but things go wrong.
GID00087329	When that happens, we can't just abandon them, let them die at the hands of New Canaan's enemies.
GID00087330	You're free to hold that opinion, but you're not responsible for these people. If I have to kill to prevent their blood from being spilled, so be it.
GID00087331	There is an important difference between killing in defense and waging war. Even a Gentile like you should know that.
GID00087332	Joshua is a living bible of all mankind's miseries of war! The debt he has levied through his actions, he repays every day!
GID00087333	He is a monument both to God's unending forgiveness and to humanity's unfathomable capacity for cruelty. It's written on every inch of his body!
GID00087334	When you look at him, do you only see a man of God? Beneath those bandages, he is burned flesh. As he burns, so does he consume everyone around him.
GID00087335	Joshua wants to fight because the White Legs have stoked the naked flame inside of him. You, you see the light, but do not yet feel the heat.
GID00087336	I can pray that you never will, but it isn't up to me and it isn't up to God. It's up to Joshua.
GID00087337	Joshua doesn't just want to fight the White Legs. He wants to annihilate them. The stakes are too high for their tribe.
GID00087338	Hurting them won't dissuade them. If they can't join Caesar's Legion, they'll die out in a generation. They've never learned how to survive.
GID00087339	Food preservation, tanning, even basic hunting and cooking seem beyond them. They only survive by scavenging and raiding, but that can't last.
GID00087340	They'll only stop if Joshua and the Dead Horses can kill their war chief and their entire war band. That's exactly what he intends to do.
GID00087341	What would you like to know?
GID00087342	Try walking alongside a tribal child, a refugee, and holding her hand for three days because her parents were killed by NCR prospectors.
GID00087343	After the prospectors have stalked the remainder of the tribe, they fire off a few shots to scare them, and the tribe bunches together for safety.
GID00087344	A grenade comes rolling in and kills another six people. The only reason you survive is because someone else's body absorbed the shrapnel.
GID00087345	You're left sprawled out on the ground with ringing in your ears and a little girl's hand in your hand because that's all that's left of her.
GID00087346	After you've done that, if you can look me in the eye and tell me it's better to stand aside, maybe then I'll listen to you.
GID00087347	Oh, well that's true. Waking Cloud is a talented midwife. She's certainly brought more children into the world than I have.
GID00087348	But there are some problems she's never dealt with. One of them came up when she was having her third child and...
GID00087349	I really didn't do much. I'm surprised she mentioned it.
GID00087350	I did.
GID00087351	Her three children are safe. They made it north weeks ago and met up with New Canaanites heading east.
GID00087352	Her husband didn't make it. He died protecting their children from a White Leg attack.
GID00087353	Do not tell Waking Cloud. She is one of the only Sorrows who can communicate easily with us and her tribe needs her to be strong right now.
GID00087354	Good. Fine, whatever you'd like to know.
GID00087355	To every thing, there is a season. Who are you or I to put this heavy burden on her now?
GID00087356	And I don't like hiding it from her, but I'm between a rock and a hard place here.
GID00087357	Her people... honestly, we all need her help. As much as it pains me to say it, there will be time to mourn later.
GID00087358	Good. I'll tell her after we've helped the rest of the Sorrows reach safety.
GID00087359	I know. You're right. I shouldn't have hidden it from her in the first place. I just... we can't fail here again.
GID00087360	Zion can't become the next New Canaan. The Sorrows don't deserve that. They don't deserve any of this.
GID00087361	Sometimes I look at them and wonder if they would have been better off if those old trails had stayed forgotten.
GID00087362	If we had never found any of them. Tell Waking Cloud if you think that's best. I won't stop you.
GID00087363	That's not an easy thing to be. I don't like doing this, but I can't see any good coming from telling Waking Cloud her husband died.
GID00087364	You'll do what you'll do - I won't try to stop you. I'd ask only that you consider the repercussions of your actions.
GID00087365	Good.
GID00087366	As much as I wish people wouldn't touch alcohol or chems at all, I understand. Would you like me to help?
GID00087367	Huh. You look fine to me. Physically, anyway.
GID00087368	Yeah, you don't look too bad. Shouldn't take much to get you fixed up.
GID00087369	It looks like you have a few nasty injuries, but nothing I haven't seen before. Want me to fix you up?
GID00087370	Funny sense of humor. I've seen corpses with injuries less severe than yours. This might take a while.
GID00087371	Even after all these years, it's still a problem for prospectors, caravan guards, couriers, and tribals. I can fix it.
GID00087372	I can provide medical assistance. I can even use supplies that we have here, but I can't just sell what we have.
GID00087373	I need to address problems as they arise, and most of those have to do with the Sorrows or Dead Horses.
GID00087374	Take a look.
GID00087375	Have a seat. This may be a bit uncomfortable.
GID00087376	I'd like to help you, but I have to be able to cover the cost of supplies. If you can find the money, come back and see me.
GID00087377	Thanks. Hold still. You'll be better in no time.
GID00087378	Thanks. Hold still. You'll be better in no time.
GID00087379	Thanks. Hold still. You'll be better in no time.
GID00087380	Well, I do need to cover the cost of supplies. Let me know if you find enough funds.
GID00087381	Suit yourself.
GID00087382	Well, I do need to cover the cost of supplies. Let me know if you find enough funds.
GID00087383	Well, I do need to cover the cost of supplies. Let me know if you find enough funds.
GID00087384	That should cover it. Hold on. This shouldn't take long.
GID00087385	I'm trying to make amends for allowing our problem to become their problem. The New Canaanites, I mean.
GID00087386	The White Legs have always fought with us, and with Joshua returning, Caesar has motivated the White Legs to stamp out the New Canaanites entirely.
GID00087387	That means the tribes we work with, too. It's already hap- I just want to prevent something terrible from happening to the Sorrows.
GID00087388	[SUCCEEDED] I do. All right. I can provide you with supplies, but be frugal with them.
GID00087389	[FAILED] I'm sure your caps are fine, but I have to hold on to the supplies I have here. Sorry.
GID00087390	[SUCCEEDED] Fair enough. Just be careful and hopefully you won't need these.
GID00087391	[FAILED] If you need healing, just ask me. I can help you with addiction, radiation poisoning, even broken bones. But I can't give you supplies.
GID00087392	Thank you. If I can help you in some other way, don't hesitate to ask.
GID00087393	A spiritual wasteland, yes. We believe that before this life, our souls existed elsewhere. And after we die, our souls will leave this world.
GID00087394	During our time here, we have the burden of choice. The choices we make determine where we go in the spirit world, and how we will face judgment.
GID00087395	New Canaanites believe, as many once did, that God was made flesh here on Earth as a man named Jesus Christ. He sacrificed his life to save us.
GID00087396	Every sin, every terrible thing that you, me, or any one of us have done for all time, was washed away by his blood. We just have to accept his love.
GID00087397	That's why we visit the tribes, to spread the good news. For all we know, we New Canaanites may be all that remains of Christ's followers.
GID00087398	Yeah, Bishop Mordecai is...
GID00087399	Sorry. Mordecai was my bishop. He was killed by White Legs during the attack on New Canaan. He was responsible for our congregation there.
GID00087400	I don't know who my next bishop will be. But that's a problem for tomorrow. There are plenty of troubles here for us today.
