GID99999990	// Fallout: New Vegas Japanese Language Data 
GID00086083	Thanks、
GID00086084	Horace
GID00086085	2月28日
GID00086086	Narrowsで待ち伏せを受けた。6人の男を殺した。10mmのスチールジャケット弾が腿を貫通したが大腿骨は外れた。幸運だ。洞窟に戻る際に岩に血をまき散らさないように止血帯を巻いた。入り口となる通路全てに罠を仕掛けたが、見つかってしまえばそれも時間稼ぎにしかならないだろう。10日で24人の死亡を確認した = 少なくとも、やつらの戦闘部隊の1/3にあたるが、年寄りにしては悪くない。
GID00086087	3月2日
GID00086088	幸運、幸運、幸運、幸運だ。偵察部隊は小さかった - 3人だ。金切り声に私は飛び起きた - 落としわなにポイントマンがかかっていた。パニックで放たれた弾丸が洞窟内で跳弾し、危うく私に当たるところだった。這い進んで全員をサブマシンガンで殺した。愚かにも手榴弾を使うところだった。ピンに指をかけたとき跳弾を思い出した。
GID00086089	すぐに脱出する必要がある。他の偵察隊はいないが、3人のためにNarrowsを他の奴らが探しにくるだろう。持てる限りの食料を持って、洞窟の南へ向かう。
GID00086090	1月1日
GID00086091	あけましておめでとう。
GID00086092	洞窟で2ヶ月たった。外はいまだ致死的だ。わからない。軍隊にいたころに2-4週間で死の灰はなくなると聞いたが。
GID00086093	水の残りが1ヶ月分を切った。洞窟の壁の水滴をぬぐい、シャツを絞りボトルに入れる。カロリーとH2Oの交換だな。食料の備蓄は持ちこたえている、ありがとう、アメリカ地質調査所。
GID00086094	もし君たち二人にまた会うことができるのなら、外を走ってでも会いに行っただろう。
GID00086095	1月10日
GID00086096	外では2日間ほど暴風が続いたようだ。放射線量が500まで下がっている。何が起きたんだ?
GID00086097	1月15日
GID00086098	外をのぞいて見た。雪だ。緑に光っている。
GID00086099	1月28日
GID00086100	短時間の外出のリスクを負えるのに十分なだけ放射線濃度が下がった。
GID00086101	より重要な事は、今、洞窟内の川の水は、Rad薬を使用すれば飲める事だ。
GID00086102	1月30日
GID00086103	外に生きている物は何も無い。
GID00086104	6月14日
GID00086105	たった今戻った。疲れた。道すがら使える物はないかあさった。おかげでがらくたの入ったカートを引きずって帰るはめになった。
GID00086106	続きは明日書く。ひたすら眠い。
GID00086107	6月15日
GID00086108	旅立ったのは4月10日だった。SLCまで歩くのに15日かかった。昔は7-9日ほどだったろうが、放射能のホットスポットを避けるのと、道なりに食料を探すのに時間がかかる。
GID00086109	何を考えていたかは分からない。思い浮かべたのは、自分の家を見つけて、瓦礫を掘り返し、何かを見つけて。望んでいた君と幼い息子の遺骨だ。そしてこのZionに埋葬するはずだった。
GID00086110	SLCはクレーターだらけだった。かつて高い建物があった場所に歪んだ鉄骨だけが残り、レンガの山ができていた。
GID00086111	私たちの家は決して見つからなかった。家があった通りでさえも。クレーターにならなかった場所は綺麗に焼き尽くされていた。
GID00086112	閃光が走り、瞬時に、二人が蒸発したと信じたい。嘘でも気分は良くなる。私は決して真実を知ることはないだろう。都市のどのあたりが最初に攻撃されたのだろうか?北東であり、二人は一瞬にして死んだ。あるいはもっと離れた場所で、生きながらに燃え、苦痛に金切り声をあげたのか、ガラスやレンガの欠片や木の切れ端が、二人を切り裂いてハンバーグのように変えたのか。臆病でもそれから目を背けてはならない。もし私が勇敢で幸運な男なら、その場所を見つけて、頭を撃って自殺していただろう。
GID00086113	しかしそうでないなら、買い物に出歩く時間の代わりに来た道を引き返せ。たかり屋め。
GID00086114	あのトラックは、Spanish Forkの北、77号にまだあった。Chryslus車もあったが、老夫婦の遺骨の痕跡はなかった。
GID00086115	Nephiの外で足跡を見つけた。3人の男たちで、足跡はFountain Greenへと向かっていた。追跡することも考えた。しかし結局しなかった。馬鹿な冒険ごっこ、おそらく人食い人種だろうから。
GID00086116	6月20日
GID00086117	ドアを設置して電流を流すのに2日かかった。
GID00086118	文句のつけようのない出来だ。家だ、クソッタレなスウィートホームだ。
GID00086119	4月25日
GID00086120	彼らは24人いて、半分は少年で、半分は少女。最年少は恐らく8歳、最年長は13-14歳。薄汚れてやせ細り、ずっと徒歩で歩き続けてきた。子ども十字軍だ。
GID00086121	30年前、メキシコ人集団がキャンプをはった場所とほぼ同じ場所にキャンプを設置した。
GID00086122	彼らの事を聞くのに2晩費やした。英語を話せる。教養もある。彼らの一人は小さな子が眠りにつくまで、話を聞かせてやっていた。
GID00086123	彼らは、どこかは分からないが「学校」から逃げてきたようだ。彼らが小さい子を叱るときは、止めるように言うか、「校長が捕まえにくるぞ」と脅す。
GID00086124	校長は現れない方がいい。忌々しい頭を吹き飛ばしてしまうだろうから。私はまだ射撃の腕は落ちていない。
GID00086125	10月28日
GID00086126	歩いて5日、まだ眠ることは出来ない。
GID00086127	外は、何も起こっていないようだ。空は尋常でないが、それが全てだ。
GID00086128	Toquerville近くの横転したNatGuardトラックに歩いて戻るか? 足のマメが直ったらそうするかもしれない。
GID00086129	USGSチームが洞窟の中のここで何かを研究していたようだ。そして爆弾が落ちた時に引き払い、後に器材を残して行った。おそらく彼等には走って戻る家族が居たのだろう。
GID00086130	10月29日
GID00086131	「Char」告白すると、ここを歩いている時に1000回は言ったに違いない。これから記すことはあなたが知る史実より心に響くと思う。
GID00086132	君は正しかった。
GID00086133	私はSpanish Forkの北にいた。街を避け、Provo Bayに沿って77号線を通ってきた。1時間前まで家にいた。エンジンが動かなくなり、トラックは突然止まった。他の車線のChryslus車もそうだと、すぐに知った。
GID00086134	間もなく最初の核爆弾がSLCに直撃した。私は南を見ていた - 幸運な男だ!私の後ろでまぶしい閃光が走り、世界が燃えたように見えた。老夫婦が目が見えないと叫び始めるのがChryslus車の中から聞こえた。
GID00086135	Charよ、お前を見なかったから私は死ななかった。私の目は救われた。次の7分で数えた閃光は12回。どの時も、18秒後に地面が揺れた。
GID00086136	30分間何も落ちてこなかったので、あたりを見回した。君とAlexの命を奪った炎の球。自分を茶化すことはできなかった。
GID00086137	何をすべきか分からなかった。バッグとライフルをつかんだ。
GID00086138	老夫婦を見やった。彼らは車に寄りかかり、抱き合って互いを励まし合っていた。助けを呼んできた、全てうまくいく、私は彼らにそういった。一発の銃弾がどちらの頭も貫いた。一瞬のことだ。
GID00086139	5日かけ、歩いてZionに戻った。
GID00086140	君は私に言ったものだ。荒野を走り回るのはやめて、と。男なら家族と一緒に居てよ、と。
GID00086141	君は正しかった。正しかった。正しかった。正しかった。君と息子をあそこに置いておくべきではなかった。私を残して死んでしまった。再び君やあの子に触れる事は出来ない。
GID00086142	私は、自分を撃つべきなのだろう。
GID00086143	出来ない。あるいは近いうちに。
GID00086144	10月31日
GID00086145	黒い雨が外で降っている。ガイガーカウンターが振り切れた。致死的だが洞窟の奥で汲んだ水があるから大丈夫だ。
GID00086146	11月2日
GID00086147	外は死んだような静けさだが、見る事は出来ない。ガイガーカウンターは洞窟の入り口から15フィートで致死量を示している。
GID00086148	水がつきる前にRAD値が下がるか、私は洞窟から決して出られないのか。計算してみる。
GID00086149	もしあなたがこのメッセージを読んでいるなら、自らの身を大切にして、今すぐこの峡谷から出て行った方が良い。
GID00086150	11ヶ月近く、私たちはこの場所の悪霊との戦いに明け暮れている。去年の2月にここに到着した時には総勢118人の仲間がいたが、原住民によって攻撃され、防衛を余儀なくされた。その上、何者かが我々を大量に殺し始めた。我々はそいつを探して殺すためにできる限りの手段を尽くした。そいつは我々の銃火器を使用するので、そいつが人間であると想定し、あらゆる種類の罠をしかけた。しかし、どんな人間でも無視出来ないような罠をそいつは物ともしなかった。そいつはどんな人間よりも邪悪だった。
GID00086151	我々は34人丁度まで減少した。我々は前任の6人の監督官を失った。ある者は、私たちがVaultから運んだ肺の病が原因で死んだが、その数は奴が殺害した人数よりもずっと少ない。
GID00086152	現在、とうとう私が監督官になってしまった。我々はすぐにでもここを去り、二度と戻るつもりはない。もしあなたがきれいな水や、豊富な遊び場、シェルターが見つかるだろうと思ってこの見せかけの楽園に来たのなら、だまされてはいけない。ここでは死が待っているだけだ。すぐに立ち去り、この場所から少しでも離れなさい。
GID00086153	神よ、我らに慈悲を与えたまえ
GID00086154	J. Hendricks
GID00086155	監督官
GID00086156	V22遠征隊
GID00086157	1月2日
GID00086158	私は彼らにメッセージを残す、それと贈り物を。
GID00086159	彼らは本が好きだ。小説から始まったが、次第に武器のマニュアル、医学書のような実用的な物へと移っていった。
GID00086160	メッセージは少々恥ずかしいのだが、その昔人々が思いやりや愛を込めて互いに送りあっていたカードによく似ている。私は彼らに本を読み、学び、新しい家の建て方を教えた。彼らのこれまでの人生で訪れた数多の悲しみ(sorrow)と、人が人にもたらしたあらゆる悲しみ(sorrow)の代償として彼らにZionを贈りたい、と。優しさと敬意を持って互いに接すること。互いに傷つけあうことのないように、だがもし誰かがやって来て彼らを傷つけようとするなら、正しい怒りと共に反撃するよう伝えた。こんなようなものだ。メッセージの一つ一つに"The Father"とサインした、何故なら…ただそうしたかったんだ。
GID00086161	1月18日
GID00086162	書き忘れていたが、どうやら先は長くなさそうだ。
GID00086163	頭ははっきりしている。肺が問題だ。ガンかもしれないな。咳がこの数ヶ月でどんどんひどくなり、ついには血も混じるようになった。呼吸も浅く、私の小さな友人たちを訪ねるのも大変になってきた。
GID00086164	私はほとんどの持ち物を与えてきた。彼らがもう少し年を取ったら洞窟の中で残りを見つけるだろう。
GID00086165	だが本音を言えば見つけて欲しくはない。"The Father"が老いぼれの爺さんだなんて。がっかりさせちまう。
GID00086166	ここいらが潮時だろう。もうこれ以上誕生日を迎えるのはごめんだ。
GID00086167	1月23日
GID00086168	Red Gateの隣の山頂は寒いので、私はもう長くないだろう。私にはまだやり遂げるに十分な命が残っていると思う。ただ横になって空をにらんでいよう。これでいいんだ。
GID00086169	彼らがうまくやって行けるよう願う。彼らに内部、外部からの害が無いことを願う。最後に贈る幾つかのメッセージで、伝えられ得る限りのことを伝えたつもりだ。一人一人について彼らの良いところ、かけがえのないその子らしさ、個性を褒めた。The Fatherは彼らの優しい心に満足している。これからは自分たちだけでやって行かねばならない。もう二度と言葉をかけることは無くなるが、それでも彼らを見守り、大切に思い続けていくよと。
GID00086170	そんなわけで嘘をついているんだ。ああ、そうとも。
GID00086171	君に嘘をついた、Char。Alex、そしてSylvieにも。いつまでも一緒にいると言った。だがたとえ過去に戻って取り消せたとしても、そんなことをしたりはしない。
GID00086172	何がいいたいかと言うと、失敗ばかりってことさ。
GID00086173	しかし、私は君の顔を忘れたことはない。息子のことも。(気の毒な)Sylvieのこともだ。彼らはよく、いつかは忘れてしまうと言っていたが、片時も忘れたことなんてなかったよ。
GID00086174	もしかするとこれまで生きてきた唯一の理由は、この頭の中の思い出を少しでも長く生き永らえさせることだったのかもしれないな。それが、この老いぼれが君たちに与えられる唯一の命だった。思い出たちは日々を精一杯生きた。
GID00086175	選択肢は無かった。私は幾度となく死のうと決意した。だが死ねなかった。体が拒んだんだ。
GID00086176	さて、若い彼らにはあれが必要になる。種が存続し続けるためには助けが必要だ。目隠しして車を運転するようなものだからな。
GID00086177	彼らの行く末に幸あれ。最後の最後に、無垢な彼らの姿を目に出来たのは、この上ない喜びだった。
GID00086178	さらばだ、Zionよ。
GID00086179	Randall Dean Clark
GID00086180	2053年2月5日 - 2124年1月
GID00086181	5月5日
GID00086182	赤ん坊は逆子だった。息子となることだったろう。Michael。
GID00086183	彼をひっくり返そうと努力した。失敗だった。帝王切開を施すべきだったが、遅すぎた。Sylvieを外へ出さなくてはならならず、彼女が起きることは二度となかった。
GID00086184	narrowsの南に彼らを埋めた。
GID00086185	今回は彼らのそばにいることが出来た。大分マシだ。
GID00086186	ついにやり遂げることが出来そうだ。このひどい洞窟中に私のクソったれな脳をブチまけることを。
GID00086187	2月11日
GID00086188	クソ共が男達を全員殺しやがった。連中が生きている女を連れて行ったと思うが、MariaとSelenaが引き金を引いて他の何人かが銃を取りに行ったから、連中は撃ち返して子供も連れ去った。
GID00086189	もし私が彼らに警告できていれば。
GID00086190	2月12日
GID00086191	Elena と Carmen と5人の子供たちはまだ生きている、檻に入れられたままだ。
GID00086192	青いスーツを着た100人以上の糞野郎どもがいる。全てのスーツの背中に「22」と書かれている。何故だ?サブマシンガン、ピストルで完全武装している。およそ60%は男だ。全員が黒い髪の男に従っているように見えるが、言う程親しくないようだ。糞野郎どもはよく訓練されている。巡回や歩哨で構成され、それらはプロであることを意味する。
GID00086193	夜になったら、女と子供を逃がすという。次はどうする?
GID00086194	しかし私は彼らを脱出させるしかない。脱出させるしかないのだ。
GID00086195	2月13日
GID00086196	夜間警備が敷かれている。よく組織されていて、ほとんどの進入路に歩哨が置かれているが、川は死角になっている。
GID00086197	彼らは病気か?何度も咳をしている。結核か?
GID00086198	女たちと子供たちはまだ檻の中だ。明日の夜に川から侵入を試みるつもりだ。
GID00086199	2月14日
GID00086200	彼らは彼らを食った。
GID00086201	2月19日
GID00086202	川沿いに潜入した。6人の男を殺した。1マイル先から奴らが咳をするのが聞こえた。
GID00086203	死体に爆弾を仕掛けるのに、連中のグレネードを半分使った。6丁のサブマシンガン、500発の10mm弾、6つの手榴弾を確保した。
GID00086204	2月20日
GID00086205	川沿いに潜入した。2人の男が死体をチェックしにきて死んだ。もう2人をライフルで射殺した。騒ぎを広げるため、1発は糞野郎のふくらはぎに撃ち込んだ。肺を撃ったかのように、奴は咳き込んだ。
GID00086206	2月23日
GID00086207	coal pitsの半マイル東で待ち伏せ。8人の男を殺した。
GID00086208	5月5日
GID00086209	回復は進む。
GID00086210	食えるものリストに、ハニーメスキート、バナナユッカの他に、ウチワサボテンを追加。妙なこぶや変異が見られるが食べる分には問題ない。収穫は慎重に、決して1/5以上は取らない事。缶製品以外のものを食べるときはいつでもよだれが出る。
GID00086211	5月7日
GID00086212	私が Napper と呼んでいる倒れた木の近くに、刺すハエの群れ。群れの中に小さな閃光。空中のそれらを攻撃し、すくい上げるトンボくらいの大きさの何か。新しい生物だ。
GID00086213	5月19日
GID00086214	ビッグホーンシープだ!家族のようで雄と雌とちっこいのがいる。
GID00086215	くそったれ、畜生
GID00086216	5月20日
GID00086217	あの羊は普通と違う。がたいがいい。雌はまるで雄のように曲がった角をしている。
GID00086218	小さなトカゲはいくらか見たが、これほど大きい動物は初めてだ。
GID00086219	幸運を祈ろう。5-10年繁殖させたら新鮮な肉と毛皮と角が得られるだろう。
GID00086220	もう帰るべき頃合いだな、Char。冬を越したら戻るよ。
GID00086221	9月9日
GID00086222	この人生に恐れなどない。
GID00086223	カナダは恐ろしくない。単にその犯罪性が不快なだけだ。
GID00086224	世界の終わりを恐れたりしない。君とAlexが死んだ時に怖がる事は何もなくなった。そうなった理由はいくつかある。
GID00086225	私は、Vaultersと戦っても怖くは無かった。私にトドメをさすことが出来るものならやってみろと言わんばかりにやつらを挑発し続けた。やつらを殺したとき、私は長年幸せに感じていたものが一番近くにあったことを思い出した。
GID00086226	Sylvieが妊娠した。そして私は恐怖に襲われた。
GID00086227	馬鹿馬鹿しい老いぼれだ。47でまた父親になるとはな。こんな世界でか?
GID00086228	彼女はとても興奮しながら信じて疑わなかった。神がこの子を私たちにつかわしたのだと。何も間違っているはずがないかのように。
GID00086229	なあ、Char、彼女は君とAlexを知らない。彼女には決して教えられない。もう少しで言ってしまうこともあったが、君と私が過ごした記憶を彼女と共有するのは間違っているように思えた。
GID00086230	むしろ老いた男が、若い妻に、どのように彼が彼女の前に付き合っていた人と失敗したか知って欲しくないという感情に近い。
GID00086231	医学書と必需品の為のToquervilleへのハイキング。これは正しく行われるだろう。
GID00086232	すまない、Char。私を許してくれ。
GID00086233	2月5日
GID00086234	ハッピーバースデートゥーミー、ハッピーバースデートゥーミー、ハッピーバースデー役立たずの時代遅れ、ハッピーバースデートゥーミー。
GID00086235	幸せな60代。男はいかにして全てを得たかって?
GID00086236	ウイスキーボトルと12ゲージスラッグを口の中にブッコンだんだよ!ハハハ!
GID00086237	さてさて。私は十分長い間生きていたことを自分に納得させるために、何をすべきなのかな?
GID00086238	わしはひからびた年寄りじゃ。白いひげ。日の出と日没を存分に見よ。大きな日没を見て、この36年間の長い夜を通して待ちながら、大きな日没を見てください。途方もない。
GID00086239	こちらには何でもあるという考えに思い違いをしないこと。素晴らしい。私が生まれる前は、万事それほど悪くはなかった。
GID00086240	CharとAlex。Sylvieと生まれていたかもしれないMichael。
GID00086241	死ぬ前に最愛の死者のことが脳裏をよぎる
GID00086242	さようなら、Zion。
GID00086243	2月6日
GID00086244	くそっ結局出来なかった、いつも通りの臆病者だ。たぶん来年は酒2本だ。
GID00086245	1月13日
GID00086246	咳をする人は最後にはいなくなった。全34名はまだ生きていた。体力を蓄える為に死体を貪った後、南東に向けて漕ぎ出した。
GID00086247	勝利だ。10ヶ月に及ぶ殺害。何も感じない。
GID00086248	それらは全ての出来事の一部にしか過ぎなかった。
GID00086249	1月17日
GID00086250	私は夢かと思ったが、悲鳴は本当だった。少し考えた後に気づいたが、やつらは私を欺くためにZionを離れるふりをし、私を探し出す為に哨戒を送っていたのだ。しかし、悲鳴は女のものだった。
GID00086251	のぞき見るために通路の角へにじり寄った。1人のVaulterの足首が深くベアトラップに挟まれていた。私はサブマシンガンの狙いをつけたが、彼女が泣き叫んでいたことが私をとどまらせた。
GID00086252	私を見たとき、彼女はなんと叫んだことか。長い間やつらの怪物でいたからな。
GID00086253	名前はSylvie。やつらのところから逃げてきたと主張している。彼女はやつらのことを邪悪な「悪魔の子」と呼んでいる。やつらは住んでいたVaultで病気になったようだ。彼女は今のところ発症していない。
GID00086254	神に誓って私は彼女の手当をしただけだ。
GID00086255	1月18日
GID00086256	彼女の話は去年私がやつらへの尋問から得たものと一致している。彼女によると、あの集団の中で女だったことはヒドい仕打ちだったそうだ。それゆえ彼女はやつらが去ったときそっと逃げたのだ。
GID00086257	彼女はVaultの外での生き方をほとんど知らない。彼女は学びたいと言っている。
GID00086258	8月22日
GID00086259	10人分の足跡が峡谷の入り口から北東へ半マイル程続いていた。裸足だと???
GID00086260	8月23日
GID00086261	スコープ越しにやつらを見た。死体が歩き回っていた。私はついに狂ってしまった。もしくはボケてしまったのか。
GID00086262	8月24日
GID00086263	私は狂っていなかった、あいつらは本物だ。くそったれ、あいつらは現実だ。
GID00086264	あいつら俺を見るやいなや、動物の様にうなりながら襲いかかってきた。あいつらは死体の様に見えるが、腐った臭いはしない。
GID00086265	私はあいつらを楽にさせてやるつもりだ。彼らのために私が自分自身にできなかったことをすることで…
GID00086266	9月3日
GID00086267	残りのやつらも、全て死んだ。
GID00086268	Mandyへ
GID00086269	いったいどこのどいつがこの運送会社を経営してやがるんだ?私は今ちょうどDinky the Dinosaur(TM)公認のディノ-アクションドールのつまった箱を3箱受け取ったところだ!これらはネバダにあるみやげ物屋に届くはずだろ、いったいどうやってここに届いちまったんだ?
GID00086270	Mandy、こんなもので私にどうしろというんだ?このちっぽけなトレードマークを削り落としてしまえば、子供向けみやげ物として多少は売れるかもしれないが、私はそれでも大きな損失になると見ている。
GID00086271	君のところの出荷部門がどうなっていようとどうにかしてくれ、さもないと私の注文を扱えるほかの誰かを探すぞ、神に誓ってな。
GID00086272	敬具
GID00086273	Horace
GID00086274	追伸 - まだ先月私の発注したサバイバル用品が届いていない。知ってるだろ?私が実際に売ることができる商品さ。
GID00086275	親愛なるスカウトマスター Mitchumへ
GID00086276	続けてありがとう!注文していたリル・スカウト・ランチボックスが届いたと知ったら君は喜ぶと思う。Zionに着いたらGeneral Storeで受け取るといい。General Storeは月曜から土曜の午前7時から夕方まで開いてるよ。我々は独立記念日にあなたとあなたのスカウトたちと会えることを楽しみにしています!
GID00086277	万事うまくいきますように、
GID00086278	Horace Applebaum
GID00086279	DanielはSorrowsがhealing powderを現存する物資の補助として使うことができると言った。healing powderの原料であるXander RootとBroc FlowerはZionのいたるところで見つかる。加えて、healing powderの貯蔵庫は谷の中のキャンプに存在するかもしれない。
