GID99999990	// Fallout: New Vegas Japanese Language Data 
GID00094452	「雄牛」の為に終わりを遅らせるだけだ。彼等が乗り越えるための新しい壁… かつて、それはMojave で行なわれた。そして Hoover Dam。
GID00094453	お前や他の運び屋、それにキャラバンがその道を通る必要は二度とない。Mojaveをあるがままにしておけ。
GID00094454	その名は二度目の死を歴史に刻んだか。西はお前に感謝するだろうよ...東は長くは持たない。遠からず崩壊し、元のバラバラの弱小部族に還るだろう、とな。
GID00094455	その名は二度目の死を歴史に刻んだか。西はお前に感謝するだろうよ...東は長くは持たない。遠からず崩壊し、元のバラバラの弱小部族に還るだろう、とな。
GID00094456	Mojaveが一体どんな俺達に贈り物を持っているのか見てみようじゃないか。
GID00094457	故きを温ねて新しきを知ろうじゃないか。
GID00094458	キャンプじゃない ― 寝ずの番、てところだ。ここが俺のものだと言ってるわけじゃない。もし Divide が誰かのものだとすれば…俺よりはお前のものだ。
GID00094459	下は既に燃えちまってるというのに、キャンプファイアをしたいとは思わない。もしお前が Mojave に贈り物をしたとしたら、そいつは道を作る何かなのかもしれないな。
GID00094460	その歴史次第だ。そういった歴史を持つ土地は数多くある…お前がそのつもりならな。
GID00094461	Mojave には多くの病を癒す術がある―もし無ければ、幾つかの部族がお前の予期せぬ治療法を見つけている。
GID00094462	例えば Healing Powder だ。西の部族達はそいつに Xander と Broc flower だけを使う。東の Twin Mothers は普段それを醗酵させている。
GID00094463	Bitter Drink と言って、Xander と Broc flower を瓶の中で混ぜ合わせ、頭が鈍らないよう気付けを加えたものだ。
GID00094464	Antivenom は Bark Scorpion の多い Mojave では役に立つ。一刺しでさえお前を殺しうる。Tunneler の噛み付きも同じくらい悪い。
GID00094465	俺の部族、つまりTwisted Hairsは解毒剤よりいい方法を知っていた。素速く処置すればの話だが。
GID00094466	Snakebite Tourniquet。毒を止めるし、腺や血を漁る必要もない。こいつを使わねぇならその酷いのを飲みな。
GID00094467	俺達がしていた様な、俺が今している様な髪型が、理由の一部だ。
GID00094468	別れの印だ、コツは難しくない。縛り付けて、引っ掛けて捻る。あっという間に毒が弱まる。
GID00094469	もう教えてやれることはない。俺達は知っていることをよく覚えておかなければならない。歴史の講義には疲れたよ、何にせよ。
GID00094470	お前がそう言うのを生きて聞くことになるとは思わなかった。重要なのはメッセージではなく、その意味だ。
GID00094471	その言葉は紙、インク、他の者からでは失なわれてしまう恐れがあった為に、直に伝える必要があった。お前の言葉もな。
GID00094472	だがお前に伝えることは出来た。運び屋から運び屋へ。お前の今、もしくは歴史へ。どちらでも構わない。
GID00094473	House は機械を通して話し、行動する。ある時は彼のメッセンジャーによって裁かれる者がおり、ある時はメッセンジャーが彼を裁く。
GID00094474	Vegas に何が起こるのか。あの部族達 ― ファミリーに。今に分かるだろう。
GID00094475	<確証を持ったビープ音>
GID00094476	風、砂、灰…それだけだ。そのうち他にも出てくるだろうが、今は無い。
GID00094477	お前が決心し、戻ってくれば、何か表に出てくるかもしれないな。
GID00094478	風と血が土を拭い去ってくれた。
GID00094479	旧世界の遺産が欲しいなら、お前のもんだ...Marked Menよりかはお前に持ち出される方が好い。
GID00094480	時々短時間に抑えてそこを歩いている。だが…そこを見るのは重要なことなんだ。何かの答えの為に。
GID00094481	時には埃の中から、時には建物の中から…歴史を見つけられないかと思ってな。アメリカの印を。
GID00094482	必要なら取っておけ…お前のものだ。俺が持っていても仕方がない。時が立てばもっと出てくるだろう。
GID00094483	[成功] 言葉だけが運び屋達の出会う道とは限らない…時には我々の歩んだその経路が術となる。だがしかし…これまでに我々が話し合ったことはない。
GID00094484	[失敗] 俺はお前を知っている。しかし我らに共通することが、互いに交し合った言葉にあるわけではない。
GID00094485	<幸せそうなビープ音>
GID00094486	気をつけろよ、Tommy - 私はそんなロボットを見たことがない。きっと危険だ。
GID00094487	誰がそれを捜しに来るかなど、私は知らないよ、息子よ……。
GID00094488	OK、ボーイ。しかし彼が何かを破壊したら、お前に弁償してもらうからな!
GID00094489	<誤魔化すようなビープ音>
GID00094490	<申し訳なさそうなビープ音>
GID00094491	<説明するようなビープ音>
GID00094492	<説明するようなビープ音>
GID00094493	<幸せそうなビープ音>
GID00094494	<幸せそうなビープ音>
GID00094495	<幸せそうなビープ音>
GID00094496	<幸せそうなビープ音>
GID00094497	<幸せそうなビープ音>
GID00094498	<悲しそうなビープ音>
GID00094499	<怒ってそうなビープ音>
GID00094500	<悲しそうなビープ音>
GID00094501	<寂しそうなビープ音>
GID00094502	<誤魔化すようなビープ音>
GID00094503	<満足したようなビープ音>
GID00094504	<恥ずかしそうなビープ音>
GID00094505	<幸せそうなビープ音>
GID00094506	<悪賢そうなビープ音>
GID00094507	<幸せそうなビープ音>
GID00094508	[成功] <怯えたようなビープ音>
GID00094509	[失敗] <説明するようなビープ音>
GID00094510	<悲しそうなビープ音>
GID00094511	<幸せそうなビープ音>
GID00094512	<痛そうなビープ音>
GID00094513	<怯えたビープ音>
GID00094514	<怯えたビープ音>
GID00094515	<幸せそうなビープ音>
GID00094516	<幸せそうなビープ音>
GID00094517	<切なそうなビープ音>
GID00094518	<幸せそうなビープ音>
GID00094519	<確証を持ったビープ音>
GID00094520	<悲しそうなビープ音>
GID00094521	<誇らしげなビープ音>
GID00094522	<悲しそうなビープ音>
GID00094523	<幸せそうなビープ音>
GID00094524	<心強いビープ音>
GID00094525	<遠慮がちなビープ音>
GID00094526	<誇らしげなビープ音>
GID00094527	<悲しそうなビープ音>
GID00094528	<悲しそうなビープ音>
GID00094529	<幸せそうなビープ音>
GID00094530	<怯えたビープ音>
GID00094531	<幸せそうなビープ音>
GID00094532	<悲しそうなビープ音>
GID00094533	[成功] <幸せそうなビープ音>
GID00094534	[失敗] <悲しそうなビープ音>
GID00094535	<誇らしげなビープ音>
GID00094536	<決然としたビープ音>
GID00094537	<幸せそうなビープ音>
GID00094538	<幸せそうなビープ音>
GID00094539	<説明するようなビープ音>
GID00094540	<悲しそうなビープ音>
GID00094541	<否定的なビープ音>
GID00094542	<確証を持ったビープ音>
GID00094543	<決然としたビープ音>
GID00094544	<絶望したようなビープ音>
GID00094545	<大げさなビープ音>
GID00094546	ED-E?こんなところで一人ぼっちで何をしているんだい?そして誰がそれらの古いビデオを再生したんだい?こっちにおいで、充電ベイの方へ。
GID00094547	俺たちにとって、明日は大事な日だ。
GID00094548	<説明するようなビープ音>
GID00094549	<宣言するかのようなビープ音>
GID00094550	<確証を持ったビープ音>
GID00094551	<否定的なビープ音>
GID00094552	<幸せそうなビープ音>
GID00094553	<幸せそうなビープ音>
GID00094554	<痛そうなビープ音>
GID00094555	<幸せそうなビープ音>
GID00094556	<幸せそうなビープ音>
GID00094557	<切なそうなビープ音>
GID00094558	<切なそうなビープ音>
GID00094559	<悲しそうなビープ音>
GID00094560	お前は俺の声を知らんかも知れんが、かつて俺達は同じところを歩いた。Primmへの15号線...お前が歩いたのはあの道だけじゃない。
GID00094561	俺はお前の家を訪れた。お前がずっと帰ろうとしている場所に...彼処は生まれ故郷じゃないかも知れんが、お前が一生を捧げた場所で、同じ事だ。
GID00094562	人々は運び屋たちが共同体を存続させているのだということを忘れてしまった。……運び屋達が去ってしまう日が来て、彼らの喉が息を詰まらせるまでは。
GID00094563	とりあえず、目を光らせて、眼下の街路を見ろ。The Divideには未だ生物がいる:嵐と風の他にも脅威がある...新たな住民だ。
GID00094564	RALPHIE、急げ! ウィンターズ将軍がお前を捕まえたら、家に帰れなくなるぞ!
GID00094565	ダメよRALPHIE、もっと遠くへ!もっと速く!
GID00094566	<希望に満ちたビープ音>
GID00094567	<おびえたビープ音>
GID00094568	<幸せそうなビープ音>
GID00094569	<切なそうなビープ音>
GID00094570	<決意に満ちたビープ音>
GID00094571	<幸せそうなビープ音>
GID00094572	<興奮したようなビープ音>
GID00094573	<希望に満ちたビープ音>
GID00094574	<幸せそうなビープ音>
GID00094575	<憂鬱そうなビープ音>
GID00094576	<申し訳なさそうなビープ音>
GID00094577	<確証を持ったビープ音>
GID00094578	[失敗] <悲しそうなビープ音>
GID00094579	[失敗] <心配そうなビープ音>
GID00094580	<決意に満ちたビープ音>
GID00094581	<悲しそうなビープ音>
GID00094582	<幸せそうなビープ音>
GID00094583	<混乱したビープ音>
GID00094584	<困惑したようなビープ音>
GID00094585	<悲しそうなビープ音>
GID00094586	<申し訳なさそうなビープ音>
GID00094587	Mojaveでの話を聞いたよ。化けの皮が剥がれたな...しかしお前は未だあのチップを持っていて、ベガスに -Caesarにではなく- 持って行こうと心に決めている。
GID00094588	お前とチップは一組で価値がある。他の反逆者たちが運んだ29枚以下のコインよりも、価値があるんだ。……歴史に残るぞ。
GID00094589	とりあえず、Hopevilleに埋もれている弾頭起爆装置を探せ。進むために...そして生き残るために使え。
GID00094590	奴らはそのうち、ひょっとすると数年でMojave中から湧き出てくるだろう。もしかするともっと早いかもしれない。
GID00094591	奴等は素速く繁殖し、集団で狩りし、Mojaveで最強の者を十分倒せる。一旦怒らせると...
GID00094592	Deathclawを引き裂いているのを見たことがある。Deathclawもいくらか殺ったが、殺られなかった奴らがDeathclawに群がって、引き裂いた。まるでデンバーの猟犬のように。
GID00094593	東にも,牛が来る前に,歩いて行った。あの頃は...熊が来る前のMojaveそっくりだったな...部族、町、生へのしがみつきっぷり。牛はよくやったよ。
GID00094594	[成功]<嬉そうなビープ音>
GID00094595	[失敗] <混乱したビープ音>
GID00094596	俺は運び屋だ。6人目の...かつてはな。お前に似ていて - 似ていない重要な点の全てに於いてな。
GID00094597	お前を探し続けてずいぶんと時間を費やした―そして今、俺の下に来させている。
GID00094598	あのチップの配達でお前が死ぬと思っていたが…生き延びた。殺し難い奴だ。嵐、弾丸…砂に風、お前は未だ歩いている。今のところはな。
GID00094599	機械に伝言をもたせるってのは馴染みがないのか?Houseがお前に伝言した方法だと思ったが。
GID00094600	機械……ロボット。いや、Legionよりも歴史的に浅かったか。
GID00094601	お前と一緒にいるロボット……それら全ては機械、ラジオといった、古い世界の技術が新たな手で再形成されたものだ。歴史家、運び屋、メッセージを運ぶ者たち。
GID00094602	そういったものを俺はThe Divideを歩く中で見てきたし、他の機械の世話もしてきた。そいつは……Hopevilleミサイル格納庫に封印されていたものだ。アメリカの象徴が目覚めつつある。
GID00094603	それはお前に附いて行くし、言うことを聞く。俺と対面するまで連れて行け。その頃には俺の言葉を伝えるのにそいつはいらないからな。
GID00094604	[成功]アメリカはDivideの中に眠っている - 巨人が足の下に。おまえはサイロの中で固定されていたのを見ただろう。もっとたくさん在るんだ。
GID00094605	地下に封印されたそれらの幾つかがあれば、地球を引き裂き…埃、砂…灰を空に舞い散すことができる。
GID00094606	[失敗] 以前は違った。旧世界の残骸は特に珍しいものじゃない…その後でお前が持ち込んできたもの―すぐにそこを歩くことになるさ。
GID00094607	Divide...この場所はその一部だ。旧軍。未だ誇りの匂いがする - そして恐れの匂いも。
GID00094608	旧世界の希望はフェンスに包まれ、嵐に埋もれた。幽霊でない新たな住民が現れた。最近は...新兵が。
GID00094609	奴らの遺骸を見たなら憐れみを感じたろう。俺は彼らが Divide に来た結果としてどんな目にあったのかを理解した。
GID00094610	熊に牛、つまりNCRとLegionは波のようにやってきた。前も。そして後も。風,大地...見えない砲火の最中...足下から崩壊した。
GID00094611	嘗ては異なる旗の許に居たが、今はや侵入者を憎んでいるという点で奴らは一致している。お前と俺のことだ。
GID00094612	アメリカはお前の眼の前で眠っていて、アメリカの悪夢は地震と嵐だらけだ。お前は自分だけのの道を探す必要があるだろう。
GID00094613	つまり眠ったアメリカの槍を目覚めさせるということだ。その方法とは―核弾頭で瓦礫を吹き飛ばし、扉をもう一度開かせるということだ。
GID00094614	お前にはその手段がある。その機械、お前の側のロボットが―核弾頭の捜索を手助けできるだろう…そしてそれらのトリガー、起爆装置だ。
GID00094615	前に進む道は下にある。道具は彼処にある。残りは..お前に任せる。
GID00094616	Tunnelers。ここの真下に自分たちの通る道を作った捕食者だ。
GID00094617	Divide は彼らの空を砕き、上空の世界―そして新たな獲物の匂いを示した。
GID00094618	奴らは Mojave にとって爆弾や炎よりもゆっくりとした死となる…だがいずれ人を襲いに来るはずだ、何処から来るのか、最低限予想されるのは―下からだ。
GID00094619	Divide へ行く運び屋はいない…だがお前は別だ。それが我々を特別たらしむ―我々は他の運び屋の歩かぬ道を歩くのだ。
GID00094620	そしてお前は…自分の家をもう一度見たいと感じるはずだ、そしてそこで何が起こったのかを。
GID00094621	お前は好奇心が強い。お前は歩き、その跡に破滅をもたらす…そのまま去ることが出来ない奴なんだ。だが、選択はお前の自由だ…俺の申し出、これはお前への最後の申し出だ。
GID00094622	お前が Divide を歩こうが、引き帰して Mojave を歩こうが、旗の下で戦おうが構わない…だがお前は旅を続ける。
GID00094623	でなければ、Divide はお前の下に、そして Mojave の下へとやってくるだろう。それが、お前が俺に送ったような、俺のお前へのメッセージとなる。
GID00094624	Divide はお前に最悪で以って応えるだろう―バラバラにされるかもな。お前がより強靭であれば我々は出会うことになる。
GID00094625	ここからの道は険しくなるぞ…運び屋。印を残しておいた。お前が利口なら道を示す国旗に気付くはずだ。
GID00094626	それらがお前をもう一度お前の家まで導いてくれる、その終わりまで―なぜお前が旅をするのか、その理由を思い出させてくれるかもな。
GID00094627	お前はまだ Legion が崇拝するものをよく理解してはいない…あんな状態になった後でもそれを保っているのだ。
GID00094628	彼らは Caesar が Legate Lanius に与えた仮面の模造を身につけている。侮辱のつもりだと思っていたが…今ならよく分かる。
GID00094629	あれは Divide の金属から削りだされたものだ。安全性と強度は無視されているが、憎しみが込められている。彼らを繋ぎ止めているのだ。
GID00094630	荒削りだが、印象的だ―彼らの持つ刃のように、彼らの Legate を写す離れた鏡というわけだ。Divide が彼らを刻む間、彼らに保つことのできるシンボルだ。
GID00094631	真実を見たな。あれはスカベンジャーではない…事が起こる前から彼らが着ていた物だ。
GID00094632	痛みが奇妙な同盟を生んだ…熊と雄牛への憎しみは戦場を越えて共通となり、そして Divide へと憎しみを向けた。無傷で生き残れたのは…わずかだった。
GID00094633	多くの NCR が破滅が起こった時、ここにいた。Caesar の恐怖、Legion の恐怖の中、東へのルートを維持していた。
GID00094634	High Road の終わりには Ashton が眠っている―サイロだ。
GID00094635	お前の側のその機械なら、そいつが Hopeville で行ったようにそれを開き、目覚めさせることができる。
GID00094636	[成功] 死は下からやってくる。Divideでは空と大地にも注意しなくてはならない…Mojave は奴等にとっての手頃な餌となり得る。
GID00094637	[失敗] Mojave はまず自分自身を生き永らえさせる必要がある…Tunneler どもがリストに入るのはその後だ。
GID00094638	[成功] そうかもしれん。誰にも分からない。
GID00094639	恐らくは、お前にだ。俺がそいつらを捨てた後でそれを探し出させ、聞かせたかった。恐らくはそれが目的だった。
GID00094640	それらに意味が…もし歴史に意味があるのなら…我々はこの道の終わりでそれを目にするのだろう。
GID00094641	[失敗] 言葉は歴史とは違う。でなければそれらを道に置いてきたりはしなかった。
GID00094642	分かっている。だが行われたことに変わりはない。ここで死んだ Legion だ。
GID00094643	お前が Legion だったら、Caesar の法により彼らの死に責任を負うことになっただろう。
GID00094644	前にも言ったように…そいつには何の結論も無い。お前にそいつらを探させようとも、聞かせようともしてはいなかった。
GID00094645	そのテープの質問は俺が未だに答えを見つけてはいないものだ。お前がその答えをもたらす者になるとは思えない。
GID00094646	そこで死ぬべきだった…だが今やお前が生きていることを知っている…そこの機械が…俺を救った。俺は唯一の生存者だった、もしくはそうだと思った。
GID00094647	お前の荷物、中のメッセージが医療機械を起動させた…お前に寄り添うそいつに近いものが…自分達自身を作り始めた。
GID00094648	奴等は Divideで見つかるパーツだけを使い、その先をうろつこうとはしなかった―まるで猟犬のように、人間の側にいない限りサイロでさえ離れられなかった。
GID00094649	恐らく奴等は俺のジャケットの国旗を見たのだ、そして俺がアメリカだと。だとすれば、歴史が俺を救った。印が。
GID00094650	Divide の終わりだ、谷間と残骸を越え―そこが俺の居場所だ。俺の新しい家はここ、死体に囲まれたここだ。
GID00094651	お前とその機械、水平線を切り裂く塔から目を離すな…お前の道が見つかる。そこまで来たら…それ以上は進めない。
GID00094652	お前が荷物を運んできた。Divideで多く見られるあの印の入ったものを。全てではないが…十分だ。
GID00094653	軍用の印、熊が西で痛めつけた地域からのものだ。その印を見ることが、お前に家を…それを運ばせることになった家を思い出させたのかもしれない。
GID00094654	これが結末だ。お前と俺が歩んで来た、この道がな。まずはお前からだ。俺は待つことにしよう。
GID00094655	あの新しい住人達…そのほとんどは現地人ではない。任務、目的…互いに殺しあう準備の為に訪れていた。だが Divide の方が強かった。
GID00094656	そして彼らに刻印を残した。熊でもなく、雄牛でもなく―今は…放射能が彼らに刻印し、歴史の目と等しくした。
GID00094657	嵐に匹敵する獰猛さ、あの Legion、NCR の影達は―これから起こるべき事に対する影法師達なのだ。
GID00094658	そうだったのだろう。以前は。彼らは Divide に訪れ…そして Divide に眠った。
GID00094659	そうだったのだろう。以前は。彼らは Divide に訪れ…そして Divide に眠った。
GID00094660	その必要があったか? いや。断じてない。お前の荷物だ。
GID00094661	お前が死に捕らわれるまでには十分だと考えたが…お前は生き残った。
GID00094662	その荷物の中には死が潜んでいた。そして旧世界の亡霊がチップを必要とするのなら…だがお前はチップがもたらすどんな可能性よりも、更に危険な存在だった。
GID00094663	お前達が互いを見つけたその理由、恐らくその小さな旧世界の欠片はお前に語りかけ、待っていたのだ。誰かその目を覚ます者を。
GID00094664	我々は皆、死に付きまとわれている、問題はそれがどれだけ近いかというだけだ。お前は死から身をかわした―今回はな。お前はその術に長けている、才能がある。
GID00094665	お前をチップの重みで沈めることで…俺が引き金を引くことなく死の動きを多少早めさせたのだ。
GID00094666	約束を守る為。他の者達へのな。そして Mojave は十分に危険だ―土地に任せておけば、土地がその術を持っている。
GID00094667	もし俺がお前の死を望んでいれば、我々はもっと早くに出会ったはず。それが終結の道となるのかは確信が無い。
GID00094668	恐らく歴史はその言葉を必要とするのだろう。無ければ、メッセージが果たす。
GID00094669	彼らを内から燃やす炎…皮膚を引き裂き、暴露させる Divide の風…にもかかわらず…空に向かって叫んでいる。
GID00094670	そして Divide が引き裂くのと同じように、彼らは娯楽として互いを引き裂きあう―まるで部族の皮剥ぎのようにな。自身の歴史に逆帰りでもしたのだろう。
GID00094671	彼らを傷つけるものが何かはどうでもいい…放射線、Divide の炎、それらが彼らを鍛えているのだ。より強く。
GID00094672	[成功] お前の言うことには一理ある、俺は彼らの戦術、行動―回復するのを見たことがある。あの傷―他の場所では生きられなかったのだ。
GID00094673	Divide の風は彼ら大勢の皮膚を引き裂いた―放射線だけが彼らを歩ませ続けるのだろう。
GID00094674	彼らはサイロ…弾頭の付近にキャンプを張っている。放射線を洗浄する方法はない―つまりそこにいる奴らを殺すのは難しいということ。奴らを誘き出さねばならん。
GID00094675	[失敗] 彼らは他の人間よりもずっと凶暴だ。彼らが武器を掴むように、痛みにしがみ付き…それが彼らを繋ぎ止めているのだろう。
GID00094676	[成功] お前の言うことには一理ある、俺は彼らの戦術、行動―回復するのを見たことがある。あの傷―他の場所では生きられなかったのだ。
GID00094677	Divide の風は彼ら大勢の皮膚を引き裂いた―放射線だけが彼らを歩ませ続けるのだろう。
GID00094678	彼らはサイロ…弾頭の付近にキャンプを張っている。放射線を洗浄する方法はない―つまりそこにいる奴らを殺すのは難しいということ。奴らを誘き出さねばならん。
GID00094679	[失敗] 彼らは他の人間よりもずっと凶暴だ。彼らは武器を掴むように、痛みにしがみ付き…それが彼らを繋ぎ止めているのだろう。
GID00094680	[成功] アメリカは Divide に眠っている―強国が、地球の下にだ。お前も下のサイロに封印されたその一つを見たろう。他にもある。
GID00094681	地下に封印されたそれらの幾つかがあれば、地球を引き裂き…埃、砂…灰を空に舞い散すことができる。
GID00094682	その規模が分かるさ―数マイルに及ぶそれが、すぐにな。分かりたければ…歩くことだ。
GID00094683	[失敗] 以前は違った。旧世界の残骸は特に珍しいものじゃない…その後でお前が持ち込んできたもの―すぐにそこを歩くことになるさ。
GID00094684	双頭の熊…NCR は…Legion が持つようなシンボルは持たない。
GID00094685	彼らは地雷、爆薬、銃器を崇める…それが彼らの信条なのだ ― 遠方から死をもたらす、そんなことに誇りを持っている。
GID00094686	与えられた名というわけではないが、大差は無い。
GID00094687	歴史から取った名だ、本で見つけた。旧世界にあった名前だ。
GID00094688	Ulysses は遠い昔、旧世界が自らを焼く前に生きていた。彼は神話となることなく、その証を残した。
GID00094689	世界が二つの旗を掲げたとき、彼は戦い続けなければならず、その旗を一つにしなくてはならなかった。
GID00094690	[成功] 歴史か。そうだ。
GID00094691	Ulysses は辛い道を歩んだ。将軍だよ、 Caesar や Oliver ような。彼は Brahmin のように強情で、それが戦場での力となった。
GID00094692	彼は自分の側を勝利へ導き、二つの旗を一つにした。それが彼の堕ちた時だった―戦いが終わった時、病魔が彼を捕らえた。
GID00094693	教訓だ、歴史が信じられるものであればな。お前も心に留めておくべき一つだ。
GID00094694	[失敗] 歴史を調べてみろ、その意味するものが見つかるはずだ。
GID00094695	ただの名前だ―俺が誰なのかは分かるまい。最後には分かる。
GID00094696	[成功] 戦争だ。そう呼んでいる。その中に我々の役目がある。
GID00094697	Ulyssesは彼が追う旗へ向かわなかった。彼は平和に向かわなかった。それが教訓だ。
GID00094698	もしお前が象徴の終わりを追うのなら、その意味を自分に問いかけなさい。さらに重要なのは、終わった後に何が起こるか問うことだ。
GID00094699	[失敗] 戦い?そうとも…しかしお前が持っている武器を使う類じゃない。
GID00094700	お前は時間を無駄にしている。行き詰まりだ。助けはしない。
GID00094701	運び屋が運び屋を殺す、一体どういう世界だというんだ。
GID00094702	前途はまだまだ長い ― 道のために呼吸を節約しておけ、言葉で無駄にするんじゃない。
GID00094703	分かった…運び屋。その理由が気になるのならな。
GID00094704	俺は今でも Legion のことは見ている…彼らが誤った道を進む者達だとしてもな。そしてお前の場合…お前はそれ以上の存在だ。
GID00094705	それはもはや Legion ではない - 俺の知る Legion では。彼らは変わったんだ。西への進軍はことごとく部族を壊滅させてきた。
GID00094706	だが…ああ、聞いたところでは Caesar に仕えるためにお前は武器を必要としていたそうだな?
GID00094707	それはどういう意…分かったぞ。とにかくお前は戦わねばならん。この道を確保するためにな。
GID00094708	支配は力とは違う。支配はそれに自由があると信用された時、人々を囲うことができる。
GID00094709	House の支配…Vegas 周囲の壁は見たことがあるだろう。彼はさらに支配を広げ、壁は成長する。Mojave はいずれ Vegas となる。
GID00094710	だが力というよりは光の拡大だ。お前もすぐに分かる。
GID00094711	いや... 新しくはない。 それに、「熊」の支配下の地域全てにおいて新しくはない。
GID00094712	お前は彼らの、双頭熊旗を知っているだろう。シンボルは旧世界ので、当時は単頭旗で上手く行ってた。
GID00094713	旗は心に訴える。奴等の心は他の双頭動物と同じで、別方向に行こうとして結局どこにもたどり着かない。
GID00094714	Mojaveでは、お前の指の間か - またはお前の墓の上に砂しか得られない。
GID00094715	ああ。それに、どの運び屋もお前に同じことを話せた、至る所でそれを見るからな。あの「熊」...
GID00094716	...熊はナイフに道に国境でMojaveを分割するのに非常に忙しい。どう在るべきかはどうで在るかを見ればわかる。
GID00094717	奴等は薄く広がったから前線も町も守れんし、金銭の威力ばかり考え、ラジオは統制を意味する - 全て、無意味だ。
GID00094718	俺は試行を重視しない。Legionは人々を殺そうとするんじゃない、実際に殺すんだ。熊は人々を殺す傍ら護っているんだ。
GID00094719	きつい皮肉だな。そしてLegion...奴等の旗は古いかもしれないが、内紛は起こしていない。
GID00094720	今は問題ではない。熊はDivideを確保できなかった。
GID00094721	お前とその機械がここでの NCR の唯一の生き残りだ…残りは放射線、炎…そして地下に潜むものによって斃れた。
GID00094722	お前が Vegas を選んだ理由はそういうことなのだろう…光が人々を盲目にし、自らを忘れさせる。彼らの信念を ― 誓いを。
GID00094723	盲目を治してやる為に時間を無駄にするつもりはない。いちかばちか、ここまで来てみろ ― 俺がやったように。どんな結末を迎えるのか、今に分かるだろう。
GID00094725	耳なしを言葉で説得するつもりはない。力を示し、ここまで来てみろ ― もし力こそがお前の信ずるものだとすれば、お前はコロラドの東にこそふさわしい。
GID00094726	お前の House との未来には二つの道がある。部族達が Vegas を歩き…彼らの魂を砕いた道…
GID00094727	…もしくはロボット執事に映るお前の顔が、死んだカジノで微笑み続ける道。いずれにせよ未来は無い。
GID00094728	Vegas とは旧世界の亡霊で埋め尽くされた旧世界だ。その亡霊は生きる為に仕事を必要とする。
GID00094729	あのファミリーが居る理由、そこで熊が自分を見失い口ごもる理由がそれだ。まるでダンスだ、その目的など俺には分からない。
GID00094730	お前は壁を見て、そして中に居た。その中にあるものが俺を不安にさせる。
