GID99999990	// Fallout: New Vegas Japanese Language Data 
GID00050582	This is the last time I take your advice. I went to the bar at Gomorrah, like you said. I got piss drunk, kicked out after getting too friendly with the dancers, fell into the gutter and puked all over myself before being picked up by some MP's.
GID00050583	Next thing I know I'm waking up in the drunk tank two days later. Thanks for wasting my pass, jerk.
GID00050584	Private Daniels
GID00050585	The key to avoiding the artillery is to move from building-to-building up the northwest side of town toward the front gate. Stick to the high cover in the northeast corner of the two buildings, then make a bee line for the gate. The Boomers won't shoot at their own people, so stick to the fence until you make it to the gate. Also, I know there is an old train tunnel that enters the area from the south, but no one has ever come back out of there to say it is safe.
GID00050586	To: Private Humphreys
GID00050587	This has been the best 3-day pass yet. I learned my lesson early and ditched the casinos for the girls at Gomorrah. Now that is money well spent. You can't get that kind of service at Camp Golf.
GID00050588	Going to sleep now while it's daylight and head back out to Gomorrah tonight for one last hurrah.
GID00050589	Private Watkins
GID00050590	Dear Bravo Company,
GID00050591	Being transferred to the NCR Embassy on the Strip has been the greatest thing that has happened to me since joining the NCR. It's a pretty easy gig watching the troopers during the day and making sure they don't get in trouble and then we get to spend our free time hanging out at the bars and clubs, getting drunk and partying.
GID00050592	Wish you were here.
GID00050593	Private Seamer
GID00050594	Data Log #10.44.78
GID00050595	The Vault has been breached. There was not enough power to level Five!
GID00050596	God have mercy on our souls.
GID00050597	Dear Die-ary,
GID00050598	Good news Die-ary! I think it's finally starting to happen. Ok, so I do feel like, totally miserable (what else is new ha-ha-ha) and my skin is starting to peel off, but I'm pretty sure that is the first step. Oh, and my hair! I finally got it just the way I like it and now it starts coming out. Why does ghoulification have to be so unfair?
GID00050599	Dear Die-ary,
GID00050600	I've been in this shack for almost a week now. Nothing is happening. I'm so bored. And this shack is so hot. And it's totally ruining my hair. It's like, so hard to find dye this color in the wasteland. This sucks, I want to be a ghoul now. I hate all this waiting. Life, ugh, living is so overrated.
GID00050601	Dear Die-ary,
GID00050602	I'm so done being confined in this human body. So, today I moved in to the shack at the abandoned test site. There should be enough radiation there to turn me into a ghoul. All around me this world is bleak and dreadful; is it so wrong to want a body to match it? I wonder what color my skin will turn and if I'll be able to find a good shade of lipstick to go with it. Probably not. God, everything is so miserable.
GID00050603	Chomps Lewis complained that the replacement generator the NCR sent to Quarry Junction isn't working. No one at Quarry Junction has the skill to fix the problem.
GID00050605	X948KJ
GID00050606	L4IERU
GID00050607	ER32J7
GID00050608	Sgt. Platner volunteered to go outside today to take specific readings on the atmosphere. It seems the radiation has not spread this far. Since he was wearing his Power Armor, there was no threat to him from radiation, but if he had been exposed he would have had to be exiled. We don't have adequate decontamination facilities here.
GID00050609	SatCom Array NN-03d
GID00050610	1864.483dLNdeg
GID00050611	7682.328dLGdeg
GID00050612	I can't believe those bastards finally did it. Damn them all to hell. They finally let the A-Bombs fly. We were right in the middle of trying to pry the real story out of von Felden when we completely lost contact.
GID00050613	I have a feeling the research center was hit hard. I don't know why, just call it a gut feeling. It seems inconceivable that we were not targeted. I'm sure China will make up for that oversight real soon. Luckily, we had moved our families from outside into the facility the day before yesterday. We do not yet know if the fallout has reached this area.
GID00050614	RobcOS v.85
GID00050615	(C)2076 RobCo
GID00050616	========================
GID00050617	| User Log:
GID00050618	| >> Administrator (RobCoID 2398-H)
GID00050619	| >> New_Admin: FUCK YOU
GID00050620	| Welcome new user, FUCK YOU
GID00050621	| >> New_Targeting_Param:
GID00050622	| >>> FUCK YOU_userGroup
GID00050623	========================
GID00050624	SatCom Array NW-07c
GID00050625	1323.878dLNdeg
GID00050626	3498.100dLGdeg
GID00050627	What the hell is going on? We declare ourselves to be in full desertion from the Army and no longer under the government's command and what happens? Nothing. Something bad is coming down.
GID00050628	I finally replied to the outside world over our radio. I don't know why they never sent anyone here to see what was happening when we stopped responding to their transmissions.
GID00050629	It doesn't make any sense. Well, they'll come now. I declared ourselves seceded from the union. They remember Jefferson Davis. What will history say about me?
GID00050630	By killing the egghead, I seem to have confirmed my position as leader of the men. They follow me without question now. The interrogations invariably end up being executions.
GID00050631	Shellman held out the longest, but the end result was the same. Her arguments about her orders were a bit too specific to be completely made up. I'm getting a real bad feeling in my gut about how this is all going to end up. I don't even lie to myself anymore about my reasons for executing the scientists.
GID00050632	I tried again to speak to the colonel through the door, but he seems to have completely lost touch with reality. I broke down the door with several of the men just in time to watch him blow his head off. Right before he pulled the trigger he said he was sorry.
GID00050633	I killed a man today. I was interrogating Chief Scientist Anderson and he was giving me the full details of their inhuman experiments. He said his orders came from the government, but I didn't buy it. He started screaming about how he was following orders, how he was a military man, and I just shot him. I tell myself it was to keep him from causing a full mutiny among the men, but I'm not so sure.
GID00050634	Every time we get a report from higher up things get worse here. The war is going in a very bad direction and this place is about to go into full mutiny, with all the chaos that entails.
GID00050635	I stopped one of the men from executing a scientist today, and demanded that we interrogate them to find out what their orders were.
GID00050636	People are really starting to get antsy around here. I've had to break up three fights this week alone. If the lockdown continues for much longer, p-
GID00050637	Hold that thought, I've got what looks to be one of our patrols returning. Only one of them, though. There must've been trouble.
GID00050638	I, Roger Maxson, Captain, serial number 072389 have started this log because it doesn't look good for any of us, and I'd like for people to know what really happened here.
GID00050639	All hell broke loose when we finally discovered what those scientist bastards were up to. The Colonel has locked himself in his office and seems to be having some sort of breakdown.
GID00050640	The men are screaming for blood. They're looking to me for answers, and I'm not sure what to do. Someone has to do something, though, before this place sinks into an anarchistic bloodbath.
GID00050641	People are really starting to get antsy around here. I've had to break up three fights this week alone. If the lockdown continues for much longer, p-
GID00050642	Hold that thought, I've got Veronica and a stranger approaching the outer door. She's not scheduled back yet, but that's never stopped her before, I suppose...
GID00050643	People are really starting to get antsy around here. I've had to break up three fights this week alone. If the lockdown continues for much longer, p-
GID00050644	Hold that thought, I've got a stranger approaching the outer door. Might have to do a meet and greet.
GID00050645	Those gangsters at the Tops cheated me. I know it, they're cheats and liars and thieves, their games are rigged. I've lost every last cap, every NCR bill I had left. Those slot machines, you can never win. They're programmed to just make you lose lose lose. Their cards are marked so their dealers can cheat you, I promise you this. Invisible ink or something. And their roulette tables? Please, what a joke. The ball must be magnetic, and they can tell it to land wherever they want. The people that do win there are plants, employees. There's no way I could have lost like that unless they were cheating, no way. No way.
GID00050646	Those fancy suits can't buy them class, they're just a bunch of damn con men. They've taken everything from me. I have nothing left. Nothing...
GID00050647	What am I going to do? I was supposed to win big here, this is where dreams happen. People told me I could make a fortune here, I just had to have the caps, and I could win myself a new future, now it's all gone, all gone...
GID00050648	A few of our best men headed out around the same time as the patrols without my knowing about it. When I asked the Elder, he said they were on an important mission. Too important to tell his Chief of Security about? Something's up...
GID00050649	Dear Tracy,
GID00050650	Things have been going well for me here in Vegas. I've had pretty decent luck at the tables lately and have been able to almost break even. I'm going to hit the roulette tables again tomorrow - I'm going to win big this time, real big. I can feel it.
GID00050651	Wish me luck!
GID00050652	Mark
GID00050653	Still no word from the missing patrols. I was beginning to get my hopes up that the Elder was close to ending the lockdown when they were sent out, but now...
GID00050654	Bruce,
GID00050655	I think it's time we see other people. We're just not a good fit anymore. Besides, I met this amazing and rich guy at The Ultra-Luxe last night. He's a real winner, not a dirty farmhand like yourself.
GID00050656	I never want to see you again.
GID00050657	Lacy
GID00050658	Nicole,
GID00050659	All my years of hard work have finally paid off. I hit the jackpot last night over at The Tops! I'll have to use a lot of the money to pay off some of the debts I've accrued over the years, but there is plenty left over to live well for the rest of our lives. I told you it'd happen!
GID00050660	See you soon!
GID00050661	Ralph
GID00050662	Dear Diary,
GID00050663	The animals, they are evil. They tried to eat me in my sleep. They want the farm for themselves. Now that Mom and Dad are gone they want the farm for themselves. They are plotting against me, plotting to eat me. They are becoming ghouls like my parents and they want to eat me like my parents did. Too many of them to kill them all. I know what I'll do, I'll burn the house down around me, then the animals can't eat me because there will be nothing left for them to eat!
GID00050664	The system has detected flooding on the third floor. All doors to the third floor have been automatically sealed.
GID00050665	Hey Mom!
GID00050666	I have some good news and some bad news. The good news is that I didn't lose all my money on the 'silly gambling games' as you call them. The bad news is that I lost all my money on one of the girls at Gomorrah. You would have liked her though, she was a real classy lady. Well, since there's nothing left for me here and I'm all out of caps, I'll be heading home soon.
GID00050667	Love you!
GID00050668	Dennis
GID00050669	Dear Diary,
GID00050670	I hate being all alone, I want my Mom and Dad back, but I can't have them back because I killed them. I didn't want to kill them but I had to kill them, otherwise they would have eaten me. I hope the animals don't eat me. Can animals become ghouls?
GID00050671	RobcOS v.85
GID00050672	(C)2076 RobCo
GID00050673	========================
GID00050674	| User Log:
GID00050675	| >> Administrator (RobCoID 2398-H)
GID00050676	| >> New_Admin: Outcast
GID00050677	| Welcome new user, Outcast
GID00050678	| >> New_Targeting_Param:
GID00050679	| >>> Outcast_userGroup
GID00050680	========================
GID00050681	Billy, don't be mad, but I lost all our savings at The Tops last night. It's not my fault, I was on a hot streak and was up 2000 caps, but then I had a run of bad luck and lost it all. I'm going to go see if I can scrounge up a few caps and try to get it all back. Please don't hate me.
GID00050682	Sue
GID00050683	Dear Diary,
GID00050684	I took a chance today and left the animals alone to go look for Mom and Dad. I found them in that camp, they had become horrible feral ghouls! I didn't know what to do, they came at me so fast. Oh god what have I done...
GID00050685	Dear Edna,
GID00050686	Lost all our money at the casinos. Send more ASAP. Will get it all back. Trust me.
GID00050687	Lenny
GID00050688	Dear Diary,
GID00050689	Mom and Dad went into the NCR camp nearby to trade for supplies but they haven't come back yet. I hope nothing bad has happened to them.
GID00050690	Isaac,
GID00050691	I need to increase the number of weapons and crates of ammunition from our previous arrangement. Things might heat up with Caesar's Legion again and we'd like to be prepared. We need to increase the number of weapons by 25% and ammunition by 50%.
GID00050692	-Contreras
GID00050693	Manny Vargas mentioned that there is another sniper named Boone who works in the dinosaur mouth at night, and whose wife went missing recently.
GID00050694	Kingdom: Animalia
GID00050695	Phylum: Arthropoda
GID00050696	Subphylum: Crustacea/Chelicerata???
GID00050697	Class: Merostomata / Malacostraca / ???
GID00050698	Order: ???
GID00050699	Family: ???
GID00050700	Genus: ???
GID00050701	After going to enormous lengths to procure DNA samples of hypothesized forebears, we cannot explain why ancestry evidence is present from two vastly different creatures; the Limulus polyphemus (horseshoe crab) and the Callinectes sapidus (blue crab). It's obvious that a mutation occurred, giving this creature bipedal movement and massive growth, but I cannot explain the presence of multiple subphylum markers in DNA/RNA. Given their mystifying origins, I have decided the species deserves its own classification, and have thus dubbed them "Scylla Serrata Horrendus." They can often be found in sewers and caves and should be considered hostile and very dangerous, as their chitnous shell provides excellent resistance to both firearms and hand-held weapons. They are disgusting creatures, and I cannot fathom their popularity as a food source among the citizens of the Wasteland.
GID00050702	To Whom It May Concern (You!),
GID00050703	We got some pretty good stuff from the last raid, and unlike last time, I don't want any incidents. The only logical conclusion was to hide everything throughout this room. If you can read this, you have my permission to use any items you can find.
GID00050704	Stuff I hid:
GID00050705	1 Missile Launcher
GID00050706	3 Missiles
GID00050707	3 Bricks of C4
GID00050708	5 Frag Grenades
GID00050709	1 Super Stimpak
GID00050710	Various Ammo
GID00050711	Your Benevolent Supreme Overlord,
GID00050712	Tabitha
GID00050719	What does it mean? Why was there a blue star under my bottle cap? Are the Red's behind this? Is this part of their mind control? They must be making me see things now, things that shouldn't be there. The star shouldn't be there, why do I see a star? It won't go away. No matter how long I close my eyes it won't go away. I want the star to go away!
GID00050720	I saw one of the guys in the mess hall pull a bottle cap off a Sunset Sarsaparilla and then run to his room. I knew he was hiding something so I broke into his room when he wasn't there and saw the bottle cap. It had a blue star underneath it. I think he's been marked for something but I can't figure out what. All I know is I want that bottle cap.
GID00050733	Warning! Current coordinates violate safety protocols! Please confirm.
GID00050747	Mycological Characteristics:
GID00050748	Kingdom= Fungi
GID00050749	Phylum= Basidiomycota
GID00050750	Genus= Ustilago
GID00050751	Species= U. Noslen
GID00050760	Camp Searchlight Quartermaster's Log
GID00050761	Entry #2257
GID00050762	During my off duty hours I decided to investigate the trade route being used to bring the supplies to the camp. I met a traveler on the road and asked him if he had seen any NCR supplies bound for Camp Searchlight. He told me he had seen some NCR crates being moved somewhere outside of Nipton but didn't know where they were being taken. He also mentioned that the men with the supplies didn't look like NCR soldiers. Next time I have enough time off I'll have to make my way to Nipton to see if anyone there knows where the supplies are.
GID00050763	Camp Searchlight Quartermaster's Log
GID00050764	Entry #1836
GID00050765	Supplies being shipped to the camp recently are lower than usual. I asked the Comm Officer if there were any problems with communications and he insisted that everything was fine. I contacted our supply base and was simply told that all inventory requests were being filled and that every item on my request list had been shipped to the camp. Either I'm being lied to or someone is intercepting my shipments. I'll have to look into this matter further.
GID00050766	This holotape contains a list a patrol reports dating back the last few months. Aside from an incident where an NCR patrol was wiped out by one of its own grenades - the result of trooper negligence - the reports are otherwise unremarkable.
GID00050767	sjadk984b tngohit we actatk the armory, fkds9 kdsj94 lksd fnlilay get the d94k we need to win jnkfd985n dkjf4oite98ns.94nks lkjdf94hs nb498fnsk sohw them polutpaoin control!
GID00050768	Notice to all Good Men and Women seeking Lawful Bounties in the Capital Wastes:
GID00050769	Let it be known that the murderous person known as JUNDERS PLUNKETT, of fair complexion, average height, and missing one good eyeball, is offered for bounty, either DEAD OR ALIVE, in the sum of 1,000 caps or similar compensation of expended equipment and/or medical expense.
GID00050770	JUNDERS PLUNKETT was last seen committing theft and murder in the township of Cantebury Commons. The apprehending person should exercise special caution, as the bountied personage is noted for an uncommon aptitude with small, concealable blades.
GID00050771	After Action for Incident FS-87,
GID00050772	Victims include 4 NCR Militiamen - squad was most likely on an unregistered patrol as they were not being observed until after the attack. Assailants believed to be raiders (likely Great Khans) with hunting dogs (two dog corpses were left in the scuffle - tracks suggest as many as a dozen in the attacking pack).
GID00050773	Threat Assessment: Trivial. Great Khans with dogs present virtually no matter of trouble. Incident likely caused by unskilled NCR patrolmen failing to radio us for an eyes-on backup.
GID00050774	Radioed HQ with report at 12:40, received Hanlon's confirmation at 12:42 that he received the details.
GID00050775	The cells are still replicating normally. No mutation. Thank God. If whatever's out there could penetrate this Vault, I can't even begin to imagine what the Overseer would do.
GID00050776	Bob
GID00050777	Squad CG554-2 has shown good proficiency with explosive weapons, and has readily demonstrated the proper tactical uses of said weaponry. Based on this evaluation, full field certification is recommended.
GID00050778	Final Analysis: Excellent
GID00050779	Rosie
GID00050780	Billy,
GID00050781	I'm sorry I stole it. You deserve to have it back. Remember the old scrapyard, north of the Bethesda ruins? Look in the burned out bus in the northwest corner. Near an old red boxcar.
GID00050782	Tell Loreen I still love her, and I'm sorry for everything. I hope somebody finds this before the buzzards tear it to pieces.
GID00050783	Your loving brother,
GID00050784	John
GID00050785	Dave
GID00050786	Security Log:
GID00050787	Two more reports of Mirelurk noise from the bow section. There isn't a damn thing that can be done about it. As soon as we clean out one nest, another moves in. I just wish everyone would stop bitching about it.
GID00050788	Railing on the flight deck is still broken. Problem has been referred to the council.
GID00050789	Brock got in a fight with that Sister character. If it happens again, I'm going to have to kick Sister off the ship.
GID00050790	Caught James Hargrave stealing food at Gary's Galley. Tammy paid the fine, although she blistered my ears the whole time.
GID00050791	For immediate release:
GID00050792	Due to the unfortunate demise of one of the security personal, we have an opening on the Rivet City Security Force. Qualified applicants must know how to fire a gun without shooting themselves in the ass. Furthermore, all applicants must be Rivet City citizens in good standing. The pay is free food. Anyone interested should see the Security Chief.
GID00050800	Congratulations on receiving your new DCTA Standard-Issue Laser Pistol!
GID00050801	Please take a few minutes to go over the guidelines posted in the DCTA Employee Handbook; Section 28.1.1.b, and reprinted below for your convenience.
GID00050802	Section 28.1.1.b - Proper Laser Pistol Usage
GID00050803	It should be noted that all DCTA property should be handled with the utmost care, and used only when necessary. Maintaining personal safety during a Communist attack is a good example of proper usage of your standard issue laser pistol. However, rodent population control is an inappropriate use and subject to disciplinary action, as noted in Section 11.3.5.c
GID00050804	Section 28.1.1.b.1 - Maintaining Safe Conditions With the Laser Pistol
GID00050805	Using this laser pistol in the DCTA Metro facility can be beneficial in many ways, but the operator must observe his or her surroundings before deciding to fire. The subway utility pipes often serve as conduit to transport highly flammable gasses. Firing the laser pistol in the presence of a gas leak could cause an undesired explosion and/or severe personal injury.
GID00050806	Section 28.1.1.b.2 - Operating the Laser Pistol Within Proper Specifications
GID00050807	It is required that all DCTA Employees keep the laser pistol pulse energy, length and repetition rate within the specifications diagrammed in the Laser Pistol User's Manual. Failure to do so could result in severe reprimands from the DCTA Regulatory Committee as well as serious personal injury.
GID00050808	From: Alan Dalton
GID00050809	To: Dobson O'Gill
GID00050810	Subject: RobCo
GID00050811	Dobs,
GID00050812	Jenny said your brother might know something about these RobCo guys that are kicking our asses on the trading floor. You heard anything?
GID00050813	Alan
GID00050814	PS: The wife's away this weekend and Jenny's busy. Why don't you bring over the rubber sheets and the souveneir elephant-foot trash can and remind me what I've been missing? ;)
GID00050815	I've noticed one of the lights flickering past the door in the Reds' hallway. I believe it to be morose code, from what I can tell it's an S.O.S.
GID00050816	From: Jenny DeSoto
GID00050817	To: Dobson O'Gill
GID00050818	Subject: This weekend
GID00050819	Hey sexy,
GID00050820	I just fed Alan a line about having to play the Loch Ness Monster in a play this weekend, so I'm free Friday night. Want me to bring the stovepipe and the souveneir moon rocks? :-*
GID00050821	-Jenny
GID00050822	I've been reading the bulletin boards for months now; I believe we have a spy among us, one of the Reds pretending to be a Blue. They are using the bulletin boards to communicate; I believe they want me to see it.
GID00050823	You're standing in the dusty market square of a quiet town. Many of the shops and homes lie abandoned, and the citzens that can be seen speak in hushed voices, casting furtive glances at the darkened skyline in the distant north. The ringing of an anvil breaks the silence regularly, where a mustachioed blacksmith bends over his work in a nearby tent.
GID00050824	The blacksmith is here, working.
GID00050825	A priest is here, drinking.
GID00050826	From: Jenny DeSoto
GID00050827	To: Alan Dalton
GID00050828	Subject: RE: RobCo
GID00050829	Beats me, Alan. I tried to check their SEC filing information, but the whole company's like a maze. I can't even tell who's in charge. I e-mailed Dobson about it, his brother's a private investigator who does a lot of corporate stuff. Maybe he'll have an answer.
GID00050830	-Jenny
GID00050831	PS: Sorry, babe, I can't this weekend. My church choir is doing a musical theater retelling of the life of St. Columba, and I have to work the Loch Ness Monster puppet.
GID00050832	From: Alan Dalton
GID00050833	To: Jenny DeSoto
GID00050834	Subject: RobCo
GID00050835	Jenny,
GID00050836	What the hell is up with these guys? They've been coming after our market share like they've got something to prove. No, strike that, this feels personal. Did Mr. H. run over RobCo's dog or something?
GID00050837	Alan
GID00050838	P.S. My wife's out of town for the weekend. Why don't you come over after work Friday? Bring the accordion and the riding crop. ;)
GID00050839	They've all turned against us, haven't they? Cindy-Lou is right. I've had no choice. May god forgive me for what I've done. All my employees, all those people I thought loyal friends...
GID00050840	Was I wrong? Am I crazy? I've scattered this journal across all the terminals in the office, just in case. They won't take me without a fight.
GID00050841	As soon as I finish this entry, I'm activating the security systems. If you're reading this and you're American, GOD BLESS THE USA! If you're reading this and you're my brother, SEE YOU IN HELL!
GID00050842	-Alexander House
GID00050843	Self-destruct sequence initiated. Please exit the bunker in a calm, orderly fashion.
GID00050844	Cindy-Lou can no longer save me.
GID00050845	What's shaking, my cool bro!
GID00050846	You'll be happy to know that our vault is packed and coasting along! Even with those legionnaires bad news we still get plenty of NCR squares down here. They are all chirpy and don't appear to mind that Cesar is crusin' for a bruisin' all over the place. Maybe the NCR is stronger than we thought, uh? Don't know... you think we can trust them over Mr. House?
GID00050847	I still feel all clutched over what he did to our home! I mean, yeah it is good that we got to keep part of our vault but I can't shake the thought that one of these days he'll just push me out into the open - once he does not need us any more. I tell you, we should have never accepted his challenge. That shuckster cheated us, I am sure!
GID00050848	Anyway, you've heard all of that before and I just wanted to bring you a smile! Cheer up, buttercup! I miss you!
GID00050849	Sarah.
GID00050850	Nevertheless nevertheless nevertheless nevertheless nevertheless nevertheless nevertheless nevertheless nevertheless nevertheless nevertheless nevertheless nevertheless nevertheless nevertheless nevertheless nevertheless nevertheless nevertheless nevertheless nevertheless nevertheless nevertheless nevertheless nevertheless nevertheless nevertheless nevertheless nevertheless nevertheless nevertheless nevertheless nevertheless nevertheless nevertheless nevertheless nevertheless nevertheless nevertheless nevertheless nevertheless nevertheless nevertheless nevertheless nevertheless nevertheless nevertheless nevertheless nevertheless nevertheless nevertheless nevertheless nevertheless nevertheless nevertheless nevertheless nevertheless nevertheless nevertheless nevertheless nevertheless nevertheless nevertheless nevertheless nevertheless nevertheless nevertheless nevertheless nevertheless nevertheless nevertheless nevertheless nevertheless nevertheless nevertheless nevertheless nevertheless nevertheless nevertheless nevertheless nevertheless nevertheless nevertheless nevertheless nevertheless nevertheless nevertheless nevertheless nevertheless nevertheless
GID00050851	No more haircuts no more trims. They can use it to steal your thought energy with their eyes. I have a special hat that stops them, though. Special hat and special shotgun.
GID00050852	Father, why have you stopped talking to me? You always loved him best, didn't you?
GID00050853	Things are finally looking up! I got both Gutsies up and running, and this terminal working too so I can keep a regular journal!
GID00050854	Fixed up a terminal for Mayor Steyn too, so he can run his numbers, and got a free turn with Rose as payment! Dare I say: Yeah!
GID00050855	All I need now is for a new gal to come to Nipton, one who doesn't know anything about me. If I can get to her and show her my Gutsies before anyone else can turn her against me, she'll be impressed and that'll do it. It *has* to do it. It's not like every man out there can fix up a robot. I'll tell her she'd never have to do housework, that'd be the clincher. It would be so nice not to have to pay Rosie.
GID00050856	This writing stuff is harder that I thought. I'd better stop here.
GID00050857	p.s.
GID00050858	For maximum impact, only show one Gutsy to gal, let admiration take hold, *then* reveal second Gutsy.
GID00050859	Camp Guardian Daily Log
GID00050860	Sgt. Banner Reporting
GID00050861	Day 7
GID00050862	Okay, we're making good headway cleaning up the paths. With only the 12 of us, I'm amazed we've moved this much rock in such a short time. Kale and I made it to the top yesterday. The survey team was right. Guardian Peak has one hell of a view, but we still have a lot of work ahead of us. I sent our runner to Bravo to request a radio from McCarran. There isn't much point in having an overwatch camp here if it takes us at least an hour to sprint to Bravo to report a Legion Assault.
GID00050863	Matsumoto cornered me in the hall like a wild animal today! Kept asking if I was all right, but I see the lies bubbling in his throat behind that sussurating smile. He knows. He must know. Has my brother gotten to him, too? Have to talk to Cindy-Lou, she always knows what to do.
GID00050864	It's worse than I feared. Henderson sent a 10-point memo outlining the benefits of mechanization and automation. As if I wouldn't know he's been plotting with my half-brother the entire time! I knew he was a weasel-dick traitor from the moment I laid eyes on him. Only one thing to do. One thing, and the company - my father's LEGACY - is safe forever. Cindy-Lou will bring him to me, and then I'll make an example. The Bastard will learn why you don't cross the House.
GID00050874	I'm beginning to mistrust Henderson. I think he's conspiring with my bastard half-brother to seize the company. I built this company, dammit! I won't be ousted by some Johnny-come-lately fancy college man with his robots and his degrees. I've asked Cindy-Lou to keep an eye on him, to monitor his e-mail for suspicious activity.
GID00050875	Lieutenant Hayes,
GID00050876	You and your men are ordered to secure the area around Primm in preparation for the assault on the prison. Recon indicates that the powder gangers are lax in their defenses and should quickly fall to a surprise assault. In the unlikely event that the attack fails, you are to hold position near Primm and await further instructions.
GID00050877	Major Gerard
GID00050879	As the years roll on, I find myself missing Father's advice more and more. I wonder if he would be proud of the decisions I've made - but no, such second-guessing does me no good. I won't be weighed down by the past, and I won't waste energy on ancient family history, especially when that history isn't really family at all.
GID00050881	From: Cindy-Lou Kreb (Human Resources)
GID00050882	To: All Personnel
GID00050883	Subject: SECURITY UPDATE VERY URGENT
GID00050884	Hello fellow H&H employees!
GID00050885	Mr. H has asked me to pass on the details of our new security systems. This is very important, so please read it and confirm via e-mail that you understand the procedures!
GID00050886	1) Automated heavy turrets have been installed in both cubicle areas, the central catwalk, and outside Mr. H's office. YOU MUST HAVE YOUR ID PASS ON YOU at all times, or the turrets will open fire, and we certainly don't want that, do we? :-) Remember, no sudden movements until you hear the "click!" That means the turret has recognized your ID signature and you're safe to pass!
GID00050887	2) Employees must submit at least one of the following on the first payday of each month: one vial of blood, 20 nail clippings (toenail or fingernail is fine, but *NOT* a mix of both), one lock of hair, or a 5 square centimeter skin sample. These samples will be retained for monitoring purposes.
GID00050888	3) Any employee seen to be cohabitating, colluding, or cogitating with any of the following groups will be terminated immediately: foreigners, Masons, carpenters, Tragic players, illegal aliens, extraterrestrials or the Flemish.
GID00050889	4) If you see Mr. H in the halls, DO NOT make eye contact. Making eye contact with Mr. H will be seen as an attempt to steal his thought energy and will be grounds for immediate dismissal. Yes, even if Mr. H is wearing his special hat.
GID00050890	Thank you all for your patience with our little reorganization. Now, get out there and make the best gosh-darn tools in the West!
GID00050891	Cindy-Lou Kreb
GID00050892	H&H Tools Human Resources Department
GID00050893	Maintenance ->
GID00050894	The chassis are easily opened, allowing the weapon to be serviced in the field. Purified water and a clean cloth can be used to wash mirrored and glass components, slowing wear on the weapon. The weapon can also overheat after a period of intense use. This can be counteracted by submerging the barrel of the weapon in water, which helps cool heat sinks located beneath the chassis shell in that area.
GID00050895	This recipe allows you to make Ruby's Spicy Casserole.
GID00050896	From: Dobson O'Gill
GID00050897	To: Jack Maynard
GID00050898	Subject: RE: What the Jumping Monkey Fuck?
GID00050899	Are you out of your mind? You think they aren't monitoring e-mails? Don't send that seditious shit my way!
GID00050900	-Dob
GID00050901	Field Operation ->
GID00050902	A fully charged cell will discharge 20 bolts from a pistol, and 12 shots from the rifle model. Recoil is negligible compared to ballistic weapons, so long range combat requires less marksmanship ability of the soldier.
GID00050914	Mr. Petersen,
GID00050915	If you want to see your wife alive again, bring the cash in small unmarked bills to the Bison Steve on Tuesday.
GID00050916	From: Jack Maynard
GID00050917	To: Dobson O'Gill
GID00050918	Subject: What the Jumping Monkey Fuck?
GID00050919	Dob,
