GID99999990	// Fallout: New Vegas Japanese Language Data 
GID00102317	1,「Battling Ignorance」は「更なる育成、更なる決心」と「更なる」という、しばしばジャンルで見受けられるありふれたネガティブな態度からのナイスな変化をもたらす印象的なボーカルがある。このトラックは途方もないFreetechとPromoの特徴的な始終捻じれた感のあるメロディが170bpmで演奏される。特にお勧めの曲だ。
GID00102318	2,「Always Futile」は、再び170bpm気味にPromoの普段のスタイルである、幸せなFreetechを偲ばせる崩壊をテーマとしたミュージックボックス(誰だも思い出せるだろう?)を破壊している。尋常でない女性ボーカルが特殊な次元を加えているが、私には彼女が何を不満に思っているのかさっぱりわからない。一方、ドラムは普段どおりの重さを保っているため、円熟した対立項を作り上げている。
GID00102319	9/10
GID00102320	マドックスがこの一件で正しいとは思えない。バークと彼女のクルーを復讐の為にVault 40へ送るなど今まで聞いた中で一番バカげたアイデアだ。私が生まれる以前からVault間で緊張が高まっていたのは知っている。だが彼らと戦争を行うだなんて狂ってるとしか思えない。それにしても彼が私をパラノイアと呼ぶなどとどういうことなんだ? 私はただVaultの安全を考えているだけだ。彼は迷信と悪意に基づく酷い戦争を遂行しようとしている。私はあの囚人が話した物語を一秒たりとも信じたことはない。彼はただマドックスが聞きたがっていることを話しただけなのだ。彼は長い間、ウェイストエランドで過したようにしか見えない。彼の全人生の中でVaultで暮らしたことなどないだろう。非常に良くない流れが今起きている。そしてそれに対処するための活動的な人員が非常に不足しているのだ。
GID00102321	'78年2月4日
GID00102322	ビジターセンターの中ではこの部屋が一番安全なようだし、今からここを新しい家としよう。寝台の上のマンティスどもは死んでいるし、残りの連中に悩まされることもないはずだ。なんとか受付のストレージのキーを掘り起こしたことで多くの物資を発見できたし、少なくとも数週間は回収作業に出かけなくても問題なさそうだ。明日はその中で一番いいものをここまで引き上げるとしよう。今は少しばかり休息が必要だ。
GID00102323	'78年4月10日
GID00102324	昨晩、力ずくで侵入を試みた形跡がある。罠とバリケードを倍に増やしておいた。戦いには慣れていないので可能なら私には襲うような価値がないと侵入者に納得させられれば良いのだが。
GID00102325	'78年4月19日
GID00102326	侵入者は知性のあるスーパーミュータントだと判明した。彼らのリーダーとの短い口論の後で私たちはこの場所を共有することで合意した。誰かが死ぬ前に私はなんとか爆発物の信管を抜くことが出来たが、彼らの偵察兵の2,3人は私にうんざりしているようだ。もっとも誰一人私を物理的に傷つけるような試みはしていない。
GID00102327	どれだけこのミュータントたちを信頼できるのかは確信が持てないが、どちらにせよ私にはそれほど選択肢がなさそうだ。
GID00102328	'78年5月22日
GID00102329	このミュータントたちが姿を現したときの互いの第一印象にも関わらず事態はとても良い方向へと進んでいる。
GID00102330	彼らの一団はHELIOSでマギーを失った数年来の悲しみから私の注意を逸らしてくれる。
GID00102331	彼らは、私が信じてきたよりも遥かに文明的だった。私の爆発物、工学のスキルと彼らの重火器と機械の知識、私たちには互いに共有すべきものが沢山あるように思える。
GID00102332	彼らの最近の新人FabrieはGreat Warの以前は武器のデザイナーをしていたらしく既に私を手伝って数点の新しい武器改造の青写真を設計するのを手伝ってくれたのだ。
GID00102333	'78年6月11日
GID00102334	私はこの辺りの修理屋としての役割を割り当てられたようだ。とにかく狩りをして回るよりは私に合っている。コエックと仲間たちは自らを「Headbangerz」と名乗り始めて、私は良く彼らに養われている。
GID00102335	'78年6月16日
GID00102336	数人の間抜けなミュータントが仲間に加わろうと今日現れた。私は彼らが参加を許可して負債になるのではと心配していたが、どうやらHeadbangerzは賢いグループのようで連中を追い払ったようだ。
GID00102337	'78年6月19日
GID00102338	昨晩、あの連中が大勢を引き連れて戻ってきた。私たちに仲間に入るか、さもなくば更なる人員を引き連れてこの場所を強奪すると言って来た。私たちは防衛の準備を進めてきたが、今のところ攻撃の兆候は見られない。
GID00102339	Fabrieは私に隠れているよう勧め、私がミュータント同士の乱闘では役に立たないと言う。自分の年齢さえ把握していない私にそれが出来るとは思えない。他の人々が生きるためにリスクを負っているときに隠れているなど私のスタイルではないのだ。
GID00102340	21/09/2281 15.36
GID00102341	USER: Unknown:
GID00102342	おぉ、わぁ! 私は過去から来た死人だ… 私の家族は爆発に巻き込まれて細かな小片へと変わって皆死んだし、私は自分自身の棺を築き上げる手伝いをしたんだ…
GID00102343	ハハッ、嫌な野郎だ。
GID00102344	私たちは再び君の助力が必要になった。
GID00102345	北のファイアゲッコーたちは通常よりも大きくなり現れるようになり、NCRはその件に関わるつもりがないらしい。君には部隊を編成し、巣を探し出して殲滅してもらいたいのだ。もし興味があるのならば明日の午前9時、バイソンに来てくれ、その場で支払いに関する契約をまとめようじゃないか。
GID00102346	クソ、楽園すぎるだろ、あの医者はイカれてる。あいつはフェラルどもの脳みそを弄って治すとか言い出しやがった。既に1ダース以上は手に掛けてる。あいつがこれまで「治した」連中は、とてもじゃないが友好的じゃない、連中はあいつの言うことしか聞かないんだ。思うにあいつはある種の軍隊を作ろうとしてるんだ、あいつは今、手術の志願者となることを俺たちに求めてる。あいつの脳内じゃグール化のプロセスを戻せるとかなんとか考えてるみたいだ。俺はそんなもんになってねぇよ。
GID00102347	Vault 3にあった装備は全て食いつぶしちまったらしい。くそ、あの子猫ども成長が早いな、ちょっとした訓練でマジな戦闘も出来るんだと示したんだ。今でも俺は若い連中にその頃のことを話している。俺たちの戦闘の中でも一番でかいヤツの話さ。
GID00102348	やっと最後のドアをぶち破った、俺の技術で何とかできる範疇にあったようだ。それをするのに何年掛かったろうな? ふぅむ… もう何年経ったかなんてわからねぇな… とにかくそこは武器で一杯だったんだ。どんな理由があろうと、そんなことはどうでもいい、俺には酒が必要なんだ。この場所は素面じゃやっていけねえ。すげぇ臭ぇんだ。
GID00102349	ここらの兵士は他のギャングから贈られたある種のリストバンドを身に着けてる。そのDOD技術は着けた奴が死んでしばらくしたら戦利品を巻き込んで自爆するタイプのやつだったはずだ。俺は自分に厳しくするのは苦手だ。母ちゃんは俺の目が死んでるっていつも言ってたしな。
GID00102350	出口を発見したかもしれない。昨晩、最も隠密性の高い分隊を連れてアリの巣を偵察されてくれとOctaviusを説得した。ステルスは明らかに我々に有利に働いた。敵を静かに処分することで、巣の多くの部分を手におえない大群に警戒されることなく通り抜けられたのだ。
GID00102351	スコットがレンガ塀の変わった部分を指摘するまで行き止まりにあたったように思えた。都市の郊外にある店の基部を発見したようだ。
GID00102352	我々が今すべきは防衛線を設置し、通り抜けるための道を爆破して作ることだ。幸いにも作業を行うのに十分すぎるほどの爆発物がある。
GID00102353	スティーブ--
GID00102354	お前が戻るまで待てと言ってたのはわかってる、だけどあのRoachの野郎は放送を続けていて人々は傷つきながら待ち続けている。ヴァイパーズはこのエリアに襲撃し続けてるし、また来るのも時間の問題なんだ。拠点の防衛に志願者が居ないか聞いてはみたが誰も後衛には付きたくないんだ。我々はSunset Sass HQから北にあるFreetech放送局の方へと向かっている。怒らないでほしい。お前がこれを読みますように、そして放送のある場所で再会できますように。
GID00102355	兄弟より、ジュール
GID00102356	4月27日:
GID00102357	Lower Eastの掘削が完了した。このエリアの目的が正確になんであるかは判断できないが、大量のフェラルたちが既に古いユーティリティパイプを通ってアクセスを試みている。そのチャンバーを外側を封鎖するため、数人の労働者を送り込んでいる。治療の終わっていない残りのフェラルたちは古いクリニックに閉じ込めておいた。後でそれらをどう利用するのか決めなければな。
GID00102358	数箇所、下に続くドアが未だロックされたままだ。当面、その場所はフェラルたちが好む有毒な廃棄物の安全な保管場所として使うことになるだろう。どんな樽だろうと置いておくとフェラルたちが引き裂いて内容物を撒き散らしてしまうのだ。
GID00102359	4月29日:
GID00102360	些細な問題が山積みだ。Butchの治療はあまり芳しくない。実際、彼は恒常的に凶暴化している。今、モニターの中で彼は壁を叩き破ろうと試みているのが見て取れる。地下の放射線の影響は事態を悪くする一方のようだ。
GID00102361	その上、私のMr.ハンディは機能低下の兆候を見せ始めている。2度に渡る一連の事故と失敗で私は危うく頭を切り離されるところだった。苛立たしい音声のループは言うまでもなく出力の問題だろう。充電装置まで戻して回路をチェックしてみなければならないな。Butchへの対処はその後だ。
GID00102362	送信日時: 21/12/80
GID00102363	From: アルバート・ペトロ大尉
GID00102364	モハビバンカー
GID00102365	To: リー・オリバー将軍
GID00102366	Camp McCarren
GID00102367	RE: Potential Candidates.
GID00102368	以下が興味深い人材の一覧となります:
GID00102369	Atkinson, Lala (兵卒)
GID00102370	直近の新兵。陸上競技のエキスパートで既に我々のトップ・スナイパー。
GID00102371	Bull, Arnold (軍曹)
GID00102372	あだ名をBulldozerといい、非常に力が強く、非常に高い痛覚への耐性と伝説的な殺害数の保持者。
GID00102373	Guerra, Wade (レンジャー、ベテラン)
GID00102374	もっとも知的で経験を積んでいるレンジャー。このエリアに配属された誰よりも地域に詳しい。
GID00102375	Hickman, Paul (兵卒)
GID00102376	異能者としては印象に残らないもののあらゆる聴覚のテストにおいて卓越した成績を残し、偵察兵としての可能性を証明した。
GID00102377	明日、朝一番に彼らをMcCarrenに送り出しましょう。
GID00102378	The Underground by Roach Part 6
GID00102379	2269: 西部Undergroundを解放する最後の試みの最中、Cobb少佐は巨大なレイクラークに追い詰められるものの、Masselingと呼ばれるデスクローにより救い出される。Masselingとその妻YennyはUndergroundへと向かい入れられた。
GID00102380	2270: 発電所Bの放射線がとても多くのグールを外部から引き寄せ、レイクラークたちを圧倒し始めた。
GID00102381	我々の代理指揮官が薬物の過剰投与によりある晩、息を引き取った。Hoff大佐が指揮を引き継ぐことになる。大佐の手により議会が召集される。Hoff、私、セキュリティチーフ Santana(父)、そしてDr.ファンクで構成される。
GID00102382	2271: テック・レイダーのDOD技術が一般市場に漏れ始める。小さなインプラントを利用したこの技術は、使用者と共にその全ての所有物を含めて爆発、あるいは崩壊する。大多数の人々が靴を奪うために背中を狙うこの世界では、とても実用性の高い技術だ。このような程度でも、我々の兵士や居住者はみな、オプションとして除去可能なバージョンを常に身に付けるようになった。
GID00102383	2272-2279: 今は亡き我々のスパイ(彼の名が明かされることはないだろう)によれば、Scowellは、Blaze(とりわけ粗暴なテック・レイダーのグール)にフェラルを従え、西部Undergroundで軍隊を組織することを命じたらしい。まもなくスケルトンクルーが組織され、居住セクター2(ゴーストタウンと呼んでいる)を襲撃し始めた。
GID00102384	地元のナイトストーカーたちの来襲は制御不能となり、我々の兵士、テック・レイダーを問わず攻撃し始めた。しばらくしてテック・レイダーは状況を自分たちの利点へと転換した、ナイトストーカーを手懐けることに成功し、Trapper's Passで彼らを肉の壁として利用し始めたのだ。
GID00102385	またエンクレイヴは新種の兵士として -The Tech Psycho- の研究を始めた。傷を負ったレイダーを同意なしにパワーアーマーへと堅く融合させたのだ。
GID00102386	これを受けて一新されたUnderground Trooper Trainingの制度は、一人の部外者が疲労により死亡したことで厳しいものだと証明された。それが変更されることはなかったが、選考過程が若干、洗練されていった。
GID00102387	軍事訓練クラスは全てのUnderground居住者に対する義務となる。
GID00102388	2280: Underground兵とテック・サイコの最初の遭遇は、Underground側の敗北に終わった。Yenny、Masselingのパートナーはこの戦闘で死亡した。
GID00102389	2282: 現在、そして…、さて、あなたも知ってのとおり…
GID00102390	こんにちは、ジョン、
GID00102391	君の理論は計算されていない。クライブ・ユニット3.1は君が働きすぎだと考えている。恐らく君のバッテリーはそのうち充電が必要になりそうだ。
GID00102392	君の親友、
GID00102393	ジェド。
GID00102394	最初はゲッコーで、今度はマンティスだって? 次は何だよ、リスか? 連中は将軍のオフィスの近くにできた割れ目から這い出てきてる。まだ小さな奴だけなのにそれでも俺たちの医師長のアンダースを殺しやがった。グレッグとルイスのチームが小火器と火炎放射器で一時的にやつらを押し留めている。良いニュースとしてはハーキンスが、掘削チームがもうすぐ地表まで届くんじゃないかと考えている点だ。ここから出られるかもしれない… クソ、なんだ… 別の爆発だと? 見に行かなければ。
GID00102395	送信日時: 19/08/2210
GID00102396	To: ベティ・ペリカン
GID00102397	Hyper-Test Labs
GID00102398	From: ジョニー・ライム
GID00102399	Location Unrecognised
GID00102400	RE: 電源喪失
GID00102401	くそっ、電源がイカレた。ドアが反応しない。外で戦闘が起きてるような音が聞こえる。壁の向こうで爆発している様子も分かる。助けが必要だ。最後の核分裂バッテリーはターミナルを起動させるのに使ってしまって、今ここに閉じ込めれられてる。バックアップを動かして、外部ドアをデフォルト状態にリセットしてみるつもりだ、運がよければまだ稼動しているはず。
GID00102402	データ復旧率 01%
GID00102403	xxxxxxxcgs xxxxxxxahlaa zxxxx .. 7snm ....CORRUPT DATA
GID00102404	基地がバーにリフォームされようとしていた間に、
GID00102406	CHARLIE 「これが最後の釘だ。」
GID00102407	MLIX 「そろそろか、俺は休む。」
GID00102408	CHARLIE: 「よし、細部に至るまで完璧だ。」
GID00102409	MILX (手を擦り): 「私はまだわかりません。なんでnail bedが必要なのか。」
GID00102410	CHARLIE 「言ったろ、私の不眠や頭痛に効くって。たぶん、飲む為にもね。」
GID00102411	MLIX 「アルコール消費量に心配するんなら、なんでバーに改装中の基地に最後の7時間を費やさなかった?」
GID00102415	MLIX: 「話してもいい?」
GID00102416	CHARLIE: 「ああ、いいよ」
GID00102417	MLIX: 「すげぇ、どうやって乗るの?」
GID00102421	CHARLIE 「どうだい?」
GID00102422	MLIX 「まじですげぇ痛い」
GID00102423	CHARLIE 「ほら、手伝ってやるよ。」
GID00102428	MLIX 「家に食べ物がないのは、私のせいでは無い。」
GID00102430	MLIX 「私はケーキになんか病みつきになっていない。」
GID00102431	CHARLIE 「うん、ほらみろ、君は今食べてるじゃないか。」
GID00102433	MLIX 「イェー、何日ぶりだろ。」
GID00102435	TONY 「だから、元気だったのかって。ワオ、感動したって言わなきゃな。」
GID00102436	MATT 「すげぇな、今パブに住み始めても、飲むことすら出来ない。」
GID00102437	TONY 「残念だな、グール野郎。」
GID00102438	STEVE 「イェーース、いいねこれ。誰がこの古い台を直したんだい?」
GID00102441	CHARLIE 「おい、俺はここ数時間、奴隷になっているんだ。」
GID00102464	最近、我々は若干の進展を得られた。エリアの記録にないある種のブラストドアを発見したのだ。ローカルターミナルは我々の侵入を拒んだが、見たところ正常に動作していないようだ。驚くべきことにまもなくドアは勝手に開き、中からはRADスーツに身を包んだ一団が探索に現れたのだ。Octiviusは"NCR"に発砲せよと命令を行い、我々は数秒のうちに彼らを殲滅したがブラストドアはすぐに落ちて閉じてしまった。兵士の数人は重武装で大半はレイダー集団のタトゥーと傷を備えていた。Octiviusが自分のものだと主張する巨大なスナイパーライフルの持ち主は、私の勘違いでなければ元スコルピオンズのはずだ。彼らがNCRだという根拠は何一つないが、誰なら多くのギャングを統合し、共に働かせることが出来るのかは謎である。
GID00102465	気分が悪い、罪悪感からではないが。脚を投げ出したい気分だ。
GID00102505	気付け薬:
GID00102506	3x ヌカ・コーラ
GID00102507	1x ジェット
GID00102508	1x ウォッカ
GID00102509	1x ハニーメスキートのさや
GID00102510	くそ、こんな古い砦でテレポートを試すって意味をもっと考えておくべきだった。途中で停電が起きる可能性に気づくべきだった。標準的な砦ならこれは起こらなかっただろうが、このローカルシステムは一列縦隊の転送しか許容できなかったのだ。我々は今、未知の砦でBixを失い、最初のグループからの残りは私とRothだけになってしまった。
GID00102511	我々がみな一緒に一通り回っていけば、最後にはどこかで彼を見つけられるとの確信はある。しかしRothは以前にもまして悩んでいるようだ。それが成るまでに我々は年をとり過ぎてしまうのではないかと。ダメだ。考えてる場合じゃない。Bixを見つけ出すんだ。
GID00102512	砦自体、文字通りのゴミ捨て場で90%立ち入れなかった。ガラクタになったドロイドの一つを修理してみたが、うまくいかなかった。時間の無駄遣いだった。
GID00102513	信じられないほどのツキだな。Rotsonがこの辺りにこういう場所があるのを確信してたのは知ってたが、マジか、どんなチャンスだよ? 放射線研究施設は爆弾のクレーターのすぐ隣にあって、偶然にしては皮肉めいたものを感じるな。瓦礫の山から覗く小さなサインだけが手がかりだったんだ。手早く小屋を建ててから障害物を取り除いた。何日も掘削した後でついに入口を発掘したんだ。
GID00102514	ウェイストランドでの完璧な避難所を見つけたと考えてたいたんだが。実際は、グールの楽園だった。沢山のベッドに医療設備、十分すぎる物資と俺達の需要に理想的なのに(むむむ、汚染されたスコッチ)。Rotsonは別の理由で腹を立ててたみたいだが。まぁ、俺たちが何をしようと奴が満足することはないけどな。
GID00102515	明らかに全てのレベルが放射線の研究の為に用意されているらしい。だがエリア全体が瓦礫に塞がれている。奴は俺たちにそれを何とかしろと言ってる。まずは朝飯を食わせろと言ってみたが、同意するまでにたっぷり1分は睨みつけてきやがった。
GID00102516	囚人への尋問は結局、2つの重要な事実をもたらした。そう、彼はVaultから来たのだ、しかもVault 40だ。この日が来るのは分かっていた。父は常にあのVault 40の蛆虫どもを信用するなと言っていた。そして奴らはついに宣戦布告をしてきたのだ。まさしく戦争だ。私は直接Vault 40へと向かうチームを編成し、奴らを空まで吹き飛ばしてやるつもりだ。バークが率いることに、フィリップスが抗議をした。最初は彼は自分が統率したいのだと思っていたが、彼は他者が関係していると考えているようだ。私は彼にパラノイアを患いつつあると話し、休みを取るべきだと言ってやった。
GID00102517	バークのクルーからの連絡は未だにない。私は士官見習いたちに高度戦闘の初期訓練を始めている。もっとも10代の若者を前線に置くと言う考えは私を憂鬱にさせる。その上、それが勤務表に3人付け足すだけだと言うことが、だ。マドックスは自信に満ちているようだ。彼は最近の前線で我々が如何に勇敢かという話を延々と続けている。最良の軍の精神を受け継いでるとか、ナンセンス。銃身を見下ろしている我々にとって何一ついいことはなさそうだ。
GID00102518	撤退させられた。あの時のことが忘れられねぇ。北でNCR、フィーンド、それに何だかわからねえUndergroundの奇形どもに挟まれて何も言えねえ状況だった。俺たちは水没したPoseidon Gas Station近くにある連中の放送局に目をつけてたんだ。押し込もうとしたんだがスナイパーどもに狙われて近寄れねえ。奴らの装備は俺たちよりも数段上なせいで、その上、噂によればあのオフィスは爆弾に耐えるような代物だとかいう話だ。奴らの鼻を明かすにはもっともっと火力が必要らしいな。
