GID99999990	// Fallout: New Vegas Japanese Language Data 
GID00032500	ウエスト一家の死体の首に骨まで到達する咬傷が残っていますが、妙なことに、シーツには血痕がありません。これだけの深い傷なら大量に出血したはずですが。傷の形状から、犯人は、よほど鋭い前歯か犬歯を持つ人間と推測されます。死体には、旧式のトレインヤードで見つかったものとよく似た、黒っぽい粉末が付着しています。
GID00032506	Charonが死にました!
GID00032508	ウエスト一家の死体の首に、骨まで到達する咬傷が残っていますが、妙なことに、シーツには血痕がありません。これだけの深い傷なら大量に出血したはずですが。傷の形状から、犯人は、よほど鋭い前歯か犬歯を持つ人間と推測されます。
GID00032510	このTampered Mailboxには爆弾が仕掛けられています。
GID00032512	何もしない。
GID00032513	トラップを解除してみる
GID00032514	ウエスト一家の死体の首に、骨まで到達する咬傷が残っていますが、妙なことに、シーツには血痕がありません。これだけの深い傷なら大量に出血したはずですが。
GID00032516	 ウエスト一家の死体の首に骨まで到達する咬傷が残っています。
GID00032518	家に帰れと言い足す
GID00032520	この男性は重度の感染状態のようです。不適切な治療では殺してしまうことになるかもしれません。治療しますか? (Medicine 40 以上必要)
GID00032522	何もしない
GID00032523	治療する。
GID00032524	スキルが足りないため、詳しい死因を特定できません。 (Medicine 30 以上必要)
GID00032526	V.A.T.S.(Vault-Tec社補助型標的補足システム)を起動すると画面が一時停止し、戦闘状況を分析してから、ターゲットの各部位をピンポイントで狙うことが可能です。
GID00032527	&-sUActnVats;を長押しするとゲームを一時停止し、ターゲットエリアをスキャンします。左右の矢印は画面外の脅威となる対象を示しています。
GID00032528	敵にズームするには、単にそれを選んで放す&-sUActnVats;。そしてその敵の各部位を狙える。
GID00032529	体の部位ごとに、攻撃がヒットする確率が表示されます。小さなゲージはターゲットの状態を表し、ゲージがゼロになると、その部位は重傷を負ったことになり、ターゲットの体に異変が生じます。脚部ならターゲットの動作が鈍くなって突撃してこなくなる、腕なら命中率が低下する、といった具合です。
GID00032530	近接武器や素手での戦闘時、攻撃を当てるにはより近くに寄る必要があります。近接武器とグレネードは共に「全身」攻撃になり特定の身体部分を指定することはできません。Melee WeaponsやUnarmedスキルが上がると、武器と特殊攻撃を使える能力を得ることができます。
GID00032531	体の部位を攻撃するたび、アクションポイントを消費します。基本的には、小型の武器のほうが、少ないアクションポイントで攻撃できます。また、攻撃できるターゲットは1体だけではありません。アクションポイントが残っているかぎり、いつでもターゲットを切り替えて攻撃が可能です。
GID00032532	Action Poinsを使い果たし、V.A.T.Sから抜ける用意ができたらなら、[%]を押してください。
GID00032534	コンパスマーカーが更新されました。
GID00032536	これはprivate Watsonのヘルメットだ。もしC4と起爆装置を持ってるなら大統領にちょっとしたプレゼントを作れます。(Explosives 50 以上必要)
GID00032538	何もしない。
GID00032539	ヘルメットにC4をセットする。
GID00032540	Vault-Tec社の限定版ボブルヘッドを見つけました!
GID00032541	「大胆になりたくば、安全な距離を保つべし」と台座に書かれています。
GID00032542	「Small Guns」スキルが10ポイント上昇しました。
GID00032544	Tabitha: おれ以外は誰も触るんじゃないぞ!
GID00032546	時限トラップ([%] 秒)として再武装しました。
GID00032548	核融合パルスチャージの組み込みに成功しました。テンペニータワーのMr.バークに報告してください。
GID00032550	タレットジェネレータのメンテナンスパネルを開けました。
GID00032552	ジェネレータを動作不能にする
GID00032553	なにもしない
GID00032554	Private Ackermanは散々痛めつけられ傷だらけになっている。彼はPrivate Gilbertと一緒に縛られているので、片方をほどけば二人とも自由にする事になる。
GID00032556	今は縛られたままにしておく。
GID00032557	拘束を解く。
GID00032560	イューの幸運のクマのおかげで、「Speech」スキルが10ポイント上昇しました。
GID00032562	このRangerが死んだのはそう前の事ではないようだ。このタワーの上で見張りをしていたスナイパーなのだろう。
GID00032564	CassはHand of Vengeanceパークを習得した。銃器ダメージにボーナス。
GID00032566	あなたはラジオに巧妙に細工をし、次に使う人のために、爆発物を仕掛けた。
GID00032568	戦前のテーマがハウスに追加されました
GID00032570	モーションセンサーのトラップを解除しました。
GID00032579	こんな状態だというのにPrivate Gilbertは押し黙ったまま反抗的な態度でいる。彼女はPrivate Ackermanと一緒に縛られているので、片方をほどけば二人とも自由にする事になる。
GID00032581	今は何もしない。
GID00032582	拘束を解く。
GID00032583	ワンダーミートが完成しました!
GID00032585	この女性は死にかけているようだ。あなたにも気づいていない。
GID00032587	走り、歩きの切り替え [%]
GID00032589	不発弾はまだ爆発していません。
GID00032591	Tabitha: あなたがなぜここに居るのか知っている!このarrayを乗っ取ろうとするのは自分が初めてだとでも思った!?じゃああなたの前に誰が来たか答えられる?
GID00032593	Richards医師は自分の診療所であなたが施術する権利を取消した。もはやどの患者にも施術することは出来ない。
GID00032595	このデバイスは武装しているように見え、いつ暴発してもおかしくありません。
GID00032596	(解除するには Explosives 35 以上、または Science 45 以上必要)
GID00032598	何もしない。
GID00032599	[Explosives/Science]充電を解除する
GID00032600	解除コードを入力する。
GID00032601	セットBで、すべての連続エンカウンターを完了しました:エンカウンター[%]でやり直します
GID00032603	「才徳を磨き、己の至らなさを知るべし」
GID00032605	セットAで、すべての連続エンカウンターを完了しました:エンカウンター[%]でやり直します
GID00032607	ボックスを開けると一連のブレーカーを見つけた。付近のターミナルに繋がっているようだ。ほとんどがパワーオフになっている。
GID00032609	何もしない。
GID00032610	電力を再供給する。
GID00032611	刃物で切り付けられた傷が複数見える。不適切な治療は彼を殺してしまうかもしれない。治療しますか?(Medicine 35 以上必要)
GID00032612	または、Med-X, ウイスキー, 手術用チューブを持っているならそれで治療する事も出来ます。
GID00032614	何もしない
GID00032615	medicineスキルで治療を試みる。
GID00032616	医療用品を使い治療する。
GID00032617	エレベーターのドアがスっと開いた。壁にフロアボタンがかすかに光っている。何階のボタンを押しますか?
GID00032619	何もしない。
GID00032620	1階 エントランス
GID00032621	2階 酸素リサイクルフロア
GID00032622	3階 食料生産フロア
GID00032623	4階 公共フロア
GID00032624	5階 害虫駆除フロア
GID00032625	Med-Xで痛み和らげ、メディカル・サポーターで脚を固定した。そして骨ノコギリで慎重に脚を切除し始めた。施術中、男の手が壊疽していることに気付いた。その手も同様に切除し、彼の命を救った。
GID00032627	血痕を調べたが、特に変わった様子はありません。何か別のもの、普通でないものへ目を向けるべきです。
GID00032629	「Medicine」スキルが十分に高いので、ライリーに適切な処置を施して、蘇生させられます。
GID00032631	ライリーを蘇生させる
GID00032632	何もしない。
GID00032633	エレベーターは動いていないようだ。そばのパネルを修理すれば作動するかもしれない。
GID00032635	何もしない。
GID00032636	修理する。
GID00032637	追加オブジェクティブ失敗:マイアラークを殺してしまいました。
GID00032639	Vault-Tec社補助型標的補足システム、通称V.A.T.S.へようこそ。
GID00032640	V.A.T.S.モードを起動すると、攻撃の命中率や、ターゲットの各部位の状態が表示されます。
GID00032641	[%]: ターゲットを攻撃する
GID00032642	[%]: 攻撃をキャンセルする
GID00032643	[%]: 行動を承認する
GID00032644	左右の矢印を左クリックすると、ターゲットが切り替わります。
GID00032645	攻撃できる回数は、アクションポイントの残量によって決定されます。
GID00032649	Tough Guyパークを獲得した
GID00032651	"神が見放したこのラジオが未だに動かない。クソ、私は偵察兵だ、電気技術者じゃない。砂が入ったかなんかだろう。結局あの気狂い嵐は人々を遠ざけておくのに適している。もし他の人々が常に出入りしていたならこの場所はセーフハウスたり得ない。再び別の場所を探さなければならないのは嫌だが、もし物資、特に装備が安全じゃないなら、そうしなきゃならないだろうな。"
GID00032653	日記を置く
GID00032656	何階へ行きますか?
GID00032658	この階にとどまる
GID00032659	Brimstone下層
GID00032660	メインレベル
GID00032661	3階
GID00032662	特別レベル
GID00032663	良くするどころか悪化させていることに気付く程度の能力しかなかった。深刻な事態を引き起こす前に中断した。
GID00032666	<呻き声>
GID00032667	レーザートリップワイヤー放射装置を破壊しました。
GID00032669	Vault-Tec社の限定版ボブルヘッドを見つけました!
GID00032670	「つねに仲間の盾となる覚悟を持つべし」と台座に書かれています。
GID00032671	「Endurance」が1ポイント上昇しました。
GID00032673	このアリたちは別のアリの巣から湧いてきています。このライバルの巣を攻撃すれば、結果的に、行軍アリたちは生き残れるかもしれません。
GID00032677	何階へ行きますか?
GID00032679	この階にとどまる
GID00032680	地下室
GID00032681	カジノ
GID00032682	プレジデンシャル・スイート
GID00032683	カクテルラウンジ
GID00032684	最上階
GID00032685	Lilyは精神異常のために苦しんでいる。攻撃的な態度を取り、精神異常が終わるまであなたの命令に応えないだろう。
GID00032687	この患者の状態はさらに悪い。だが安定はしている。ここで君の出来ることはもう何も無い。
GID00032689	変電所へ送電する。
GID00032691	何もしない
GID00032692	変電所へ送電する。
GID00032693	こじ開けようとしたらロックが壊れました。こうなると、カギがないと開きません。監督官が寝室のどこかに隠しているのでは?
GID00032695	これでLilyは決められた時間に薬を摂るようになるだろう。もうpsychotic breaksの影響は無い。だが戦闘能力は多少低下してしまった。
GID00032697	このエレベーターは壊れていますが、直せそうにも見えます。(Repair 35 以上必要)
GID00032699	何もしない
GID00032700	エレベーターを直す
