GID99999990	// Fallout: New Vegas Japanese Language Data 
GID00098725	You freaks make me sick! I gonna kill you all!
GID00098726	I'll give you the key to my stash room, you can take anything you like. I won't be needing it anymore...
GID00098727	If I get out of here alive I'm heading to a friends safe house up north. The south is becoming way too dangerous these days.
GID00098728	Not without a fight you won't.
GID00098729	Great, take my master key now in case anything happens. Take anythin' you want...
GID00098730	Right, lets get out there and kick some Legion ass!
GID00098731	The Legion dumbass. They're taking over the entire southern region and we're in the way.
GID00098732	We've had problems with them before after one of our group, Verona, was caught with a stash of chems out near Nipton.
GID00098733	They tortured our location out of him and let him go. Then this moring they paid us a visit.
GID00098734	Only five of them. We had to scare them off with out greater numbers.
GID00098735	If they found my chem stash they would have killed everyone so we had no choice.
GID00098736	I guess new they're back with a whole fucking platoon.
GID00098737	I was trying to hide my stash when they arrived. Too late now... they're killing everyone...
GID00098738	Really? Well in that case you may not have come at a better time.
GID00098739	I'm guessing you are new around here so I'll fill you in on what's going on...
GID00098740	Centurion Baculus was assigned here only three months ago and in that time he has killed a staggering amount of people.
GID00098741	Unfortunately nearly half of them have been on our side or our slaves, one or two of them were even personal friends...
GID00098742	The Caesar seems to love this guy, no idea why but he won't hear a bad word said against him... Something about the power of fear...
GID00098743	Michaels here has some medical training and says Baculus is dispalying many of the common signs of Psycho addiction...
GID00098744	Obviously if the Caesar were to be given proof that Baculus was a chem user he would have no choice but to have him executed...
GID00098745	Now we just need to find his stash or catch him in the act. Will you help us achieve this?
GID00098746	Really? Well in that case you may not have come at a better time.
GID00098747	I'm guessing you are new around here so I'll fill you in on what's going on...
GID00098748	Centurion Baculus was assigned here only three months ago and in that time he has killed a staggering amount of people.
GID00098749	Unfortunately nearly half of them have been on our side or our slaves, one or two of them were even personal friends...
GID00098750	The Caeser seems to love this guy, no idea why but he won't hear a bad word said against him... Something about the power of fear...
GID00098751	Michaels here has some medical training and says Baculus is dispalying many of the common signs of Psycho addiction...
GID00098752	Obviously if the Caesar were to be given proof that Baculus was a chem user he would have no choice but to have him executed...
GID00098753	Now we just need to find his stash or catch him in the act. Will you help us achieve this?
GID00098754	Baculus was placed in charge of Cottonwood after Caesar witnessed his efficiency in combat.
GID00098755	I never liked the guy. He seemed like a common thug to me.
GID00098756	Ever since he was put in charge here he has ruled without mercy or forethought.
GID00098757	From the brutal punishments I have heard from others and even witnessed personally I would describe him as a psychotic sadist.
GID00098758	My opinion is he has become a liability and he needs to be dealt with as soon as possible.
GID00098759	Did Baculus send you?
GID00098760	Yes, this is true, though maybe for the wrong reasons. Regardless I don't have time for autograph hunters right now...
GID00098761	Not down here you don't... Kill them before they tell anyone about this!
GID00098762	Well you certainly look like you can handle yourself. Very well. I'll tell you why we are here. Maybe you will be of use to us...
GID00098763	It is now you cowardly spy!
GID00098764	Very well, I trust you for now to keep this information to yourself.
GID00098765	However do not dare to cross me or exspose our plans or I'll personally gut you on a Crucifix.
GID00098766	Excellent. Return to me once we have the evidence we need and we'll bring this bastard down.
GID00098767	OK, you seem trustworthy to me. Maybe you will be of use to us after all...
GID00098768	I don't trust you. Get out of here now before I kill you myself.
GID00098769	The Caesar would become suspicious and doubtless blame me, though if it becomes unavoidable then I'll happily put the bullet in Baculus myself.
GID00098770	Very well, I expected this may happen. This is unfortunate but you have still served us well today.
GID00098771	Take these as a sign of my gratitude.
GID00098772	Excellent work, here's your reward as promised...
GID00098773	Now we have the evidence we need it's time we took down that tyrant once and for all.
GID00098774	That's not your concern. We have some tidying up to do around here, I suggest for now you make yourself scarce.
GID00098775	The Caesar may not be pleased by your actions even if we all are.
GID00098776	Go then...
GID00098777	Ahh, yes, OK, well, the thing is I'm trying to keep that quiet.
GID00098778	I tried explaining it to one guy around here and he went totally crazy and just ran off into the Nightstalker Den screaming about reality.
GID00098779	If you could keep my secrets to yourself I'm sure I would really appreciate it.
GID00098780	OK, Bye
GID00098781	Oh, really, you found our house then.... so you know about....
GID00098782	Oh great, blackmail. Well fine, be like that and take these then piss off.
GID00098783	Yes, that's right. How can I help?
GID00098784	Thanks, here take these as a sign of my appreciation.
GID00098785	Things are a bit mad around here right now. Maybe once things have quietened down a bit more we can have a talk.
GID00098786	Right now I have a lot on so if it's OK with you I'll get back to recalibrating these energy weapons. Those Tech Raiders won't kill themselves.
GID00098787	Of course, you look like the most interesting person I've met in this place. This should be fun.
GID00098788	OK, here you go...
GID00098789	OK, here you go...
GID00098790	OK, here you go...
GID00098791	OK, here you go...
GID00098792	We need some kind of evidence as to what may be causing such powerful ghouls to turn up nearby.
GID00098793	Plus if you can find out what happened to the gang from the Shipping Bunker I'd really appreciate it.
GID00098794	Finally don't forget to kill as many of those mindless ferals as possible and bring me back their ears as proof.
GID00098795	OK, here you go...
GID00098796	Most of it comes from traders needing repairs from Ms Gibson.
GID00098797	She knows I know my way around a reloading bench so she gives em to me. We both take a share of the profits.
GID00098798	Though I have quite a good rep locally now so people know I'm the place to come for bullets around here.
GID00098799	Nice work. Here you go. I'll just take these out back and burn 'em.
GID00098800	Nice work. Here you go. I think I'll just bury these deep enough that I can't smell 'em...
GID00098801	Cool, Here you go...
GID00098802	That's great, keep 'em comin'.
GID00098803	Nice work. Here you go.
GID00098804	That's great. I think I should let you choose your next reward. I have several boxes of ammo you could use and a few grenades.
GID00098805	Just let me know which is most useful for you...
GID00098806	After all the hard work you have done for us I think I'll let you choose your own reward again.
GID00098807	I have three options that may interest you...
GID00098808	I recently became the owner of a stash of rare chems. I don't use 'em myself...
GID00098809	Well, apart from a few Mentats here and there...
GID00098810	Besides those I have a box of spare food supplies. Almost a crate full...
GID00098811	They won't last much longer in this heat so people are put off by 'em but they are still good for recipies at the very least.
GID00098812	Finally I recently managed to get hold of a Tri-Beam Laser Rifle. A skav found it up north near a dead Pack Brahmin.
GID00098813	If you're any good with energy weapons it could be very handy.
GID00098814	Nice work. Here you go. I think that's all I can pay you for for now. Thanks for all the help though.
GID00098815	Oh yeah, one more thing, a few of the local's got together to say thanks for all your hard work.
GID00098816	So this armor is from them...
GID00098817	Yeah, if you think you can handle yourself in a fight we have ourselves an ever worsening Ghoul problem to the East.
GID00098818	I have spoken to Manny about it in the past but he thinks they are coming from or at least heading to Repconn to the west.
GID00098819	I have many reasons to doubt this. First the heavy radiation around the Clark area seems to attract both feral ghouls and geckos in abundance.
GID00098820	There's one main tactical difference between those two monsters...
GID00098821	The Gecks have a lot of trouble opening doors. Ferals still seem to have the knack for that sort of thing.
GID00098822	I have seen for myself ghouls exiting the old Clark Reservoir. I have no idea how many could potentially be down there.
GID00098823	On top of those I have completely lost contact with a local gang of teens who live in a Bunker nearby.
GID00098824	Several very dangerous ferals have been spotted in the area. Bigger and faster than the usual others.
GID00098825	So much so that even the NCR got involved until they lost their entire team to the tunnel system down there.
GID00098826	The place used to be an underground metro shipping hub. It's a rubble strewn maze now for the most part.
GID00098827	The bunker was built so the hub could continue to function even after a war. Seems the tunnels themselves were not built as well...
GID00098828	The gang that lived down there could be pretty obnoxious at times but they were learning and I was helping them out whenever I could.
GID00098829	I'd like to know what happened to them if possible. Also the NCR are very keen on finding out what is causing those mutations.
GID00098830	They even have Snipers posted in town now, though usually they wear plain clothes so as not to draw attention.
GID00098831	If you could find anything that might be causing that I'll reward you in advance. 1000 caps, just like they promised me.
GID00098832	Also there's one final thing. We need some of those ghouls dealt with permanently...
GID00098833	For every 12 severed Ghoul ears you bring me back I'll give you something special from my own collection.
GID00098834	Only those from the east of Novac though - I can't afford for you to take out every Ghoul in the state after all.
GID00098835	Thanks, I'm really glad someone cares enough to help. I'll mark the areas on your Pipboy map.
GID00098836	Here, take these too. Those areas will be pretty heavily irradiated so you'll need some protection.
GID00098837	This explains what happened to the gang in the Bunker and what has been affecting the Ghouls.
GID00098838	Damn that's so sad. Oh well, I guess those are just the harsh realities of life in the wastes...
GID00098839	Thanks for letting me know. Here are your rewards as promised...
GID00098840	OK, enjoy.
GID00098841	No prob, here you go.
GID00098842	Good choice. Have fun.
GID00098843	Sure thing, here you go...
GID00098844	OK, well, I was born into a family of scavangers and as a result I specialise in two things, guns and junk.
GID00098845	Guns are expensive though so I took to learning about ammo instead.
GID00098846	For example did you know that even standard 5mm ammo tears through armor comapred to 5.56? Info like that can save your life.
GID00098847	Anyway a few years ago I wandered into Novac and eventually settled here in Gibsons junkyard. Lets just say it suits my style.
GID00098848	OK, Bye.
GID00098849	Yeah, that's right, each one is a custom job. Mostly my own handywork.
GID00098850	Since the Tech Raiders took the majority of our robot workforce we have had to focus on making our remaining units more efficient.
GID00098851	In fact now I think of it I have a few leftover parts that may be of use to an adventurer like yourself. Here, take these...
GID00098852	Well I could spend the next two hours explaining that to you but I don't think you're gonna get it so lets just leave it there.
GID00098853	No, that's fine, I got used to it. Too much time in the wastes I guess.
GID00098854	Well there's the old sewer just north of the Gas Station. There's some mean Mole-Rats down there but not much else that I am aware of.
GID00098855	Also just to the South East is the old Skydiving Bunker.
GID00098856	It's been taken over by a gang of Powder Gangers so vicious that even other 'Gangers avoid them.
GID00098857	It's a real shame, I heard the family that used to live there were very popular around Goodsprings...
GID00098858	Some guy came crawling out of a Vault near here. I don't know the exact location but speak to Arkus if you want to learn more.
GID00098859	He was staying with her briefly until he left one day without saying why.
GID00098860	There's an old cave on the Cliffside. When times get rough we hunt for Rats around there.
GID00098861	One of the residents snuck in once and spotted some kind of Bunker.
GID00098862	Unfortunately there have been too many rats inside to risk further investigation so far.
GID00098863	Well, there are the Gecko hot-spots which are becoming a real nuisance. Very dangerous places...
GID00098864	Speak to Frankie if you have not already and he'll fill you in on those.
GID00098865	He's been trying to assemble a crew to re-take the Cigarette factory for months now but no one will attempt another attack after the last time.
GID00098866	Far to the south by Crescent Canyon there is an old Train Tunnel. I spent some weeks living there after I arrived in Nevada.
GID00098867	The locals are friendly and may have some supplies to trade though I have not heard from them in a few weeks.
GID00098868	Hmmm.... There was an old Police Bunker I heard about once near Nipton.
GID00098869	I believe it is still active but the gang who used to live there have not been seen around here in years.
GID00098870	I never saw them myself but apparently they were trying to bring back the old-world law system.
GID00098871	My guess is the new world did not take so kindly to that...
GID00098872	Nope, that's all the locations I know of for sure. I can ask around and see if I can find out about any more though. Should be fun.
GID00098873	Nope, nothing worth your attention so far.
GID00098874	You got that right but I guess he gets results at the end of the day...
GID00098875	Sure, here you go...
GID00098876	It's our main HQ in the Southern Region. Used to belong to a General before the old war. He filled the place with art.
GID00098877	Sounds like he never claimed it and eventually it was taken over by one of the gangs. They did a good job of wrecking everything.
GID00098878	The Caesar took it over about 10 years ago after our glorious battle for Cottonwood.
GID00098879	No, not a dog you plum, he's been allowed a female bodyguard. She can't get enough of him from what I hear.
GID00098880	I still have no idea how he persuaded the Caesar to allow it...
GID00098881	I think it drives Baculus crazy having a female around here which would be funny if it was not so scary...
GID00098882	He's our top Sniper. Over 200 confirmed kills. He's something of a celebrity around here, though he does not socialise much.
GID00098883	Still, neither would I if I had a hot bitch following me around everywhere.
GID00098884	No, please don't do that, I'll do anything, here, take these...
GID00098885	I hope that will compensate for my delinquency.
GID00098886	You're full of shit, he'd kill you before he'd kill me. At least he knows me...
GID00098887	That would be Centurion Baculus for now. I'd steer clear of him if I were you. He's got serious anger issues.
GID00098888	If you ask me we'd be better off with Marshal in charge. Baculus has killed more Legion around here than the entire NCR recently.
GID00098889	OK, Caesar be with you.
GID00098890	Sure, he you go...
GID00098891	Fine, here, take them and ask your questsions.
GID00098892	Well in order to keep this place a hidden from Mr House we had to take certain measures.
GID00098893	We built a fake but functional Waste Disposal plant on the first level to mask the Redoubt's entrance.
GID00098894	Since House took over our Vault we strictly limit access to the Redoubt. Whoever goes into the Waste Disposal area has to come back out again.
GID00098895	Sarah and I trade food and notes via lunchboxes every week or so. She won't ever talk about this place though.
GID00098896	OK, if you say so, so you don't work for Mr House then?
GID00098897	Sure..., whatever you say. Just take it easy and tell me what you want.
GID00098898	Wow, the main portal still works? I had no idea, so you don't work for Mr House then?
GID00098899	Only that he's a a mean old fucker. I never met him... I was only 13 when he stormed in and tore the place up. Forced everyone out...
GID00098900	I still remember watching his droids break down and seal off our Vault level by level... searching everywhere... right outside the door...
GID00098901	They never found me though... and I saw everything. Saw them kill the few who refused to leave...
GID00098902	Sarah and Michael managed to work out a way to save the top floor of the Vault but it was too late for the others.
GID00098903	They never speak of it now. House will not allow it.
GID00098904	No, I never met the guy. I'm sure you know a lot more about him than me.
GID00098905	That's great news. Oh my... finally, I can leave... go outside I guess... if I feel like it...
GID00098906	Here, take these keys, they will allow access to the main Vault. You can come and go as you please.
GID00098907	OK, I believe you. Before we talk more I have to tell you that we have kept this Redoubt hidden from House for over ten years.
GID00098908	Now I need you to promise that once you leave here you will not talk about this place to anyone. House has cameras everywhere.
GID00098909	I don't trust you. This conversation is over.
GID00098910	I've got an answer for you.
GID00098911	Fine... I guess this was bound to happen eventually... what do you want then?
GID00098912	Thanks, it's nice to know someone cares, but it's OK, that was a long time ago.
GID00098913	Thanks, here, take this key. It'll open up the Waste Disposal area. You'll have to access the Strip and Vault via the regular route I'm afraid.
GID00098914	Take this note too, it will explain how to gain access through the Waste Disposal room.
GID00098915	That's good to know, even if it was not very funny... but how did you get in here?
GID00098916	Well..., that's good to know, even if it was not very funny... but how did you get in here?
GID00098917	Well I'm not saying anymore to a bitch slave of House.
GID00098918	OK, I'm not saying any more then.
GID00098919	That's good to know, but how did you get in here?
GID00098920	Thanks but no thanks. I... don't like the outside...
GID00098921	Oh thank you so much, I can finally invent some new recipes. Here, take these and thanks again - you just made my whole year.
GID00098922	Well, I guess I'm fairly self sufficent here... I have most of the things I need already...
GID00098923	but if you really wanna help me out there are a few things I could use. Basic stuff, food supplies...
GID00098924	Get me those and I'll give you the key to the Vault Hydroponics area. You can take whatever you need.
GID00098925	Also our Vault was overstocked with certain foodstuffs. I think one of our ancestor Overseer's had a taste for Steak and Eggs.
GID00098926	I can't stand the things anymore myself but I learned a few useful recipes for cooking what we had in healthier and more interesting ways.
GID00098927	Here, take this one now with the list of foods. I'll give you two more as well as the key if you can find me everything on the list.
GID00098928	Sure, just find that stuff on the list I gave you.
GID00098929	I'll have a go.
GID00098930	Sure, if you like... I have lived in this Redoubt for the last ten years, ever since House evicted everyone from our Vault.
GID00098931	My mom left and never came back. Killed by muggers... I guess I raised myself from then on down here.
GID00098932	I read just about everything I could find and moved onto the vid-files. Our Vault's files were mainly filled with Sports and gambling results.
GID00098933	However the sections on medicine, cooking and electronics prooved really handy.
GID00098934	Though I don't have the nerves for medicine I found I could incorporate many of the lessons into my cooking hobby.
GID00098935	The electronics came in handy for rewiring the local mainframes to scan for better info files.
GID00098936	I was also able to prevent the mainframe from reaching decisions based on a random number generator rather than actual data.
GID00098937	Not that that was of any use since everyone left the Vault. I guess I just wanted to prove to myself that I could do it.
GID00098938	You're kidding right, please, this is all I have down here...
GID00098939	Fine, whatever... just take it and leave me alone.
GID00098940	Fuck you. I'm sick of living in fear.
GID00098941	No, really, please that's all I have, search the place if you like - there's nothing left.
GID00098942	Fine, here, that's all I have left. Now just fuck off.
GID00098943	Vault 21 was once a huge and prosperous place. Everything here was controlled by gambling.
GID00098944	Even the most mundane of petty squabbles were worked out with a dice or deck of cards. It makes me kinda sick to be honest....
GID00098945	That's how we lost the Vault. Gambled the damn place away to Mr House. He concreted the whole place up and turfed everyone out.
GID00098946	That miserable old bastard...
GID00098947	This is a hidden Vault Reboubt built below The Strip. We went through huge measures to keep this place a secret.
GID00098948	It was all for nothing... My mother had to abandon her experiments here after Mr House took over our Vault ten years ago.
GID00098949	Mom died not long after leaving the Vault and the Vault itself is now just a low rent Hotel for the local drunks.
GID00098950	Somehow we managed to keep this place a secret throughout it all and now it's my home... my safe place... my prison...
GID00098951	My name is Rose. I live here. Now was there anything else you wanted to know?
GID00098952	OK, Bye.
GID00098953	Whatever.
GID00098954	Nice try hero but rules are rules. We need to be prepared for the future.
GID00098955	Heh, you're right there. We really owe you one for that. In fact here, take these from my personal stash as a thankyou.
GID00098956	Good to see you again.
GID00098957	I used to be a shapeshifter but for some reason I'm stuck in this form here in this world. Luckily I still retain my regenerative powers.
GID00098958	This pretty much makes me invincible. On top of that I have a key to our old shack. Who knows, you may find something useful in there.
GID00098959	OK, look, I'll level with you, you seem to be more open minded than most... I'm not even like you. I'm an Alien, from another planet....
GID00098960	When I first found the Underground I thought it would be a lot of fun, and it was. Though to be honest this place bores the tits of me now.
GID00098961	Now I just wanna get back out there and see something other than rocks.
GID00098962	That's great, thank you, and as promised here's the key to our old shack. OK then so what next?
GID00098963	Of course, must have slipped my mind during all that fighting. That's great news thank you - in that case let's just go and have some fun.
GID00098964	That's great news, well, anything you wanna know just ask.
GID00098965	Well I used to be a shapeshifter but for some reason I'm stuck in this form here. Luckily I still retain my regenerative powers.
GID00098966	This pretty much makes me invincible. On top of that I have a key to our old shack. Who knows, you may find something useful in there.
GID00098967	OK, what next?
GID00098968	Sure go right ahead.
GID00098969	OK, look, I'll level with you, you seem to be more open minded than most... I'm not even like you. I'm an Alien, from another planet....
GID00098970	When I first found the Underground I thought it would be a lot of fun, and it was. Though to be honest this place bores the tits of me now.
GID00098971	Now I just wanna get back out there and see something other than rocks.
GID00098972	Well I come from the planet Hedrolaxia which is a place of extreme Hedonism. The lifestyle was not for me though so I left for Earth.
GID00098973	When I first arrived I managed to piss off the locals very badly. I'm used to having whatever I wanted whenever I wanted it at home...
GID00098974	I ended up just taking whatever I wanted and using my powers to get away with it. It was not long before a gang of irate locals tracked me down.
GID00098975	Luckily Charlie arrived just in time and dragged me out of there before the military showed up.
GID00098976	Hmmm, to cut a long story short... Our reality and yours are not the same. In our reality there is a war raging on all immortals like us.
GID00098977	There is another like us. He wants to be the only immortal left and has aligned himself with the governments of our world to kill us all.
GID00098978	We were teleported here to this reality by an entity who refers to himself as 'God' who lived with us for a while, apparently for our own saftey.
GID00098979	Not long after a few of us discovered The Underground and I chose to stay and help out around here for a while.
GID00098980	Then you showed up and here we are.
GID00098981	Not like me no, well, not exactly. We are all immortal for one reason or another so we tend to stick together.
GID00098982	Apart from myself there is Charlie who says he is an 'Angel of Retribution', Steve, a vampire,..
GID00098983	Danny who is a Super Soldier, Matt, a ghost, Tony, a time-travelling inventor and finally Nova, Tony's robot assistant and all around slave.
GID00098984	I hafta admit, I'm actually starting to miss those guys.
GID00098985	It's not far from the New Vegas Medical Clinic. We built it in the middle of no-where. Well, near enough.
GID00098986	If you let me come with you I'll show you the way and give you a key.
GID00098987	No problem, here let me have a look.... Ok there that should do it.
GID00098988	OK, fair enough. I guess I'll stick around here for a while longer if you change your mind.
GID00098989	OK, cool, will do.
GID00098990	Yeah, up to a point. Let me take a look.
GID00098991	That's fantastic. I can't wait to listen to these. Here, take this, it's my old rifle... It's powerful enough to scare Deathclaws.
GID00098992	Well, I guess that's it for now. If I find the loactions of any more discs I'll get back to you. Cheers friend.
GID00098993	You bet. I'm not gonna lie to you though, these last three are not gonna be easy to get to. At least one is in Tech Raider territory.
GID00098994	You still up for this?
GID00098995	OK, great - I seriously cannot thank you enough for this but I'll make sure there is something special waiting on your return.
GID00098996	Here, let me upload the co-ordinates...
GID00098997	That's fantastic. I can't wait to listen to these. Here, take this, it's my old rifle... It's powerful enough to scare Deathclaws.
GID00098998	Well, I guess that's it for now. If I find the loactions of any more discs I'll get back to you. Cheers friend.
GID00098999	I'm a Sergeant with the NCR. Many of us have been re-assigned to maintain our hold over friendly settlements.
GID00099000	It's mostly to keep the trade routes open but to be honest I think it's a PR exercize too.
GID00099001	Despite our greatest efforts we still don't have the best reputation around these parts.
GID00099002	I had friends here once upon a time. Used to be a good town... well, it still is but after Primm fell many settlers moved north.
GID00099003	People just wanna escape the Powder Gangers. Can't say that I blame 'em. This place is wide open for attack.
GID00099004	No, sorry but supplies are stretched too thin as it is.
GID00099005	OK, you do look like you could use the help. Just don't go around telling people about this OK...
GID00099006	Yeah, if you heading south east stay away from the old Correctional Facility. The convicts have taken over and all hell has broken loose.
GID00099007	Nope, sorry.
GID00099008	Yeah, you seem trustworthy enough. If ever you make it to Camp McCarren head into the terminal, right to the back of the building.
GID00099009	There's a good fiend of mine works down there, goes by the name of Conteras He has one of the best ammo supplys in the whole NCR.
GID00099010	Just don't ask where he gets it all from.
GID00099011	Nope, just look after your weapon and watch your back.
GID00099012	I volunteered for a Peace Keeping role here. After Primm fell many of our forces got re-assigned.
GID00099013	On top of the local Powder Ganger threat we have had everything from giant rats to the walking dead come through here the last few days...
GID00099014	So someone needs to keep an eye out over these folk. Plus, I used to know some people around here. Lived in a bunker to the east
GID00099015	Dead now. Killed by Powder Gangers. They killed my backup too. Now it's just me and McCarren refuse to send more troops to defend a small town.
GID00099016	No, not really, I've never been down there myself. From what little I have heard I'm grateful for that.
GID00099017	Very well...
GID00099018	OK, here you go...
GID00099019	OK, after you...
GID00099020	OK, following from a distance...
GID00099021	Thanks.
GID00099022	OK, guarding local area.
GID00099023	OK, holding position.
GID00099024	Well, it looks like we have accomplished our mission, thanks to you. I wish I had something to give you... I guess I'm gonna head back to base...
GID00099025	Hey, good to see you again, anything I can do for you?
GID00099026	Huh, oh... what the... shit... I must have passed out....
GID00099027	I'm busted up pretty bad here... I don't think I'm dying..., busted ribs maybe... dislocated left shoulder... pain is fucked up...
GID00099028	I hate to ask a stanger for help but I think I can fix myself up if you have a spare Doctors Bag. Even a dose of Hydra would do the trick.
GID00099029	Thanks, I owe you one...
GID00099030	Thanks, I owe you one...
GID00099031	Fucking typical... Just get it over with scumbag.
GID00099032	Shit, I don't know, recon is not my speciality. From the briefing I remember mention of a pre-war underpass... I guess we must be in that.
GID00099033	We knew there must have been a cave around here somewhere, where all the Deathclaws were hiding.
GID00099034	I never expected anything like this though....
GID00099035	Damn right I do. Lets go kick some Deathclaw ass.
GID00099036	Whatever, I 'aint goin anywhere in a hurry... If you find anything you know where I am.
GID00099037	There's nine of us, or there used to be anyway. Me and Franco are the Heavy support, then theres the Sarge, a damn fine leader.
GID00099038	Bruce and Vizzy are our scouts, Nola is our medic, then theres The Lizard, our mute trapper.
GID00099039	Kendo is our top sniper and finally theres Merrek, whos near useless apart from his lockpick skills.
GID00099040	If any of 'em are left alive in there I need to find them... and if not, kill as many of those bastard Deathclaws as I can...
GID00099041	I'm part of an NCR project, 'X13'. Top secret but it's not like I give a shit right now.
GID00099042	We're all mutants, freaks of nature or in some cases, like myself, just drug fuelled experiements, trained to fight on behalf of the NCR.
GID00099043	Vizzy was a psycher, they say Kendo could see the future and Sarge could bend girders in a bad mood.
GID00099044	We all had a speciality. We we're meant to be the toughest sqaud in the entire NCR, capable of holding Hoover Dam without backup if need be.
GID00099045	This was our first real mission. The briefing seemed simple enough. Loacte the source of the Deathclaw infestation near Primm and kill 'em all.
GID00099046	We never expected anything like this, even Kendo was surprised. As soon as we stepped into this place I knew we were in trouble.
GID00099047	We dropped the first few easy enough. Stuck together, kept it tight, picked out specific targets each as we were trained.
GID00099048	When the big Alphas started showing up we we're in trouble. Nothing was dropping them, even headshots...
GID00099049	The squad scattered and I took a blow that threw me half the length of this room... I guess I crawled to safety and passed out...
GID00099050	That's all I remember...
GID00099051	Bye.
GID00099052	I'm Major Cobb, and I'm a veteran of the Underground. If anything should happen to Colonel Hoff I would assume command of our army.
GID00099053	No, we still have too many problems in the South East. Talk to Seargeant McMillan in Dead Man's Pass.
GID00099054	If you can solve his problems then I will allow you to take a squad of troops into battle with the Tech Raiders.
GID00099055	No, we have too many problems as it is. An assault now would leave us vunerable to an attack from the South East.
