GID99999990	// Fallout: New Vegas Japanese Language Data 
GID00104434	ここまで来て...気を失った。私はもう駄目だよ。分かるんだ。お前はスマートに、上手くやれよ。私のことなら心配するな。
GID00104435	ああ。私は理由を知らない。このvaultは完全に平穏で本当に良い所だ。私は誰かがどうやって下のここで不幸になりえるか分からない。
GID00104436	これはおよそ1時間前に始まった。ホールの下の変圧器に爆発があった。すべての明かりが消え、そしてドアは開いた...
GID00104437	あれからBraggと奴の暴漢共が奴らの居住区から人々を消し去り始めたんだ。それはもう大混乱だったんだ...
GID00104438	誰かが奴らを止めようとして、そして銃撃戦が始まったんだ...奴らが俺達を迎えに来るまでJamieと俺は待っていたんだ。俺達は反撃し始めたのさ...
GID00104439	ちょうどDr. Rossmanが彼の寝室の壁の穴を通って消えたんだ! 俺達は1時間以上も彼を見ていないんだ! ...彼が間違いなくそこを突き抜けたことを願うよ。
GID00104440	俺達はSergeant Normanの指示でこれらの防爆壁を立て防衛を設置した。俺達は以来ずっと孤軍奮闘しているんだ。
GID00104441	さあ行こう。
GID00104442	行くぞ、みんな。
GID00104443	徒歩難民各自へ!
GID00104444	起きろ、我ら再び動く時だ!
GID00104445	ヒュー! パーティの時間だぜ!
GID00104446	ああ! さあ奴らやったるぜ! イヤッホゥッ!
GID00104447	よしお前ら、行く準備をするぞ。来い。
GID00104448	さあ行くぞ、チーム! ハハッ。私は再びそう言えればなと思うよ。
GID00104449	Johnny グループのために行こう応答1
GID00104450	Johnny グループのために行こう応答2
GID00104451	いいだろう、サーカスの荷造りする時間だ。
GID00104452	Kiraこれ、Kiraそれ。私はあなたの不快な使用人ではない。
GID00104453	[成功]さて、それは私が最近あなたにあまり会っていないことを意味する。私が働いているせいであなたと親しくすることを逃すんだ。私はあなたをここに迎えれて気分が良い。
GID00104454	あなたはそのフットボール接線に行きました、そして私たちには話す時間はない。とにかくあなたはなぜBraggのチームの試験を受けたか? 彼はあなたが嫌いなんだぞ。
GID00104455	[失敗]何? ハハ、私はまさしくそれを言っていた。Star、それをあまりに深く調べないでくれ。私はただの存在だった… 良きな。あなたは全てに愛しい、しかし私たちはただの友人だ。
GID00104456	[成功]わかったよ、どうだっていい。そのそばの箱にその木枠による穴の中に、ヘアピンとドライバーの1セットにプラスチック爆弾がある。
GID00104457	それをただ取るだけかそれを吹き飛ばすかイカれたクソッタレに私たちみんな殺られる前に開け!
GID00104458	さあ行け!
GID00104459	[失敗]愚か者!
GID00104460	危険なヤツと遊んでいるお前に考えはあるのか? このvaultは500トンの原子炉に座っている
GID00104461	彼がそれの引き金となるなら自爆して我々みんな殺されるだろう!
GID00104462	考え直せ!
GID00104463	私があなたを訓練するつもりであるという多くの方法がある。物理的にも、精神的に。あなたは生まれつきの軍人だ、そしてそれはあなたに私の完全調和を作る。
GID00104464	当分は、あなたは彼に何をさせるかをJohnに聞くべきだ。
GID00104465	おお? 彼女がそうしたか? 何の類の「リスト」だ?
GID00104466	メンテナンスメニュー:
GID00104467	メンテナンスメニュー:
GID00104468	世紀末後の政治は起こったことだ。エンジニアの仕事をする馬鹿な弁護士だ。
GID00104469	昔々、Vault 18はアメリカのwastelandのセンターであるべきだった。私たちはそのコアのこの大きなマシンに約束させた。
GID00104470	しかし第一次世界大戦が迅速にそれをやってしまった。およそ30分で地獄へ吹き飛ばされなかったものは小さな居留地のために掃除され袋に入れられた。
GID00104471	いいか、ネットワークは国全体にわたって動く1つのセットのケーブルだった、そしてこのサーバーはvaultsを接続し続けた。
GID00104472	しかし、ひとつずつ、他のものは失敗した。あるものは破壊され、他のものはただ消え失せた。そしてある日、18年前に、彼らは皆途絶えた。
GID00104473	最初の監督官、Clint Dicksonという奴が、Vault 18に持って行ったとき、彼は外部へのリンクを切断した。それは毒性の影響だと言われていた。
GID00104474	彼はいくつかのケーブルを生かしたが、残りを切断した。数年前に止まるまで、それ以来ずっと小さなアップデートだけだ。
GID00104475	今の我々には君と共にプレイするために発ったものがただある。彼らの奇妙なI/Oスパイクが来るところで君が汚れることを望むよ。
GID00104476	探検じゃと? 何のためじゃ? お前さんはフットボールの試合をしておらんかったか?
GID00104477	あまり長く私を放置しないでくれ。
GID00104478	待つのは嫌いだ。
GID00104485	問題無い。
GID00104486	もちろん。
GID00104488	フンフン。 *そっとハミング*
GID00104489	二人組制は、殺人を防ぐ。
GID00104490	入力待ち。
GID00104492	な...こんな地獄でなんて小さな失敗の事を言うんだ?
GID00104493	イエス・キリストの上に肥溜めか、あなたには何か私がただクソのその荷重を聞くためにどういうクソが入るのかという考えがあるのか?
GID00104494	それは良い兵士だ。今は制服を着ているので見苦しく見える。次回あなたと話すが、それは将校だろう!
GID00104495	私はあなたが単に状況を誤解したと確信している。彼の配置に戻り、あなたの命令を実行しなさい。
GID00104496	このあたりで何かが間違っている。私は一人ではそれを正しく設定出来ない。あなたがこれについて助けてくれると信じて良いか?
GID00104497	[成功]イェー、イェー!私達はやったぞ!
GID00104498	[失敗]わ...私は出来ない!すまない!
GID00104499	君は一体どうしたんだね? ん? これは人生なんだ。君は絶対に逃げられんぞ! 遅かれ早かれ君が残した敵は戻って来て君を捕えるだろう。
GID00104500	しかしもし君が走るのならば、走れ。私は...私はここに留まり...Vaultを見守るよ...君のためにな...
GID00104501	ええ...あなたが言ってること分かるわ。ごめんね。私たちはだから孤独なのよね。私たちあなたのためにそこにいるべきだったわ。
GID00104502	孤児だから、みんなは私たちに少し違った扱いをする。それは私たちが居たところよりももっと良い場所に私たちが居るとわかる良い事よね。だけど...
GID00104503	私は私たちがここで同じ扱いしてくれる事を願っているわ。
GID00104504	まあ、わかったわ。何か他に話したい事あったかな?
GID00104505	おぉ本当かね? さてなぜ君はRossmanじいさんからこのレクチャーを探索しないのか?
GID00104506	君がJohnny Mathesonに何をしたのか見たぞ。悲劇だ。あの口のきけないバカの顔を完全にひっくりかえしたんだ。どうしてそんなことをした?
GID00104507	まあ! そうなのよ! 私がその依頼を彼にしたの。私達はwastelandの君達から迅速な御使いのような事してもらえるのね!
GID00104508	それはおよそ1週間前に始まったのかしら。私は鉄格子から出てるこの本気でヒドい蒸気の臭いを嗅ぎ続けたのよ。私はもうおかしくなってるかもしれないけど、正気になりたいのよ。
GID00104509	そのドアから出てすぐのあなたの背後が問題の場所よ。あなたにはそれが解決出来ると期待しているわ。
GID00104510	私は...あなたに何を伝えるべきか正直にわからない。私は本当に思い出すのが厳しいんだ。夜中に私を目覚めさせ続ける何かがあるんだ。
GID00104511	Dr. Rossmanがただ他のみんなと同様に、そこで私を見つけ出してくれた。ただ、あなたたちよりも古い道だった時に私はvaultに来た。
GID00104512	それは2、3年前にあった。また私はその間ずっと記憶障害だった。だが、それらは良くなった。私はより長いものを保持できる。
GID00104513	しかし私が過去について考える時...わ、私はまさしく...
GID00104514	あなたはいつ光を見つめるかを知ってるか? そして色に応じてそれがすべて白くなるまですべてがゆっくりとただ爆発するか?
GID00104515	それはあれに似てる。またそれが枝から枝まで広がった炎でただ燃やしたように私の頭からちょうど追い出され私が戻る時にますます熱くなる。
GID00104516	たくさんは無いな。それは俺とSgt. Normanが防衛線を守るだけだ。俺達は他に3つ守っていたんだが...彼らはそうしなかった。数人の子供にお年寄りが階上で隠れているんだ。
GID00104517	それと、Jamieは俺達の後ろにある居住区にいる。彼女は俺達を守らせ続けるために壊れたサービスライフル銃を修理しようとしているんだ。
GID00104518	彼女を見てやってくれないか? 俺達の部屋は北の上の最後のドアだ、上がったすぐそこだ。彼女は多分本気で脅えている、そして俺も彼女が無事であることを確かめたいんだ。
GID00104519	みんな、ここで待て。
GID00104520	ここで待て、みんな。
GID00104521	休むぞ、移動する準備だ。
GID00104522	わかった、我々はここにいる。
GID00104523	Eric、来い、ここで休もう。
GID00104524	了解、来い、少し休むことにしよう。
GID00104525	了解...おい、待機だ。付き合え。
GID00104526	おい、お前ら。少し待機だ。
GID00104527	Johnny グループの返答1をここで待つ
GID00104528	Johnny グループの返答2をここで待つ
GID00104529	ああ、我々はどんな場所にも行かない。
GID00104530	よし。我々は世界の終わりまで待ち続けよう。再びな。
GID00104531	君はいつもVaultで最高のスポーツ選手だった、そして私は君を常に支えてきた。
GID00104532	だけど...それは良い案だと本当に思ってるの?
GID00104533	いいかしら。私は簡単に怯える少女ってタイプじゃないけど、これは私の人生の中で最も怯えてるのよ。
GID00104534	私はお互いを攻撃し合う私の友人と家族の声を聞きながらこの部屋にいたの。私はライフル銃を修理して戦闘のために準備してるのよ...
GID00104535	私は事態が我々皆に困難にしたことをわかってる...だけどそれがこういう事態になるってかつて思ったことあるかしら? 彼らはBraggのために戦う他のwastelandの子たちよ...
GID00104536	彼らは私たちの家族だったのよ。
GID00104537	おお...そうか。そうだな。分からない。それは話すことが難しい類だ。それは我々の両親が来た場所だ...我々の本当の両親の。
GID00104538	vaultの居住者の誰もそれについて話したくはない、またDr. Rossmanは常にそれを受け流す。彼はそれが彼を低下させると言う。
GID00104539	何でもないって風には見えないけどね、Star。教えて、どうしたの?
GID00104540	君はラインの外にいるぞ、兵士!
GID00104541	私は反応を遅くするためにここにとどまっている。そうでなければ、私たちの誰も生きていて、それを理解しないだろう。私はあなたの後ろにいよう。
GID00104542	人を呼び集めて、ここから出ていけ!
GID00104543	さあ行け!
GID00104544	[成功]いや...彼じゃない。Christiansonは正気を失った...しかし、別の方法がある。
GID00104545	あのJennifer Haleって女だ。金髪のポニーテールしたスケベ女だ。
GID00104546	彼女はハードケースから開錠技術か何かを用いて私のステルスボーイ数個の半分を奪ったんだ。私はもちろん君が何も知らないと確信している。
GID00104547	彼女を探しに行け。崩落が彼女を押し潰さなかったなら、彼女は下層居住区にいてまだ生きているかもしれないのだ。
GID00104548	さあ行け!
GID00104549	[失敗]愚か者!
GID00104550	危険な奴と戯れているお前に考えはあるのか? このvaultは500トンの原子炉に座っていて -
GID00104551	奴がその引き金となるなら自爆して我々皆全員吹き飛ばされるだろう!
GID00104552	考え直すのだ!
GID00104553	うぅむ、脳か! 脳を成長させなければな、ハハッ! 完全に気を失っていたんだぞ。スティムパック数本も効き目無しでな。
GID00104554	それじゃ、腰を下ろせ。もう一度検査するぞ。うーむ、なんと...
GID00104555	ああ、とうとう話せるようになったか。まあ、君は無敵の盾に対して止められない刀を使うと決めたんだ。
GID00104556	君はJohnny Mathesonから身をかわそうとしたんだ、破滅の肉の盾のな。
GID00104557	君の中の苦痛から切り離すことから言えるように、君はやられた。ただ、あー、これらのレントゲンで我々にはどうなったかはわかる。
GID00104558	ふーむ...おお! 今の私は医学のエキスパートではない、だがあそこはここに属しないぞ。
GID00104559	つまり君が好意を示してくれればこちらも応じる、まかりまちがってもスティムパックにはだまされんじゃろう。ギブスのように見て君のために支えよう、Dr. Hawking。
GID00104560	すばらしい。質問だ。それは何だ?
GID00104561	すばらしい。質問だ。それは何だ?
GID00104562	すばらしい。質問だ。それは何だ?
GID00104563	Dr. Rossmanは誰がWasteland Scoutsに加わるかを決める人であり、任務を承認して導くのはSgt. Normanだ。
GID00104564	Dr. Rossmanは下層居住区のベッドの用意をしながらコンピュータ室か彼の家にいるでしょう。あなたは彼に話を聞くために彼を捜し出すべきだ。
GID00104565	彼らが私に役立つことに関する何かをあなたに伝えてくれるかもしれない。
GID00104566	さて、君はすぐにあの娘とセックスするか、または消灯時間まで外で待つか?
GID00104567	冗談でしょ? あなたは本当に彼と話し合うべきだわ。正しき方向への第一歩でしょ?
GID00104568	ハハ、そうね、それは...すごいわ...私の部屋で後で会えるかもと思う? そこはあなたの新しい住居のすぐ隣にあるってわかるよね?
GID00104569	[成功]OriansGirl01: えー...まあ、そうだ、だがこれは違うな。これは大きな地下施設だ。
GID00104570	OriansGirl01: Vaultのように、どんな壁も本当になかっただけだ、そしてそれは岩石から建てられた。
GID00104571	[失敗]OriansGirl01: えっ。私はそれを前に聞いたことがないようだ。ここは大きな地下街だ。それは全く国と関係はない。
GID00104572	OriansGirl01: Vaultのように、どんな壁も本当になかっただけだ、そしてそれは岩石から建てられた。
GID00104573	< ... >
GID00104574	< ... >
GID00104575	はい、今それに言及するので。
GID00104576	私はあなたにメインエレベーターまで向かわせて、上の階でロボット工学研究所を調べるつもりだ。護衛にただ私の名前をそれとなく言えば彼はあなたを迎え入れるだろう。
GID00104577	そこは暗い。私たちがパワーを節約するためにオフラインに上の階の原子炉を保つので、ただ正面玄関へ標識に従って歩いてください。
GID00104578	ホールの端でロボット工学研究所を見つけるでしょう、右側の最後のドアのvaultの出口に到着する前に。
GID00104579	それはいったい何の類のふざけた態度だ? あぁ、どうでもいい。ただあなたの有能な身体が必要だ。私はあなたがどう行動するかなんて気にしない。
GID00104580	私はターミナルのコードのラインの扱いが上手なあなたを思い出しています。Rossmanはいつもあなたについて高度にその点に関して考えていました。
GID00104581	この部屋の遠端においてはエアゾールがジェットコントロールターミナルを清潔にしているのを見つけるでしょう。私たちは、エアロックに消毒剤をポンプで送り込むためにそれを使用します。
GID00104582	方法を見つけることができるなら、推進薬を抗体比まで増加させてください。ジェットに点火し、いとこのうちの数人をバーベキューにすることができます。
GID00104583	また屋根の上に砲塔ステーションがある。このすばらしい少女は攻撃の間、上の階からそれを引いた… 今の私たちはただ彼女を生かそうとしています。
GID00104585	[成功]今は説明してやる時間がない...先へ進め、5分後にまたここで会おう! さあ、行け!
GID00104586	[失敗]無様だな! お前は今、自分がどんな有様か分かっているのか。さあ自分の臆病さに正直だった褒美だ、こいつをライトアップしてやれ!
GID00104589	どうやら、我々は同じ立場にいるようだな。
GID00104591	以上、解散。
GID00104592	了解。あなたのすぐ後ろにいる。
GID00104593	わかってる、メチャクチャだ! 彼らは監督官を殺す気だ。僕は理由を知らないし、また誰もやってない。
GID00104594	奴らが上層居住区にいて、僕の部屋を破壊したから変圧器を吹き飛ばしたんだ! 次に奴らは体育館を封鎖して炎で燃やしたんだ...
GID00104595	[成功]私の何だ!? おお! らあぁぁぁ!
GID00104596	[失敗]ああああああ!!!
GID00104597	あんたに何も売るつもりは無い。状況は悪い、悪魔のケツに突っ込んだ様な感じだ。
GID00104598	あの…愛国者達、自らをそう呼んでいるようだが、Vault の入り口をコントロールしているんだ。
GID00104599	それから数年、奴等が来るのを見ることは無かった。恐らくだが、こうして話している間にも、Enclave の兵隊が侵入してきている。
GID00104600	俺達が追いやられるのも時間の問題だ。
GID00104605	わかったわ! おやすみ、Star! よく眠ってね!
GID00104606	[成功]扱いにくい話題だ。私たちの何人かが単にまさしく通り過ぎる商人か放浪者を家、他のものに返すexoditesだった。
GID00104607	すべての健常者の若者が、60年前の地震の後に残った。
GID00104613	[失敗]私は本当に入りたくない...あなたと同年齢の誰かとの私たちの再生の計画の親密な議論に。
GID00104614	まあ、そしてもちろん君がBraggの"同胞団"と嫌いなプレーしながら尽力したと。
GID00104616	…わかった。さあ話そう。
GID00104619	…わかった。さあ話そう。
GID00104620	あなたは前のコメントで私敬意を得ることができたが、これは完全に別の問題です。
GID00104622	そうよ! ドアは開いてない? 彼は寝たかもしれないわ。確かめてね。Albertがまだそこにいるなら会いに行ってあげてね。
GID00104627	俺達は...まぁ、居住区にいくつか違法的なブツを隠したが、その大部分はDr. Rossmanの部屋から取ってきたんだ。奴は弾薬のゴミ収集家のようなもんさ!
GID00104628	だからそうさ、俺達には十分な手段は無いが、多くの銃で彼らを支えてきた。お前が必要とするものなら何でも取っていってくれ。
GID00104633	座れ、休憩だ。
GID00104634	聞いたか。休憩を取ってくれ。
GID00104635	みんな、休憩を取ってくれ。
GID00104636	ここは休むのに良い所だ。
GID00104637	休憩時間だ、みんな。
GID00104638	ゆっくり休めよ。しばらくの間休憩がない可能性があるからな。
GID00104642	Dr. Rossmanの壁の穴以降、私には案が無いわ。私たち誰も前から貯水槽は通れなかったもの。
GID00104643	だけど、彼は先頭に立つために揺らめく炎を落とすって言ってたわ。私たちは彼らについていくべきよ。
GID00104644	[成功]Star...あなたが最前の選択をしたいのはわかってる、だけど悪い考えのように私があなたにつきまとうように思えるかもしれない...
GID00104647	[失敗]それはどの類の質問なの?
GID00104648	聞いてくれる、私は全ての人生においてスポーツ選手でした。走り、戦い、間切る奴らを私のやり方でやった私が生きるのをどう選んだかということなの。
GID00104649	私が何週間も暗闇の中に隠れているだけで私が適任ではないという意味じゃない。
GID00104650	私も無事よ。私たち1時間以上もここで戦ってるの。私もあなたがやってくれて、とても心配してたんだから本当に嬉しいわ!
GID00104651	爆撃された時、あなたは私が心配した最初の人だったのよ。Ericは囲まれた私達のドアを開放してホールに駆け込んだの。
GID00104652	変圧器から煙が出ていたのを見たの...あなたのアパートのすぐ上にあるのよ。私は最悪の場面しか想像出来なかったわ。
GID00104653	MandyとShawnはどこにいるの? 彼らは無事なの?
GID00104655	ごめんなさい。起きたとき全てが燃えていて、石がベッドに滑り落ちてきて。私の両親が...
GID00104656	兄姉がどこに行ったか、わからない。怖い...
GID00104658	ああ、確かに、俺たちは最高のクソッタレ未熟者になるだろうよ。何て理想主義的なチビクソなんだろうな。
GID00104659	思わなかった? 思わなかっただと?! お前が俺に激しく抱擁するつもりだったなら俺は愚痴を吐かねえよ、お前がやっちまったんだ。
GID00104660	俺のスポーツの人生は今や終わった、そして分かるか? 俺には代わりの選択がまさにねえんだよ。
GID00104662	はいはい。まぁ...私も今となってはここの仕事も終わったと思うし。私は上の階に向かうわ。良い夜を。
GID00104663	[成功]君は鋭いな、兵士よ、私がそれをくれてやろう。
GID00104665	私は、Vault 18のラジオ送信機配列を通してジョン・ヘンリーにこれらのデータバンクの中にあることをアップロードしています。
GID00104669	さあ行け!
GID00104670	[失敗]君は線上から外れているぞ、兵士よ!
GID00104673	さあ行け!
GID00104674	[成功]何たることだ、お前は化け物か。まるでFrank Horriganの生まれ変わりだ!
GID00104675	[失敗]愚か者!
GID00104678	考え直せ!
GID00104679	正にその人だ。そんなボーッとした状態で私を認識できたことは驚きだな。一体何を考えていたんだ、あんなスポーツマン達とフットボールをしようだなんて。
GID00104680	告げるのも気の毒だが、君は典型的な ― ガリ勉だな。
GID00104681	ハッ、正にな。今すぐ俺の事務所から出て行け、青二才のケツが。
GID00104682	ハッ、正にな。今すぐ俺の事務所から出て行け、青二才のケツが。
GID00104683	ハッ、正にな。今すぐ俺の事務所から出て行け、青二才のケツが。
GID00104691	ふっ。まぁ、それなら気にするな。とっとと出て行け。
GID00104692	えぇ。そんなにダメなの? まあ...多分別の方法はあるわ。もっとも、私たちは本気で急いでとある場所に行かなければならないわ。あなたもそこまで私について来れるかしら?
GID00104693	まあ...そうね、いいわよ。私は部屋にいるだけだし。またあとでね、やり手さん?
GID00104696	おお、君は野外でそれが何に似ているかを知りたいか? さて、それを君にまっすぐ与えてくれ: それは上の階の地獄だ。悪夢だ。
GID00104697	君が分からなく、かきむしられた手が君の肩に触れるとき君が考えるものか? それは現実だ、そしてそこに生きている。それらの数百は。
GID00104698	しかしそれはただの野生生物だ。君に戦争が本当にすべてを終わらせたことを願わせる人々だが、それは仕事の半分をしただけだ。
GID00104699	君はこれを忘れてないか? 弱さの強い犠牲であり、君がより近く社会に着けば始めるほど、いろいろなことはより悪くなる。
GID00104700	そこを歩き回る人々は惨めだ。半分死者--明日見るように戦います。子供は飢えていて、家族は絶望だ。
GID00104701	君を助けるために彼らがここにいると言う人が、ただ君の人生に関する君までの恐怖を待っています。彼らが君を安全に保ちたがっているものを彼らに与える。
GID00104702	そして君はどういう奴隷になったかをわかる。それはwastelandと似ていることだ。 それを考えないから今までに、それが変化しないと考えてくれ。
GID00104703	うぅぬ。あれはそんなに複雑じゃないぞ。アトリウムは少しバカな設計しとるが、"警備上のために"じゃな、お前さんでも解決出来るはずじゃがの。
GID00104704	管理事務所に行くんじゃ。正面の机での、Sarah Carterがコンピューター前にして座っておるはずじゃ。彼女に聞くとええぞ。彼女がそれを教えてくれるじゃろう。
GID00104708	[成功] ではそれこそ我々が変えるべきものだ! …だが Bragg に勝利する為に、この戦争を眺めていることに私が耐えられるはずがない…
GID00104709	サバイバリストと NCR から隠していた Vault の対立の数十年、その後に我々は自らの子供達によって負けたんだ。本当に済まない。
GID00104710	[失敗] ではそれこそ我々が変えるべきものだ! 彼らには理解できないだろうか? 出来ないだろうな…
GID00104713	任務に戻ります。
GID00104714	よし、彼に従っい戻ってきたら報告しろ。
GID00104715	これは私が持っている予備よ。よかったら使って。
GID00104716	それは1時間程前に始まったんだ。
GID00104717	僕は遅く起きて、ある重要なことを調査して...ああ、警備映像が、突然大爆発がvaultを振動させた時だ。
GID00104718	明かりが消えたんだ。誰も何が起こったかわからなかった。僕達はそれが地震だと思ってたんだ。
GID00104719	Chevyは誰でも体育館へ行くように警備からのインターコムで呼び上げたんだ。
GID00104720	Braggはそこにいた、リストに応じて人々を割り当てていた。
GID00104721	大地に僕は投げ飛ばされ、それは普通素晴らしいことだが、彼女は僕の頭に拳銃を向けたんだ。
GID00104722	数分後、Christianson監督官を呼び出し、要求に対抗しようとしたんだ。僕達はBraggが首を縦に振るのを見て、次に同胞団とアトリウムで出くわしたんだ。
GID00104723	それは僕がここへ走った時だ。割り当てられる前に僕は体育館を出た。次に銃撃戦が始まった、そして僕は以来ずっとこのホールに閉じ込められているんだ...
GID00104727	ここで待つ。絶望的な仕事だが、監督官が話し合っている間はここを死守しなければならない。
GID00104728	俺の知る限りでは Christianson は優れた人間だ…あのクソ共に Vault の部品一つ渡しはしないさ。
GID00104729	奴等が撤退しなければ…彼は Vault 原子炉を自爆させるだろう。
GID00104730	Rossman はここから逃げる前、道を教えてくれた。バスルーム壁の外にある、そこのドアをくぐるんだ。
GID00104731	狂った爺さんが、俺達の中では一番正気を保ってたわけだ。馬鹿な話さ。
GID00104733	...新警備中尉の? 全然、私は話したくもないわ。彼女が本気で強いアバズレ女だと聞いてるし。そこは小さなvaultだけど、私は静かにしてるわ。
GID00104734	私...内気なのよ、Star、わかるでしょ。
GID00104735	ああ、おぉ、おぉ--クソッ、母さん、落ち着いてくれ! なんてこった、つまりだ、JasonとMandyで今週ずっと俺たちの卓上で遊ばなければならなかったんだ!
GID00104736	vaultの中で行ってるすべてのバカと、今月はいうまでもなく、この10年間でやる別の機会があれば俺たちは幸運だろうよ。
GID00104737	俺たちちょうど3番目のダンジョンのボスを倒そうとしてたとこで、俺たちはそれに関して--
GID00104738	ああ、おぉ、おぉ--クソッ、兄弟、落ち着いてくれ! なんてこった、つまりだ、JasonとMandyで今週ずっと俺たちの卓上で遊ばなければならなかったんだ!
GID00104747	[失敗]それは以前の問題だが、それ以上問題であるかもしれないというわけではない。Coach Braggは本当に奇跡をもたらしたんだ。
GID00104748	知っとるよ、私は見ていたからね。君は今年本当にそれを乗り切ったね。私は君を誇りに思うよ。今シーズンの最後のタッチダウンを...
GID00104749	学生たちは60年間もVaultに2つのチームをいっぱいにするくらいにはいないんだ。我々の歴史の興奮する時じゃな。
GID00104750	我々がwastelandから養子にした孤児たちもついには成長しとるわけじゃ。Jasonは成績良好に、Mandyは彼女の化学研究を始め、そしてShawnも..
GID00104751	まあ、Shawnはまだここじゃな。
GID00104754	まあ。えっと、それは変ね。あなたは既に100回はすべてを見てなかった?
GID00104755	イライラしているなら、あなたは医務室に報告して診てもらうべきよ。
GID00104756	Vaultの狂気はあなたの責任よ、他の誰もでもない。
GID00104765	Sergeant Normanと一緒に見てきてくれ、彼とここを引き受けているんだ。彼は俺達の皆よりたくさんの戦闘経験を結束させてくれたんだ。
GID00104766	間違いねえ。JamieはMathesonが警戒ロボットに轢かれたようだと言ってたぜ。哀れな奴だ。
GID00104767	何もかも順調だと思うぜ。最近俺には自由時間が多くねえんだ。まだDr. Rossmanの課題が大量にあるんだよ。
GID00104768	彼かChief Evansonを通してWasteland Scoutになる唯一の方法があるぜ。
