GID99999990	// Fallout: New Vegas Japanese Language Data 
GID00001054	よし。任務完了だ。これが報酬だ。
GID00001055	クソ。あいつ正気か? 武器は25%なら増やせるが、弾薬を50%増やすのは無理だ。
GID00001056	その種の需要に応じる新しい武器に見合う十分な物資が我々にはない。
GID00001057	ええ、あなたはもう既に信頼を勝ち取っているわ。もっと重要な仕事をやってみるつもりはないかしら?
GID00001058	ええ、彼の早すぎる死については聞いてるわ。彼の家族からたくさん質問がきそうね。この事とあなたとは無関係だって信じてるわ。
GID00001059	一番嬉しいことは、彼の名前を従業員名簿から完全に消し飛ばせることね。
GID00001060	ええ、でも莫大な費用がかかるわ。あなたは、会社が彼の借金を肩代わりするだけではなく、彼に退職金も払うことにも同意したそうね。
GID00001061	この結果にはがっかりね。でも済んだ事は仕方ないわ。少なくともHenryはいなくなったし。
GID00001062	ええ。彼は無条件での辞任を決心してくれたそうね。補償金すら求めないとか。あなたが彼に何て言ったのか少し興味があるわね。
GID00001063	でも反面、まったく知りたくも無いわね。どちらにしろありがとう。あの男を排除できて嬉しいわ。
GID00001064	ええ、聞いてるわ。彼のギャンブルの借金を肩代わりしなくちゃならないそうね。でも、あなたはより理不尽な要求を取り下げさせたとか。
GID00001065	よくやりましたね。あの男を排除できてとても嬉しいわ。
GID00001066	すばらしい。時には、単に競争相手を買収するだけで、長い目で見ればより高い利益がもたらされる事が約束されるのよ。そして、これがそれなのよ。
GID00001067	Gun Runnersは侵入者がうろついているのを発見し、それですぐさま盗難に気がついたようね。
GID00001068	この不運な状況により、我々がすぐに彼らの青写真を使い、武器を製造することはできないわ。残念ね。
GID00001069	Gun Runnersは、身内の殺人に対する復讐を求めるでしょうね。あなたを売るつもりはないけど、気をつけてちょうだい。
GID00001070	当面は、彼らの設計図を利用することができないわ。これはあなたにこの仕事を依頼した時に望んでいた形ではないのよ。報酬を受け取って。
GID00001071	まるで異変が何も起こらなかったかのように、Gun Runnersは平常通りであると聞いているわ。すばらしい。
GID00001072	我々はあなたが得た設計図を使い、ただちに我々自身の武器を製造し始めることができる。我々はいくつかのものを割引して提供します。
GID00001073	多分なんとかできるよ。ただ電球を変えるのと同じさ、べたべたして臭いがきついこと以外はね。だろ?
GID00001074	とにかく、何の用だ?
GID00001075	それのせいで町の資金が減ったんだ。もしそれがあいつらからの開放をもたらしてくれるんなら…
GID00001076	まぁ、まぁ。君がだれかに似てると思ったんだ。俺はただ仕事してるだけ、それ以上でもない。政治は得意じゃないから、君が行けと言うならそうする。悪く思わないでね。
GID00001077	あなたはFollowersの友人だから、ちょっとまけてあげるわ。
GID00001078	けっこう。
GID00001079	君とお仲間だと思ったよ。で、この再結集は一体なんだい?
GID00001080	しばらくぶりの名前があるようだな。で、この再結集は一体なんだい?
GID00001081	やあ、Arcade。新しい友達ができたんだな?
GID00001082	なぜ我々のような多年老いた軍馬が必要なんだ?
GID00001083	なぜ我々のような多年老いた軍馬が必要なんだ?
GID00001084	アンティーク距離測量機?もっと価値の薄いものだろうさ。
GID00001085	多分、時代遅れな星占い。それか、古風なサンドイッチ。
GID00001086	教えて差し上げましょう。頑張って見つけてください。しかし、見つけたものを私に売りつけようなどという時間の無駄はなさらぬように。
GID00001087	分かった、これは始まりだ。しかし、あなたは今、私のLegionを指示するようにそれらを説得しなければならない。
GID00001088	彼らに自分達の食習慣を干渉されずに行い続けることができると伝えてください。征服したものの分け前を食べてもよいと。
GID00001089	よろしい。最初のチャレンジは、吹き飛ばされること無く彼らの集落にたどり着くことだ。その後は、きっと簡単だろう。
GID00001090	[成功]では、奴らのHELIOSへの攻撃を期待して良いと言うのか?放蕩者どもの最前線の背後に、混乱の種を巻くことになるな。ならば生かしておく価値もあるか。
GID00001091	わかった、奴らは放っておこう。いずれBrotherhoodは始末せねばなるまいが、当面は生かして働いてもらうとしよう。
GID00001092	[失敗]やつらがそれだけで満足すると思う?今にVegasやダムを攻撃するぞ。
GID00001093	危険は運賃より高い。バンカーに戻って、仕事を終わらせてくれ。
GID00001094	よろしい。Lucky 38の中にどんなセキュリティが備わっているのか知らんが、奴が油断している隙を見つけ、仕留めるのだ。
GID00001095	本当に?そいつはいいじゃないか。
GID00001096	Boomersが無関係なら、他の準備に集中することができる―ただしあなたの先導への報酬が優先だ。前向きにな…
GID00001097	ふーん。アンタにとっては好都合だったんじゃないか?
GID00001098	Boomersが命令に従うなら、他の準備に集中することができる―ただしあなたの先導への報酬が優先だ。前向きにな…
GID00001099	その種族のリーダーはMarjorieという名前の女だ。私が理解してるのは、その女はカニバリズムに戻ることを強く反対している。
GID00001100	彼女が手に負えない時はMortimerを探すべきだろう、第二のコマンドで、より融通が利く。
GID00001101	Brotherhoodのバンカーを破壊したのか?すばらしい。
GID00001102	あなたの言葉を信じよう。あなたは私の命令で、この破壊を引き起こしたかのようにあなたに報酬を与える。
GID00001103	もちろん、Brotherhoodが私の支配に反して突如蜂起した場合は、お前に責任があるとみなされるぞ。さて、次に進もうか…
GID00001104	結構。この度の勝利は、Mojaveのパワーバランスを再構築する私の努力を終わらるものだ―そして、本当にぎりぎりだった…
GID00001105	それは私が聞きたい事だ。
GID00001106	Frumentariiの一人がHoover Damの近くにキャンプを張った。彼の名はCato Hostiliusだ。
GID00001107	彼の所へ行ってくれ。その後の指示は彼が出すだろう。
GID00001108	持ってないぜ。Bennyが盗んだんだ、目の前で俺達を裏切ってな。今ごろは多分Stripに帰っているだろう、俺を笑ってるだろうよ。
GID00001109	私の警備隊のうち1つが、 Novacからの帰り道にGreat Khansから攻撃を受けた。
GID00001110	警備隊は増援のために無線連絡したが、増援を待たず、廃墟に誘い込まれ集中砲火を浴びた。
GID00001111	死者は出なかった何人か逃げ遅れた。AckermanとGilbertの両二等兵が捕虜になっている。
GID00001112	その通りだ、Saint James! 泥棒を捕まえたぞ!
GID00001113	ほう、それは良い。報酬の支払額も減るしな。
GID00001114	あんたが?まあ、ならそれがひとつの人類へのチクショウな貢献ってやつだな。
GID00001115	私は多分いつも、それができる人間なのだと思い込んでいたんだ、だけど、私はただ…勇気がなかった。
GID00001116	私、今夜はぐっすり眠れそうです。これを受け取ってください。感謝の気持ちです。
GID00001117	そろそろ時間だな。何人か町の人間がサロンに集まっていた。打ち倒すために我々は民兵を立ち上げた。我々は奴らを排除し、この地を手に入れる。
GID00001118	よし。一度街に突入する前に計画を練り直そうか。まごまごしているうちに袋だたきに遭うのはごめんだ。
GID00001119	我々の装備は手薄だ。なんでそこの医者のおっさんや店主からを締め出せば装備に困ることはない。
GID00001120	準備が整ったら、いや、そうじゃなくても、声をかけてくれたら突入開始だ。
GID00001121	少しGoodspringsで時間を潰していれば他のギャングたちも増援にくるだろう。
GID00001122	俺達は無益な殺生はしない主義でな。俺達の言うこと聞いていればはあいつらは問題ないってことさ。
GID00001123	[成功]わかったよ、だが見つけたときの状態にすべて戻しておけよ!
GID00001124	[失敗]悪いが、下手に引っ掻き回して欲しくないんだ、相棒。これは専門的なんでね。
GID00001125	あぁ、あ、あ、あの、Cook-Cookの糞野郎がやったせいだろ?こ、これは違うんだ、け、けどDr.Usanagiは俺のど、ど、どもりについて助けてくれたよ。
GID00001126	ド、ドクターはここから北にし、診療所を構えてるんだ。す、す、すぐ見つかる。それと、Bitter-Rootにもはな、話しかけておくべきだよ。彼もドクターにあ、会ったことあるんだ。
GID00001127	それは彼女のプライドだよ、全く必要ない事。私は本気だぞ、私を見ろ、Legionが私をやめさせるまでは私はRanger Sterlingだったんだ。
GID00001128	私は毒舌だったが、もし私が口をつむいだままだったなら NCR は私を解雇して家に送り返しただろう。それどころか私の居場所がまだあるのかたずねたよ。
GID00001129	私がすべての新米と並んで銃をまだ撃てるということを証明しなければならなかったが、今の私を見てみろ - First Reconになって、まだまだ現役だ。Betsyにそれを伝えろ。
GID00001130	必要なものがあれば、何でも準備するぜ。
GID00001131	もし私のチームの助けを必要なら、一言言ってくれればいい。Driver Nephiはあの腹に何発か弾丸をブチこまれるべきだからな。
GID00001132	10 of Spades はマジにその口を閉じておくべきだが、まぁその通りだ。俺の過去には単純に忘れ去れない事が数多くある。
GID00001133	助けにはなった。少しな。いや、少しよりはもっとだ。何も痛くは無いんだ、BestyもUsanagiの下を訪ねた方が良い。
GID00001134	ここはパウダーギャング、つまり俺の縄張りだ。このあたりの奴らは大体それを解っている。ただ一人Chavez以外は
GID00001135	Chavezは、奴自身の仲間を集めてそいつらと共にトレーダーを襲っている。 俺が追わせた連中は、殺されたか、奴を捕まえられなかったかだ。
GID00001136	そんな状況だ。お前の返事は?
GID00001137	何も変わっていない。Chavezは私に何も答えないだろう、しかしChavezとその仲間は私の領地で暴れる。彼を始末しろ。
GID00001138	ヤツらはもう来ちまったようだな。俺を生かしては置かないだろう。
GID00001139	俺についてまわってもらう必要は無いが、逃げる途中であの野郎共をぶっ殺してくれちゃっても構わないぜ。
GID00001140	ヤツ等を片付けてくれたのはありがたいが、他にも心配事があってな。商人が牢獄の周りを歩き回っているんだ。
GID00001141	ヤツは何かおかしい。何とかしてくれないか。彼が本物の商人かどうか徹底的に調べてくれ。違うなら殺すんだ。
GID00001142	よし。奴はNCRか、でなきゃレンジャーの一人だと思ってた。そういやNCRと言えば、アンタにはPrimmまでひと歩きしていってもらう。
GID00001143	俺たちの脱走にNCRの連中はあまり騒いでないみたいだが、その理由が知りたい。奴ら、なにか企んでやがる。俺にはわかる。
GID00001144	NCRの恩赦が仕事に付いてくるとして - 出なきゃやれんぞ - 俺のやり方でやっていけるようにしてもらいたい。
GID00001145	適正な手続きも必要だが、そいつは時々、単なる時間の浪費にもなる。 そのせいで俺が刑務所に逆戻りすることにならないという保証が欲しい。
GID00001146	俺の条件は変わらずだ。NCRからの恩赦と、俺のやり方で仕事ができるという事だ。
GID00001147	奴らの指導者が倒れたとき、NCRの士気の損失は凄まじかったことでしょうね。誰もLegionの手から逃れられないのだという証拠です。
GID00001148	我々はダムに侵攻する準備をしている、そしてLegate Laniusがお前が戦いで演じる役割を用意している。 彼のキャンプで彼に報告しろ
GID00001149	Kimball殺害はNCRに恐怖を埋め込んだはず。 あなたがその機会を利用できなかったのは、非常に残念です。
GID00001150	我々はダムに侵攻する準備をしている、そしてLegate Laniusがお前が戦いで演じる役割を用意している。 彼のキャンプで彼に報告しろ
GID00001151	それは……そうですね。 あなたは今まで何度も私たちの友人であると証明してくれました。カッとなったこと、謝りましょう。
GID00001152	いいでしょう。では早速彼を徴発し、Caesarのかかりつけの医師として連れて行きましょう。
GID00001153	それで、彼を押さえましょうか?
GID00001154	Kimballの殺害はNCRに恐怖を植えつけたはずだ。お前がその機会を利用できなかったのは、非常に残念だ。
GID00001155	我々はダムに侵攻する準備をしている、そしてLegate Laniusがお前が戦いで演じる役割を用意している。 彼のキャンプで彼に報告しろ
GID00001156	我々はダムに侵攻する準備をしている、そしてLegate Laniusがお前が戦いで演じる役割を用意している。 彼のキャンプで彼に報告しろ。
GID00001157	Caesarの注意を逃れるものは少ない。あのお方は、どこにでも目をお持ちですから。
GID00001158	私はCaesarのLegionのVulpes Incultaである。 私は彼のフルメンタリの中で最も偉大である。
GID00001159	私はCaesarの最高のフルメンタリ(スパイ)である。お前を見つけることなど造作も無い。Stripに来たのも初めてではないのでな。
GID00001160	うん、いずれにせよ、愚かな考えだった。 じゃあまたな。
GID00001161	ふむ… これはまさにKhansが密かに手を結んだ象徴だな。
GID00001162	俺たちは、キャンプを動かす準備を始める。 Caesarが動きを見せたら、俺たちは出発する。 俺たちは再び力をつけ、そして、征服するのだ!
GID00001163	ふむ… これはまさにKhansが密かに手を結んだ象徴だな。
GID00001164	俺たちは、キャンプを動かす準備を始める。 Caesarが動きを見せたら、俺たちは出発する。 俺たちは再び力をつけ、そして、征服するのだ!
GID00001165	Great Khansよ!Caesarの犬を我々の野営地から追い払え!彼がもたもたしているようなら、殺してしまえ!
GID00001166	それを聞けてうれしいです! 私は新しいコード化されたチャンネルにすべてのラジオ放送を転換するつもりです--どんなスパイよりも一歩先を行くはずです。
GID00001167	あなたが行く前に、私は別の仕事を入手できたんです。
GID00001168	ステーションはしばらくの間沈黙していました…おそらくこれは我々の恐れていた事態の裏づけとなるでしょうね。知らせてくれてありがとう。
GID00001169	全てのラジオ放送を新たに暗号化されたチャンネルへと切り替えていきます。この事は我々がいかなるスパイよりも一歩抜きん出る助けになるでしょう。
GID00001170	あなたが行く前に、私は別の仕事を入手できたんです。
GID00001171	我々はレンジャーステーションの一部から妙な報告を受けました。--アルファーチームからは多数の死傷者が出たこと、デルタチームからはSuper Mutant Legionariesの報告。
GID00001172	最も奇妙なものはGreat KhansとFoxtrotにいる彼らの訓練されたDeathclawsで間違いない。これらの報告が正確なものになり得るはずがないでしょ?
GID00001173	あなたが既にそこを出て行った事は知っていますが、お願いがあります。この報告を送ったレンジャー隊員らと共に、その内容の真偽を確かめることはできないでしょうか?
GID00001174	今すぐなのか?うーむ、確かにあんたは勇敢なやつだ、それは認めざるを得ないだろう。だがどうしてそうしなければならないんだ?
GID00001175	ううむ。 俺の最も信頼の置けるKhansから聞いたことによるとこの同盟が最終的に名案であるかどうかは疑わしい。
GID00001176	だが、俺が死ぬとき偉大な遺産を残したいと思っている。 俺の部族は峡谷の中に縮こまって、スクラップの上に住むよりも良い扱いがふさわしい。
GID00001177	教えてくれ、もしCaesar's Legionに参加しなかったら、一体どこで失われた部族の栄光を取り戻すことが出来るのかと。
GID00001178	君がPapa KhanにCaesar's Legionへの参加しないように説得を試みたと聞いたぞ。少しそのことについて話し合わないか
GID00001179	んーっと、しまった。思ったよりもヤバイ状況じゃないか。OK、サポートするぜ。Papaに盟約がイケテない方策だって進言する。
GID00001180	何が知りたいんだ?
GID00001181	それは複雑な問題だな。あいつらは俺達の仲間にひどいことをしてきたのも事実だし、俺も戦闘中にあいつらの兵隊を喜んで殺してきたしな。
GID00001182	しかし、俺はPapaがやるような方法で彼らを嫌いになることはできない。もし、彼らがCaesarよりも責任を負っていれば、間違いなく良くなっていただろう。
GID00001183	今はアンタがボスだ。それで何をすれば良いんだ?
GID00001184	Papa Khanの指示なしで他に何をすればいいのやら。OK,NCR達にGreat KhansがCaesarの野郎どもが来たときは助太刀すると伝えてくれ。
GID00001185	よぉ、いい男。 DianeはAndersとファンダンゴ(スペインの陽気な舞踏)する機会を俺にくれたよ。 俺がついているぜ。
GID00001186	いいねぇ。後ろは任せな。
GID00001187	はぁ?ヤツやオレやDianeを見てみろよ、オレらは政治の事には無頓着さ、わかるだろ?オレたちはただ製品を作って、いい家にするだけさ。
GID00001188	勿論、Caesarは邪魔だが、殺しあう限り私たちは勝者がどう振舞おうが気にしないよ。
GID00001189	よぉ!かわいい子猫ちゃん～ DianeはAndersとファンダンゴ(スペインの陽気な舞踏)する機会を俺にくれたよ。 俺がついているぜ。
GID00001190	いいねぇ!後ろは任せな子猫ちゃん。
GID00001191	はぁ?ネェちゃん、ヤツやオレやDianeを見てみろよ、オレらは政治の事には無頓着さ、わかるだろ?オレたちはただ製品を作って、いい家にするだけさ。
GID00001192	勿論、Caesarは邪魔だが、殺しあう限り私たちは勝者がどう振舞おうが気にしないよ。
GID00001193	Doctor Henryだって?久し振りに聞いたなぁ。彼が生きているとは信じがたいね。
GID00001194	あなたの依頼の事だけど、その、言わせてもらえば、ちょっと残酷な話よね。でも、Reyはかなりの年寄りだし、もうじき安楽死させないといけないかもね。
GID00001195	その願いのお値段としては700キャップは適正だわね。Reyは家族のようなものだし、あたしは他の犬の面倒も見なきゃならん。
GID00001196	先にも言った通り、700キャップをよこせばRey's brainはあんたのもんだ。
GID00001197	心配しないでください。Jackと私はそれについて論議した。 私たちは同盟を破るという考えについてもっとハッキリ言うつもりだ。
GID00001198	あなたが戻る前に、Andersは少しの間戻って来て、彼は何が起こったかを私に伝えた。 それがLegionがどう私の同胞を扱うかということであれば、私は少しも彼らに関わりたくない。
GID00001199	ヘイ!私はどうやらCaesar派でも他の派閥でも無いみたいだけど、私の密売人たちへの嫌がらせが彼のパトロールで止まるのならば私は全面的に賛成よ。
GID00001200	ああ、はい。 私はあなたがどの友人を言っているか知っていると思います。 Deathclawsが石切り場にいなかったとしても、配送はされないでしょうに。
GID00001201	供給業者のTyroneというPrimmに住んでいる奴は、前金で支払っても配送しないということをするようなペテン師の糞野郎だ。
GID00001202	それは神経の劣化のせいだな。 バイオメディカルゲルが生体脳を保存できる時間には限りがあるから、代替品を見つける必要がある。
GID00001203	私は、長年Jacobstownを出ていないけども、1人の女性がNovac…Gibsonだっけかな? 私は彼女が猟犬の群れと同居しているのを覚えている。
GID00001204	彼女はさておき、FiendsとCaesar's Legionは犬を戦闘に投入しているのを知ってるよ。奴らを捕獲できたならば利用価値のあるサンプルがあるに違いない。
GID00001205	あなたと一緒に彼を見ていません。彼を私の前に連れてきて、調べてみる。さもなければ、私はただ推測するだけです。
GID00001206	Hoover Damでの2回目の戦闘は誰が勝ったんだ?
GID00001207	残念ながら、そんな名前の人は来たことがありません。 あなたは何か聞き間違えたに違いない。もしよければみなに聞いてまわっていただいてもいいですが --皆、同じことを言うでしょうね。
GID00001208	私はもうそれを否定する意味が全くないと思います。 私はWestsideの独立を守るためにCorporal Whiteを殺した。だがそれは軽率だった、私は今それを後悔している。
GID00001209	私たちには水に支払うお金がないので、私は時々ローカルの貯水槽に水を流用するためポンプステーションをいじっていました。
GID00001210	サイバードッグ? 俺がデンバーで見たようなやつか? お前が何を話しているのかわかったぜ、Lupaをある意味、不死にしようとしてるんだな。
GID00001211	確かだろうな?やめるなら今のうちだぞ。
GID00001212	それでいいよ、私が彼を治す!今彼をもらっていい?
GID00001213	違う、愚か者。そういうことじゃない。俺が戦いを準備して、それからお前がアリーナで戦うんだ。
GID00001214	ありがとう、Colonel Moore。そしてありがとう、カリフォルニア人の同志達よ、諸君は共和国の援軍の呼びかけに応じ、遠路はるばるやってきた。
GID00001215	自分がここに来たのはアンタのためさ。まあここまでたどり着けたのはアンタのおかげだがな。
GID00001216	アンタが最もリスクを冒し、多大な自己犠牲を払ってくれたおかげで、我々は今の恩恵をうけることができているのだ。
GID00001217	NevadaとNew California Republicが自由と安全を保っているのは、人々が、Private First Class Jeremy Watsonの精神を持っているからだ。
GID00001218	Jeremy Watsonは、One Pine周辺のトタン小屋で生まれたんだ。決して楽な生活ではなかった。
GID00001219	彼の父はShort Loopでキャラバンガードとして働いていた。そして彼の母は、多くのカリフォルニア住民のように、探索者として旧世界の廃墟に勇敢に立ち向かっていた。
GID00001220	彼らは、水不足やraiderの攻撃、Brotherhood戦争にも苦しめられた。だが彼らは耐えたんだ、力強いSierra Nevadasのようにね。
GID00001221	しかし、彼らはもうその重荷に耐えられなくなってしまった。
GID00001222	20年前、彼らは助けを求めた。そして共和国がそれを聞いた。兵士やちょうどお前のようなレンジャー達が戦闘開始の呼び掛けに答えたんだ。
GID00001223	男も女も前に踏み出し言ったんだ、「私が重荷を背負おう」とね。
GID00001224	そしてOwen's Lakeで私達は誓いを立てたんだ。raiderの部落を追い払ってeastern Sierra Nevadasに安住の地を築くことを。
GID00001225	私達はその重荷を背負った。そして、私達は多くの兄弟を戦場で失ったが、決して諦める事はなかった。
GID00001226	10年前、Chief Eliseは Desert Rangers代表とレンジャー統一条約の話し合いをした。
GID00001227	その条約により、Desert Rangersを取り込んだ共和国はその勢力を拡大した。
GID00001228	その内容は、南NevadaをCaesar's Legionとその圧政から保護するというものだった。
GID00001229	地元では俺にこう聞いてくるんだ。「でも,誰が助けてくれるんだ?Nevadaは我々にとって何だ?」とな。
GID00001230	時々、私たちの社会の光が我々の国境の向こう側へきらめくことを忘れている。
GID00001231	時々、私たちは我々の祖先が懸命に勝ち取った特権を当たり前のものと思っている。
GID00001232	我々はカリフォルニア州の信念をどこへいっても常に持っていることいつも覚えていなければならない。
GID00001233	その道義とは平等な尊敬、選挙制度と共和国の法の下の庇護だ。
GID00001234	これは私たちに先立つ旧世界の精神を焼き付けたのと同じ炎だ。
GID00001235	私たちはその文明の後継者であり、この荒れ果てた地の闇に光を点すため太平洋を東へ向かう聖火ランナーなのだ。
GID00001236	共和国がその炎をMojaveを横断して運ぶ為にカリフォルニアの男女を呼んだとき、Jeremy Watsonは応えた。あなたは責任を負ったのだ。
GID00001237	同時にあなたは重荷を運んだ。そしてPFC Watsonの小隊がForlorn Hopeで攻撃されているとき、彼は最大の冒険を冒した。
GID00001238	彼のカリフォルニアの仲間だけでなくカリフォルニアそれ自身のために。
GID00001239	彼は多くの尊い犠牲を払い、ここNevadaの地の我々の共和国の道義を守った。
GID00001240	その行動は、彼の勇気に賛同し今日ここに起つ我々すべての指針です。
GID00001241	Private First Class Jeremy Watson、New California Republicの国民と議会を代表し ―
GID00001242	― 謹んでスター・オブ・シエラマドレを授与致します。
GID00001243	ここからそう遠くないところさ、デザート・レンジャーと交わした約束を果たした人々 ―
GID00001244	― そんな先人たちが払った犠牲に敬意を表す記念碑が存在しているのは。
GID00001245	その後ろには支えてきたレンジャーや騎兵隊の名前が刻まれています。
GID00001246	彼らの尊い犠牲によって私たちが傷つく事は無かった。
GID00001247	4年前、私達がこのダムを獲った。4年前、私達が支えたのだ。
GID00001248	4年前、私達はモハビとコロラド河に境界を引いたのだ。Caesarが超えることのない境界をな。
GID00001249	今日、あなたは私たちの兄弟とともにいるのはその線を維持する為だ。
GID00001250	今日、あなたは東方へ打ち付ける太平洋の波浪だ。
GID00001251	あなたはカリフォルニア西部の大きな光,闇の中の火付け人,共和国における生きとし生ける者の中で最高の存在だよ。
GID00001252	ありがとう。本当にありがとう。
GID00001253	OK、このクソ野郎をここから追い出すぞ。お前は一体全体何を待っているんだ? 俺が撃たれたがりだとでも思ってんのか? 行くぞ!
GID00001254	ご列席の皆様、この特別な日のためにここにお越しいただいたことに感謝したいと思います。
GID00001255	それはご紹介します。New California Republic大統領、Aaron Kimballです!
GID00001256	あんたの主人に言っといて。こっちはそんな提携に興味は無いって。Caesar's Legionなんて汚い野蛮人の集まりよ。
GID00001257	さもなければ、White Glove Societyが同じように言われかねないわ。私たちの名声が汚れるわ。
GID00001258	Mortimerと何人かの他のメンバーが、別のやり方で私を説得しようとしてたけど、私たちが野蛮人に見られるなんてごめんだわ。
GID00001259	社会的地位を上げようとしている?彼が?
GID00001260	彼の支配下で生きることに、メリットがあることは認めましょう。彼はいくつかの…犯罪を進んで見過ごしている面もありますが。
GID00001261	ですが、恐れながらそんな事は取るに足らない事です。でもMarjorieはそうは思っていません。彼女には、私のような思慮深い観点が欠けているのです。
GID00001262	彼らの無作法や、ファッションでまかり通っている、あの遊びとしか思えないごちゃ混ぜの装備も気にはなりません。
GID00001263	それでも、私はCaesarには堂々とした尊厳があると聞いる。そして、私は彼の方針が我々の新しいメニューに同意すると思う。
GID00001264	無論私はMr. Houseを好む。が、彼はまわりにいつまでも居るとは限らない。また、NCRは確実に私たちの料理法を妨げるだろう。Caesarに伝えろ、私たちは彼と共にある、と。
GID00001265	そこのお前! 止まれ!
GID00001266	ペテン師が!
GID00001267	アウトサイダー! バンカーへ!
GID00001268	名前はKnight、Billy Knightだ。ここの喜劇のキャリアがあなたの生涯を導いてくれるだろう。
GID00001269	本当に? あのTopsが? まぁ、Shark Clubではないけれど、Stripの警備は本当に厳しいと聞いたよ。Mr. Bishopでさえ、あんな風にぷかぷかふかすなんてことしないよ。
GID00001270	確認してみるわ。ありがとう!
GID00001271	すこし前に、彼が寝室に向かうのを見たよ。キツネが鶏小屋の鶏を狩るが如く、そこでなら簡単に捕まえられるだろう。
GID00001272	ほんの少し前のことだね! 彼は本当に急いだ様子で通って行ったよ、それこそ挨拶もできないくらいにね!ホールの中にある秘密の逃亡用エレベーターで外に出たんだと思うよ!
GID00001273	スゴイねえ。彼は部屋にあわてて逃げてきたよ。キミはあの大物を脅すか何かしたのかい?
GID00001274	もちろん!彼は、大慌てでここを通り抜けたよ、それこそ挨拶もできないくらいにね!彼はホールに向こうの秘密の脱出エレベーターで下に行ったと思うよ!
GID00001275	彼はそれほど前と言うわけではないが、この近くにいたよ。今はカジノフロアの、おそらく下のほうにいるだろうがね。
GID00001276	もしよければそこで彼を待っていてもいいぞ。私には出て行けという資格がないからな。
GID00001277	いいよ。なあ、もし良ければだけど、Reysの所に戻ったら、こっちにもう弾薬は要らないと彼女に伝えてくれ。水の補給に注意して欲しいってのも、伝えて欲しい。
