GID99999990	// Fallout: New Vegas Japanese Language Data 
GID00077007	Elijah has sent other teams into the Villa's streets. What happened to them is unknown.
GID00077008	The Ghost People seem to prefer primitive traps, favoring falling beams, bear traps, and luring prey into toxic areas.
GID00077009	Sinclair was drawn to the nostalgic Art Deco era, and it's reflected in the architecture of the casino.
GID00077010	The Dead Man's Hand is said to be composed of Aces and Eights, a hand of cards a Pre-War legend was holding when shot in the back.
GID00077011	Both Puesta del Sol and Salida del Sol had switching stations regulating their power.
GID00077012	RobCo guarantees the safety and security of your Pip-Boy from anyone seeking to tamper with it. Your personal logs and archives are yours and yours alone.
GID00077013	The strength of the Sierra Madre broadcast is unusual, as is the frequency, normally reserved for emergency broadcast signals before the war.
GID00077014	The Villa streets are filled with evidence of the previous teams. Graffiti suggests they turned on each other, even when their lives were at stake.
GID00077015	Sinclair forbade any other food or vending machines in the Villa beyond the ones he'd installed there.
GID00077016	The alloy that makes up the Pre-War kitchen knives is unknown, and seems to have decayed in contact with the toxic cloud.
GID00077017	Sinclair, the financier and architect of the Sierra Madre casino was obsessed with security, believed due to his own financial losses.
GID00077018	It is said that a Sierra Madre snowglobe survives somewhere in the Villa.
GID00077019	Puesta del Sol stands for "Sunset," and the view from the Puesta del Sol rooftops was said to be breathtaking.
GID00077020	In order to meet deadlines, the construction of the Sierra Madre and the Villa were handled by two different companies.
GID00077021	Puesta del Sol's construction lagged behind Salida del Sol. It was as if construction efforts ran out of steam - and money.
GID00077022	Puesta del Sol's construction crews had numerous clashes and arguments with the casino construction crews.
GID00077023	Sierra Madre security began to conduct inspections of the Puesta del Sol construction offices and confiscating prohibited chems and other substances.
GID00077024	The origin of the Cloud surrounding the Sierra Madre is unknown.
GID00077025	The whispers that fill the streets of the Villa seem to come from Pre-War speakers, still piping in recorded music on reels that long since eroded.
GID00077026	Early in the Villa's building stages, construction crews suffered numerous setbacks - and accidents.
GID00077027	Shipping problems also plagued the Villa - construction explosives, countless crates of steak knives, and more were shipped to the Villa, paid for, and left.
GID00077028	Salida del Sol stands for "Sunrise," and it was the home of the church and homes of many of the casino staff.
GID00077029	The Sierra Madre is said to have an automated front desk that would escort guests to their rooms upon arrival. The status of this system is unknown.
GID00077030	The doors of the Sierra Madre were designed to hermetically seal in case of emergency.
GID00077031	It is said the dead in the Sierra Madre continue to gamble and drink among ghosts and whispers of times gone by.
GID00077032	The walls of the casino are lined with a metal that interferes with radio reception and broadcasts.
GID00077033	The bomb collars don't seem to work between floors of the casino, although they do work if two individuals are on the same floor.
GID00077034	Part of Sierra Madre security was to prevent contraband or "foreign influences" from entering the Villa area. Visitors were often searched, and their belongings taken by the casino.
GID00077035	The security center for the Sierra Madre was said to have arms and armaments beyond conventional casino security.
GID00077036	The reason for the mines, heavy weapons, and other military gear in the casino's security centers is unknown. Some speculate Sinclair feared a Chinese attack on American soil.
GID00077037	The Sierra Madre Holograms follow simple routines - vendors, bartenders, ushers, and greeters.
GID00077038	Holograms cannot be targeted or harmed - only avoided, or their emitters destroyed.
GID00077039	One of the draws of the Gala Event was a performance by Dean Domino in the Tampico Theater.
GID00077040	The kitchens of the Sierra Madre were shooting for a 5 star rating, and sought to bring in the best chefs in the world.
GID00077041	The financier and architect of the Sierra Madre casino, Frederick Sinclair, suffered many crippling losses in the 2070s.
GID00077042	Vera Keyes was a Pre-War Hollywood starlet. Her claim to fame was a number of poorly-written romances that nonetheless drew in large box office crowds - and poor reviews.
GID00077043	Pre-War tabloids and gossip columns claimed that Vera Keyes and Dean Domino had a torrid affair, predating her relationship with Sinclair.
GID00077044	Not much is known about Vera Keyes, only that that is not believed to have been her real name.
GID00077045	Tabloids and newspapers often called Vera Keyes a "kept" woman. Sierra Madre security proved them right.
GID00077046	"Love Sets Sail" received the largest box-office draw of all of Vera's movies - and the most scathing of reviews.
GID00077047	The Sierra Madre is a legend, like the Big Empty, the Burned Man, and the rumors of survivors from the Divide.
GID00077048	It is believed Holograms stemmed from Stealth Boy technology rising from scientific drive to match the Chinese stealth suits.
GID00077049	Hologram technology never achieved the same level of prominence, notably due to the excessive energy constraints.
GID00077050	There are no reports of hologram technology being popular in the Pre-War era, and certainly no reports of Holograms employing weapons.
GID00077051	The Hologram's hostile stance is said to have been inspired by a Pre-War sci-fi horror movie that made the world stand still.
GID00077052	Increases weapon's rate of fire (+10%)
GID00077053	Improves weapon's condition (+50%).
GID00077054	Increases weapon's damage (+3 DAM).
GID00077055	Listened to Companions' and Elijah's stories.
GID00077056	Heard where your travels might take you in the future... all the way to the end of the road.
GID00077057	Heard the entire history of the Sierra Madre.
GID00077059	Collected Sierra Madre Cards of the Dead Man's Hand. (Ace and Eight of Clubs and Spades + Queen of Clubs)
GID00077060	Collected Sierra Madre Chips.
GID00077061	Holding down the Activate button at a sink, toilet, or water valve allows you to drink faster without pausing.
GID00077062	Due to the toxic atmosphere surrounding the Sierra Madre, it is impossible to sleep on any beds exposed to the outside air.
GID00077063	Increases damage (+25).
GID00077064	Decreases spread.
GID00077065	When God is a companion, he grants you increased Stealth as well as the ability to step lightly around placed traps.
GID00077066	The Here and Now perk immediately grants an additional experience level, complete with all the advantages that brings.
